throughput_KLONGTEI,throughput_KASEMRAT,throughput_NARANONG,throughput_SUNLAKAKHON,throughput_RAMA4, throughput_ATTHAKAVI_RAMA4,throughput,mean_speed,jamlength_percent,Backlog
8,22,6,16,5,14,71,2.257657784242259,14.136654737478528,1312
12,21,5,17,19,13,87,2.599657756453137,13.850344474331107,1340
15,16,5,15,26,14,91,2.746538667883358,12.934539355254241,1321
11,29,10,14,23,12,99,2.6463614273119087,13.453434101943682,1323
9,16,18,11,19,14,87,2.7495905358871826,13.530687994069512,1342
7,16,12,14,7,13,69,2.503127332857104,13.891489674377457,1339
30,9,13,5,10,13,80,2.5936430620901803,13.713192434442407,1354
33,11,13,6,14,10,87,2.50523289948739,13.779626306497143,1331
31,8,10,11,11,10,81,2.2371726169178503,14.284909204072196,1330
12,9,9,3,11,10,54,2.1089647764425257,14.510409684517638,1343
11,10,10,3,13,9,56,1.9605142939625573,15.280524904654284,1355
10,10,11,15,8,6,60,2.0715703123956954,15.157942270731079,1374
10,9,11,18,13,7,68,2.020886342091601,15.17788915821735,1372
11,3,5,8,4,5,36,1.9394230134226058,15.676418757179036,1391
5,2,8,2,11,7,35,1.9501967150331296,15.896854270558187,1419
5,2,10,3,5,7,32,1.8368021610276726,16.45132566935292,1431
6,1,9,8,1,6,31,1.6903024342921662,16.89094676455986,1453
6,2,13,5,1,9,36,1.6917747799000455,17.158499211237643,1485
4,19,10,15,3,7,58,1.5877386584714799,17.46634640134625,1494
3,22,5,10,0,1,41,1.5203179290390025,18.123084546182948,1506
0,20,5,8,5,4,42,1.4378866154467507,18.93566112779066,1520
1,19,5,4,4,9,42,1.473742674202837,18.051176680263506,1529
1,3,5,3,8,7,27,1.4087619218482994,18.970446142546955,1550
2,5,6,1,5,8,27,1.3469604958907557,19.565218453364505,1561
5,5,6,17,7,10,50,1.4473039064049245,18.781646522108417,1570
4,1,5,21,3,9,43,1.4035178348189543,18.852618553540243,1567
3,1,5,20,4,9,42,1.4519961952027423,18.325671963509016,1550
2,6,5,21,14,8,56,1.6389216718741746,17.71894591564041,1532
3,9,13,21,16,7,69,1.7604493760465205,17.438836414150963,1513
3,27,13,20,10,3,76,1.7784220865034157,16.929265761580556,1476
2,32,10,19,11,0,74,1.7928641852457712,16.334690010234105,1463
0,30,12,9,12,9,72,1.9139515813524182,16.930918607673007,1456
2,27,10,6,9,8,62,1.8226831973448536,16.798874363826318,1458
0,14,5,7,2,7,35,1.7251096274827213,17.02328093722976,1461
4,19,5,9,23,5,65,1.953982940922189,16.71926159315545,1481
12,21,6,11,23,5,78,2.2166569241775087,16.004666117484025,1475
16,20,7,8,25,5,81,2.2729519138027086,16.208517191155362,1478
16,19,9,17,17,5,83,2.3597795585647625,15.990140556433392,1487
12,16,15,11,29,5,88,2.56904593873619,15.66138576951971,1483
12,21,13,14,24,5,89,2.365577930939773,15.809227159116125,1493
14,8,11,9,14,6,62,2.2365255092362517,16.412291561990923,1507
14,10,7,10,16,5,62,2.1996909900361485,16.714416020149713,1524
26,10,10,5,10,6,67,2.1795868547833046,16.895956692227127,1544
35,13,10,7,13,4,82,1.933304323928945,17.383648839764692,1526
20,10,1,5,13,5,54,1.802990471521195,17.976679096088723,1522
12,9,1,10,13,5,50,1.735270561239807,18.45098384169895,1529
13,10,5,5,23,5,61,1.6226086120167236,18.408428429874874,1537
5,6,5,5,19,5,45,1.5987087449876276,18.63246078677977,1531
19,8,5,3,7,5,47,1.6705833397790075,18.873138171158917,1559
8,7,5,2,12,6,40,1.43225509530686,19.306775270509767,1562
5,6,5,16,25,6,63,1.6245604335763706,18.94394327227898,1569
20,7,5,20,11,5,68,1.6276993184995967,18.803756033028733,1553
8,7,5,14,2,1,37,1.6486633033233762,19.2333860772442,1554
5,20,5,11,0,6,47,1.6488438308286661,19.022781535335895,1557
1,28,4,8,11,2,54,1.7719234046627557,19.111260493200735,1570
4,23,6,8,11,7,59,1.7993156773621994,18.926785360118206,1585
6,13,9,14,10,3,55,1.7144177151212945,18.433864316820816,1567
6,4,7,13,4,2,36,1.5714939431356523,19.322602652616872,1591
8,4,6,5,16,2,41,1.4573377213066434,19.884592659584886,1616
7,8,1,1,14,3,34,1.2865310824041043,20.82776325871928,1628
5,3,5,3,1,0,17,1.114424699580255,21.13741348625584,1647
4,5,5,2,0,4,20,1.038579376298094,21.903517025179646,1660
1,6,10,2,6,3,28,1.0187835976459108,22.111846520343633,1685
11,7,8,16,13,3,58,1.2371467773103122,21.704579067611526,1698
8,5,10,22,9,3,57,1.2287746545435785,21.515830207734137,1695
14,5,16,12,6,0,53,1.256278355733899,21.609688633120573,1703
11,16,11,0,11,0,49,1.4092945214536967,21.14833941393054,1734
7,18,10,13,5,0,53,1.611724121502338,20.465730455868393,1753
8,13,5,13,4,16,59,1.8244647312899112,19.391487376635883,1757
10,13,5,12,8,16,64,1.7503909322621596,18.933952387279827,1769
17,18,5,12,4,19,75,1.8912938703342814,19.365421564812685,1779
13,8,6,12,10,17,66,1.708758847626545,19.780690380274258,1804
8,8,5,2,9,13,45,1.7244550396264768,20.08171464074234,1834
11,8,5,4,8,18,54,1.622192788817541,20.44489619755686,1829
13,6,5,4,6,15,49,1.593231535286932,20.436758073333653,1846
8,7,9,11,4,10,49,1.5490230794863808,21.32521672229304,1864
17,5,9,15,5,9,60,1.6545841149788723,21.110504448096112,1855
15,5,15,3,3,8,49,1.5580578651818942,21.104593039964534,1856
13,21,12,8,4,6,64,1.5708724148709268,21.00192097534942,1850
10,28,13,9,6,3,69,1.5939978655960558,21.301326351560157,1840
9,30,15,6,8,9,77,1.5031108733823106,21.72992207714206,1831
12,29,11,13,7,14,86,1.4352871071291897,20.882945696875918,1819
3,12,10,7,6,12,50,1.3412045189735224,20.892197511625707,1814
5,15,10,7,5,18,60,1.3104183900135993,22.07367070439039,1822
6,12,13,1,5,20,57,1.235653094148133,22.118915305949457,1832
2,10,10,2,4,8,36,1.0760470944865195,23.231248764564967,1846
3,10,11,17,4,8,53,1.0707341403449337,23.160628358187683,1842
2,5,9,21,9,11,57,1.137989723591307,22.792415454201084,1836
2,3,8,21,12,14,60,1.2468534078975477,22.61192983581598,1825
0,4,5,21,1,12,43,1.34475098185922,22.295376810794984,1819
1,1,5,24,7,11,49,1.1929706094024344,22.80519768992783,1816
0,2,5,8,9,8,32,1.1054821217641653,23.49478623802347,1834
0,25,6,2,10,5,48,1.1144625776488324,23.205215967451856,1822
0,28,6,4,14,3,55,1.1136004569409923,23.01083903086502,1802
0,30,5,3,13,7,58,1.1489235471126933,23.17006136801167,1805
7,16,14,7,21,6,71,1.3517436825341431,21.933733320588342,1796
8,11,12,7,27,7,72,1.6707160049951952,20.660826541778736,1794
16,15,7,10,27,9,84,1.7125496403912626,20.2688122448359,1787
9,18,6,9,16,5,63,1.771734359979574,20.5213561603609,1804
9,20,6,16,6,12,69,1.8473509436626805,19.898514494778354,1822
8,19,5,15,18,11,76,2.01184141520475,19.61509697905025,1834
14,23,5,13,19,16,90,2.1013930734319013,19.377000589585226,1830
13,23,5,16,17,10,84,1.993528174242369,20.20313232784336,1852
0,20,5,13,18,12,68,1.7904696752962643,21.408485836323816,1864
31,15,7,12,6,11,82,1.6896327045747617,21.568569970740082,1859
12,11,8,9,10,12,62,1.431546746228815,22.92457713853379,1867
11,15,6,5,7,9,53,1.2492109081279175,22.98486232240411,1881
12,9,8,4,8,13,54,1.197577131436926,23.869046742214895,1899
13,7,3,5,6,3,37,1.1929278809174086,24.334457643127283,1928
11,9,6,3,8,8,45,1.0683529359730985,24.836007104015557,1926
10,7,6,2,6,8,39,1.053985153555239,25.05545746469281,1943
28,8,5,4,11,8,64,1.1909450780798512,24.745489565318692,1942
20,13,5,14,15,7,74,1.3011671490552503,23.838893490556345,1934
16,7,5,15,23,8,74,1.4543611938223715,23.021194279854072,1919
27,7,5,15,21,9,84,1.6959428007163917,22.520749738489524,1927
13,10,5,12,28,9,77,1.6872405444326195,22.444159501483078,1924
11,8,4,11,16,3,53,1.5323889433036166,23.236809261676974,1929
0,8,16,4,7,2,37,1.4366481490648029,23.98347294137155,1946
26,9,13,8,2,0,58,1.3853937793589641,23.864871465142016,1939
13,24,11,6,21,7,82,1.370502234777105,23.338163683681227,1927
22,28,14,7,13,8,92,1.4183939205986065,22.94449474612597,1914
13,30,10,5,11,7,76,1.2299572031793276,23.42158769544168,1899
8,18,12,16,9,9,72,1.1646542800051054,23.562039542823968,1890
5,13,11,20,10,11,70,1.1830648390682563,23.383512126224048,1879
5,10,15,23,12,6,71,1.1352269109766189,23.738092151630905,1878
9,14,15,2,10,6,56,1.2484035781751812,23.346705053182244,1880
4,11,16,2,5,7,45,1.2274067338252166,23.802995531586607,1898
5,7,16,1,4,7,40,1.1763484664370851,24.168111952840984,1910
5,9,8,1,17,3,43,1.1035651037478142,24.59349828759257,1924
6,9,5,2,17,0,39,1.048139055274399,24.985238607863206,1941
6,6,5,2,3,0,22,1.025348375062472,25.367073596401593,1962
2,7,5,1,0,0,15,1.0109600963679322,26.204259083169536,1991
18,16,6,3,7,4,54,1.1202112701437095,25.798279811806513,2004
13,20,6,6,8,9,62,1.1428702887625242,25.647635114078454,2001
15,22,6,3,12,13,71,1.2226972892562507,25.418308082481303,2004
16,18,5,17,13,15,84,1.313359270385205,24.923777910037195,2005
9,16,5,16,23,8,77,1.46778847980645,24.446948036373655,2008
8,21,6,13,16,5,69,1.4804312964319615,24.484986502098618,2011
10,9,5,15,11,6,56,1.5000616052973923,24.542127455671682,2028
7,9,5,12,6,8,47,1.4366818814290754,25.07993715009986,2060
11,8,6,14,3,13,55,1.3678613861629243,25.37029493284978,2074
10,9,7,10,8,12,56,1.2511175603931266,25.691547203359676,2085
13,11,10,5,6,13,58,1.1355124843243931,25.668275538528484,2096
11,11,6,2,6,11,47,1.0520935166076704,26.027477207610467,2113
12,12,6,17,6,9,62,1.2110460432340842,25.559511428362736,2126
5,12,7,20,20,7,71,1.3456155623568444,25.583890619156374,2140
27,11,5,14,16,5,78,1.3983577230645883,25.928535950907207,2150
10,8,5,4,14,6,47,1.431385147189292,25.83113442691777,2169
12,8,5,2,9,6,42,1.4425561760254988,25.700738383197166,2171
12,10,5,15,6,10,58,1.488436490982196,24.963453471417427,2166
14,10,6,15,6,13,64,1.3023784007534525,25.94050494748547,2153
10,8,6,13,4,9,50,1.1284308368383635,26.24599346519856,2136
7,24,5,13,6,1,56,1.1749382962470498,25.2842083637066,2149
12,27,5,10,21,5,80,1.2728685605420318,24.821370267059073,2145
8,29,4,3,18,12,74,1.415315828187741,25.095360927122023,2158
11,27,6,2,7,18,71,1.303104373538206,25.449474828687073,2162
8,19,9,3,10,5,54,1.3504523417874505,25.90188947640134,2176
14,10,7,2,8,11,52,1.2463330784202078,26.689375875298772,2184
13,19,10,17,7,17,83,1.2251452025620118,26.122999357028615,2166
6,21,19,21,9,16,92,1.2852653101129103,26.413565054923787,2174
27,27,13,23,6,14,110,1.4127993986296312,25.107183749682967,2142
15,26,9,22,16,9,97,1.3943811384524112,24.925000029734534,2145
8,10,9,19,16,2,64,1.2461272423190772,25.83078253036466,2131
5,7,6,22,10,5,55,1.2588515365616857,25.992273696557522,2142
3,4,9,20,17,6,59,1.2295440684837693,25.500086245203704,2113
1,5,11,10,14,6,47,1.2136885427146684,25.727849000027796,2123
3,9,12,17,13,5,59,1.3191253601239201,25.27399325853908,2125
3,6,10,15,7,5,46,1.358436980953759,26.10083743870938,2141
3,10,10,13,21,7,64,1.4463348190361651,25.72835152963753,2151
6,10,9,11,28,8,72,1.461768049819684,25.554264130527894,2149
9,8,14,12,21,11,75,1.3866276271963618,26.355110903342656,2154
10,20,11,10,10,10,71,1.3843144186228822,26.17637852729804,2170
3,21,6,10,20,13,73,1.3741117727834908,26.702052627055327,2178
9,14,7,9,15,13,67,1.2959544967812964,26.979843773359317,2185
26,9,9,3,10,14,71,1.2195662606975213,27.819612096768484,2183
2,11,9,4,14,13,53,1.1151258273611075,28.1996010436341,2183
23,10,7,4,10,13,67,1.0470933591562983,28.51633901526556,2178
13,7,6,2,16,15,59,1.1115547182990784,28.791452539526514,2192
9,8,7,4,13,13,54,1.142118875163784,28.37336254284361,2197
9,9,6,18,16,11,69,1.2134503438312951,28.100182353602982,2218
18,1,5,20,15,3,62,1.284126663291274,28.10789117693086,2219
9,1,6,12,19,5,52,1.227275543912043,28.40735767264398,2233
3,0,16,4,13,10,46,1.226241139307492,28.375224167275373,2238
4,3,15,4,5,7,38,1.125840978890872,28.663753695212122,2243
0,7,14,2,1,9,33,1.0641267258607479,28.77356374839562,2255
3,3,14,12,16,6,54,1.114910156474538,29.377273439320792,2273
5,4,10,7,0,3,29,1.0414746490664946,29.953889022036396,2285
2,18,12,12,0,3,47,1.0174557083067095,30.637825264313527,2286
4,21,9,10,1,1,46,1.013187682360689,30.48555516731345,2275
0,20,5,13,0,6,44,0.8993492828634263,30.61166741323927,2267
1,19,5,6,1,7,39,0.801430545925104,31.195910596431247,2275
1,4,5,5,3,10,28,0.7596760802572945,30.85457735629618,2289
2,3,5,9,2,8,29,0.6076757565973339,31.89696504480603,2297
5,3,6,4,8,8,34,0.6683766918019286,31.618459178555018,2301
5,8,6,0,6,7,32,0.7084574448055756,31.769810419169126,2307
7,6,5,1,1,7,27,0.6997733263210172,31.66960511435816,2308
6,10,5,16,1,4,42,0.724620756828406,31.340096487632827,2316
5,10,5,20,3,3,46,0.8115858577926998,30.98781359628648,2310
9,11,5,21,12,4,62,0.8285690690457519,30.62984112749189,2286
10,9,9,24,10,1,63,0.8944492507439645,29.78669986034744,2265
10,6,11,18,14,0,59,0.945049344603551,29.384487823352632,2255
4,0,9,10,7,0,30,0.7628885697530245,29.820452258018666,2272
24,2,5,1,15,0,47,0.861130558021912,29.711045074837365,2286
17,1,5,2,12,0,37,0.8266997590394881,30.328333481093836,2300
11,22,3,16,9,0,61,1.1399881854875067,29.107067298786795,2312
14,27,5,13,7,0,66,1.3511738889773304,27.923767592014244,2290
17,27,5,15,10,0,74,1.4032879593620702,27.35321720363223,2294
20,16,6,12,12,2,68,1.4655869871559575,27.192115427543357,2294
16,8,10,9,8,2,53,1.374735684887769,27.934907515999623,2307
7,9,9,10,6,5,46,1.3583244671116743,28.211679803851386,2315
7,11,6,9,4,2,39,1.278556362485136,28.68810094024761,2328
1,8,2,8,18,1,38,1.2782508112949007,29.279864912810147,2341
8,15,5,8,21,0,57,1.1459865959818347,29.528229895424843,2344
10,13,5,7,22,2,59,1.193975486709357,29.344349808305793,2358
13,10,5,4,17,0,49,1.06202310623724,29.505975990550198,2384
5,9,5,3,9,0,31,1.0515714571920678,29.553761693267212,2393
25,8,6,12,9,0,60,1.197847504670761,29.28342804016315,2414
10,12,8,16,5,1,52,1.2130260571210556,29.737060990019284,2418
8,7,10,13,7,0,45,1.2648610087261052,29.47804626551739,2430
3,7,7,8,4,0,29,1.1936875945197318,30.318179619401004,2437
7,9,7,0,5,0,28,1.042962574378042,31.34841259059811,2464
7,3,5,2,17,2,36,0.9259172466372315,31.911387382983186,2472
5,7,2,2,17,2,35,0.8011798388400703,33.2588681150916,2486
5,3,4,3,6,0,21,0.7371883874982663,33.57854694413366,2512
7,0,5,1,4,0,17,0.7769921717817085,33.61285149713248,2543
5,11,5,1,2,1,25,0.7794767467890215,34.80315628482945,2572
5,0,5,1,10,0,21,0.7222200879545138,35.380184731754056,2579
2,0,6,13,7,2,30,0.7350367132236459,35.467816765027365,2599
2,3,14,11,6,0,36,0.7291249983374877,35.98094048125537,2617
7,2,7,3,0,0,19,0.6941227077052381,36.379862484719695,2643
21,0,6,0,14,1,42,0.6606493844848321,36.62404790454725,2639
2,2,5,0,11,0,20,0.5961251872460787,37.50588435079499,2653
1,0,8,0,13,3,25,0.6328142928406686,37.36669357807969,2669
1,0,8,3,10,7,29,0.6118001859270106,37.42442185838291,2678
1,1,6,3,10,6,27,0.6108682538025664,37.703511690706485,2685
1,3,9,0,7,7,27,0.5826682803776382,38.071328347986366,2721
0,2,10,0,7,6,25,0.621449866172075,37.979663632326734,2749
0,3,9,3,8,7,30,0.6294453722267621,38.20716124033796,2758
1,10,12,6,7,7,43,0.672566456934728,37.817440961745945,2769
2,7,6,5,15,6,41,0.6437730747554702,37.860229178806655,2788
5,6,5,17,10,7,50,0.7224655108828691,37.94216618860445,2799
4,11,6,22,8,10,61,0.6781504955308139,37.56126932351412,2791
6,8,11,22,6,8,61,0.6332123440876473,37.756450235338,2788
1,16,9,6,25,14,71,0.6386327788069287,38.38779123364517,2786
20,11,8,6,16,14,75,0.7401760445093637,36.94054163235204,2757
0,13,8,5,13,10,49,0.8366557303214566,36.84495814668535,2759
0,16,9,4,11,11,51,0.8060392794306913,36.69225005752111,2756
0,17,12,6,2,18,55,0.7913759371570336,36.79811269373751,2757
0,10,14,8,0,15,47,0.7815993494991283,36.845532201499886,2757
0,15,9,7,0,12,43,0.756628448194742,37.78833277920212,2776
4,14,13,5,0,15,51,0.6982237985579383,38.140766421025,2768
21,9,14,6,20,17,87,0.6874316142990841,37.7686820289384,2747
25,9,15,7,15,15,86,0.6621173271565526,37.74128734371121,2729
18,10,15,15,13,12,83,0.6967252176892539,37.60887855288912,2706
1,7,11,17,13,15,64,0.691134826471575,37.301706972072154,2679
4,6,7,13,8,13,51,0.693294923528225,37.018426793543796,2673
6,7,7,11,0,15,46,0.7267351423174081,36.84617868968903,2675
4,8,7,12,1,12,44,0.7165703128702584,37.71417506817631,2662
4,7,9,10,2,11,43,0.6553635827558136,38.02711835200904,2666
0,13,5,8,18,12,56,0.6293032995198239,38.17660473580518,2674
12,7,5,11,9,10,54,0.5839409238412667,38.42774740241493,2675
4,10,4,8,11,3,40,0.6282374316326254,38.039350164350616,2679
1,8,11,4,6,4,34,0.6329161443623111,38.41221102198665,2677
5,10,10,4,8,1,38,0.7413336067131295,37.74123073985981,2690
5,10,7,6,0,1,29,0.7604244721763589,37.574732686315905,2695
7,6,8,5,0,1,27,0.7050004302656027,37.918994870756116,2706
15,10,16,11,0,1,53,0.7520161883922378,37.33470933873265,2707
8,8,11,10,18,3,58,0.7810317618649953,37.486982682566314,2698
18,12,10,11,10,2,63,0.7954748281045435,37.42248052650231,2695
8,12,7,10,11,0,48,0.750728668496627,37.70652958624178,2696
6,18,5,8,9,0,46,0.7002170431292304,38.16047079170792,2706
10,11,6,4,21,0,52,0.6814387685989385,38.0276899054383,2705
7,12,6,6,8,1,40,0.6051382039212823,38.621404956800525,2710
2,7,5,3,8,0,25,0.5647081547980565,39.088125020922604,2727
5,17,5,5,2,0,34,0.5632870186324291,38.80210249442913,2735
0,22,6,0,19,4,51,0.5744362008194107,38.87282990321665,2738
12,15,5,8,23,7,70,0.5550860128552682,38.76263627249608,2720
20,15,5,0,17,7,64,0.556238259613904,38.73677836062642,2713
19,12,5,0,9,6,51,0.6455510323417395,38.407300062161084,2703
12,14,3,0,6,5,40,0.7058919182846936,37.78362260638128,2701
17,13,5,11,6,2,54,0.8276426351171401,36.62100866554042,2691
7,16,5,13,12,0,53,0.9066031284646274,35.78828383802584,2692
13,11,7,15,3,0,49,0.8819562933602191,36.13523702948899,2700
12,6,6,10,23,2,59,0.8079736958313851,36.35170607305473,2691
25,8,5,1,16,5,60,0.7933103106958143,36.086581159716346,2679
15,12,6,3,9,7,52,0.7405720280885812,35.93978913166457,2666
1,14,8,1,7,3,34,0.7438731854859121,36.34400369247934,2682
17,9,10,3,14,1,54,0.7584327828863052,36.34340039331233,2679
4,14,7,1,16,2,44,0.7434785389376688,35.78191715355663,2658
6,12,5,1,12,6,42,0.7394158420313286,35.75773030028419,2657
2,9,11,5,9,9,45,0.672512216379185,36.24771952570094,2653
3,13,6,5,12,5,44,0.6935716935623728,36.92842559980548,2656
2,14,5,8,14,4,47,0.7810803527084627,36.5681139299742,2659
1,16,9,16,11,3,56,0.8337283557499409,36.67897344572907,2654
1,12,8,12,12,7,52,0.9355023878990527,36.240420652033066,2660
2,8,12,15,10,7,54,0.9096849148018211,35.37051192054541,2651
1,9,14,14,5,10,53,0.8725198821833225,35.57278267147598,2646
3,18,9,13,5,11,59,0.9049010103461731,34.39341841766658,2624
0,27,6,18,0,6,57,0.8635025119846205,34.99494160433679,2624
5,22,7,16,18,7,75,0.8999058724722974,35.0972697733756,2613
0,16,5,7,20,7,55,0.934807539358239,35.54859425127946,2623
0,11,5,9,6,7,38,0.9276829529986101,35.949088708216834,2635
5,16,5,12,0,7,45,0.8649502090676838,35.77065482355315,2638
5,14,5,13,7,11,55,0.793431163388695,36.18468917916617,2626
