throughput_KLONGTEI,throughput_KASEMRAT,throughput_NARANONG,throughput_SUNLAKAKHON,throughput_RAMA4, throughput_ATTHAKAVI_RAMA4,throughput,mean_speed,jamlength_percent,Backlog
0,3,0,16,0,5,24,0.21411831878635795,53.337108714356006,3588
0,6,2,9,0,5,22,0.24049882538597597,53.062963630431355,3587
0,9,0,5,0,2,16,0.23012064375452526,53.30476081333695,3588
0,0,11,1,0,5,17,0.18781211103050974,53.489161956178876,3593
0,6,4,4,0,5,19,0.19717395226554918,53.38975839430424,3605
0,1,9,5,0,5,20,0.14668050982747646,53.459761097629446,3602
0,8,6,9,0,6,29,0.15216736226891173,53.52789107226125,3595
0,0,1,6,11,4,22,0.1377897422712746,53.34265187861878,3583
0,9,0,7,0,8,24,0.15490197035593076,53.25905879006421,3579
0,4,1,6,0,7,18,0.15232040327180632,53.052800829645726,3576
0,11,0,5,0,4,20,0.16642623775475554,52.876053477161555,3570
0,1,1,6,0,6,14,0.2031399342174879,52.65827898645206,3573
0,11,0,7,0,7,25,0.19921952545774305,52.541424743862706,3561
0,4,0,8,0,6,18,0.20547221886299014,52.50370164785517,3561
0,12,1,9,0,6,28,0.21775397304721794,52.38488495171499,3559
0,4,0,4,0,7,15,0.19795803844095208,52.36847239752947,3551
1,11,2,6,0,5,25,0.23203303623505914,52.09168546894889,3547
0,3,0,1,1,5,10,0.2171587195249501,52.06298696886757,3540
0,3,2,8,0,6,19,0.23674653377434327,52.01681171591975,3539
0,10,1,5,0,10,26,0.21436534568085433,52.214969100373985,3552
0,4,4,1,0,5,14,0.19258051062987766,52.020583095121346,3549
0,0,0,0,0,5,5,0.19680125365703377,52.422096379503884,3562
0,5,0,0,0,5,10,0.15398840888005474,52.57369207297909,3559
0,0,0,8,0,1,9,0.1484184915690269,52.72288105344681,3562
0,4,0,2,0,3,9,0.15192129262627957,52.759490128956884,3568
0,0,1,1,0,0,2,0.14320829054163356,52.79665142225111,3577
0,8,1,6,0,2,17,0.18621800075282469,52.5203943369674,3579
1,2,0,2,0,4,9,0.20788978745017644,52.54385893747142,3586
0,8,0,1,0,0,9,0.17200735900882913,53.053889930920185,3594
0,0,0,6,0,7,13,0.16203082995041704,52.92065835684958,3590
0,7,0,7,0,7,21,0.17497943283725623,53.064839199918474,3585
0,4,0,8,0,5,17,0.14138013379627976,53.04832301035038,3579
0,1,0,4,0,3,8,0.1195824919555767,53.52455239338131,3585
0,6,0,12,0,0,18,0.1015048600870888,53.70732964785112,3584
0,5,0,2,0,1,8,0.1186709054995196,53.7864783782654,3585
0,0,0,5,0,3,8,0.11838538054747767,53.95223292460621,3592
0,0,6,0,0,3,9,0.07992275960197984,54.184219007998884,3593
0,1,0,3,0,0,4,0.07368685939113712,54.38936052933379,3599
0,0,0,6,0,0,6,0.05655084704845998,54.5268990800343,3601
0,0,0,1,0,0,1,0.049555669721434534,54.70609614153898,3604
0,1,1,0,0,0,2,0.05288288819858564,54.94128577456909,3609
0,5,5,3,4,0,17,0.0801344804565673,54.5398291376436,3604
0,0,5,1,2,0,8,0.07727111151865691,54.5678631309027,3602
0,6,4,0,5,1,16,0.08743664486747917,54.65321350518479,3605
0,7,1,2,4,0,14,0.0927053113549377,54.662711668066336,3599
0,0,4,1,1,7,13,0.08788333641914632,54.62176978872205,3594
0,3,10,1,0,6,20,0.12272855749346882,54.159605654253554,3589
0,5,0,1,0,5,11,0.1241689733045811,53.98352371753997,3590
0,10,5,13,1,1,30,0.15848445628886315,53.35624330514628,3589
0,0,1,0,0,5,6,0.15156344269589103,53.17044902450089,3582
0,1,0,5,0,5,11,0.17644025308409056,53.27838192088799,3582
0,0,2,6,0,6,14,0.16925117720006824,53.472946374539454,3580
0,10,8,8,0,4,30,0.16686954874685336,52.68014010624186,3558
0,7,1,5,0,0,13,0.1919859848031986,52.370858541084374,3555
0,7,10,0,2,3,22,0.21894304260732889,51.84130353777321,3537
0,1,5,1,0,4,11,0.2272281135304966,51.91724719154054,3549
1,0,5,9,5,6,26,0.25341452863723246,52.171621078927956,3565
0,0,2,1,4,10,17,0.17449838458702271,52.27815287650978,3565
0,1,10,8,5,5,29,0.22966173740900123,51.83392426735484,3561
0,0,5,3,0,2,10,0.2552527120725514,51.78710604205689,3561
0,3,9,1,6,5,24,0.2595756270651594,51.65574870778946,3562
0,0,5,0,4,9,18,0.25618305706866806,51.40750955381123,3548
0,8,2,1,0,0,11,0.2460525704979986,51.63206524257985,3551
0,6,0,3,0,0,9,0.20051164439042343,52.07142015709606,3558
0,0,0,0,2,5,7,0.1908325438815479,52.238665935988564,3568
1,4,7,1,0,5,18,0.1620603263279871,52.435436913687425,3555
0,0,4,0,0,3,7,0.1659171667384809,51.988154844962544,3558
0,5,5,6,0,0,16,0.16401135356354582,51.97772207246897,3541
0,0,10,0,4,2,16,0.17282011543699113,51.97098349925073,3545
0,2,5,0,3,0,10,0.20514413983141494,52.29061859305512,3555
0,5,10,1,4,0,20,0.16984943811351771,52.4609736289737,3549
0,0,6,1,0,0,7,0.1912598043086423,52.589931633711295,3551
0,5,5,0,2,3,15,0.1847269340815599,52.67587416377098,3552
0,0,5,2,5,2,14,0.17052429530158295,52.81429993526657,3555
0,2,10,1,4,0,17,0.15059590358612754,52.95451718541299,3557
0,0,1,3,3,0,7,0.14120610348170967,53.39586075601815,3571
0,1,10,1,5,2,19,0.15282123999220476,53.20197189085435,3555
0,0,11,0,0,4,15,0.15929891720140796,52.98795898104072,3549
0,0,11,0,4,0,15,0.2021954988261692,52.58858127585426,3545
0,0,5,1,2,4,12,0.21076516593591027,52.43674414069385,3545
0,0,5,2,3,2,12,0.20685902263856676,52.30734893772425,3540
0,0,3,1,0,0,4,0.18774705891750662,52.35153850010211,3538
0,0,5,5,0,2,12,0.18100300534890695,52.43450668649027,3539
0,0,0,0,1,1,2,0.15926919307734802,52.46850099843497,3540
0,0,1,3,0,0,4,0.1375391266881413,52.796085502511716,3547
0,0,1,1,0,3,5,0.10467430591446006,53.13324334779226,3553
0,0,5,0,0,0,5,0.11483566384270327,53.232312426822126,3565
0,0,1,1,0,0,2,0.1031792155848208,53.65042849940328,3576
0,7,1,2,0,0,10,0.09405578871231997,53.613728728663126,3590
0,1,4,0,0,0,5,0.09349715392609786,53.97502980535912,3597
0,9,6,5,0,3,23,0.1466967136171731,53.93794073526671,3595
0,0,0,3,0,3,6,0.11646670301162881,54.024484377365276,3603
0,10,0,2,2,0,14,0.11692230313630787,54.28994019840462,3597
0,0,1,1,0,0,2,0.10289693326696886,54.35990959083334,3601
0,6,0,3,0,5,14,0.12606106706124265,54.008527715497976,3599
0,7,1,4,0,9,21,0.1450221056528936,53.552154250352324,3591
0,4,1,1,0,9,15,0.15229194652773484,53.348975610674124,3588
0,0,2,0,0,11,13,0.11625237877508052,53.447089803528264,3591
0,9,0,1,0,3,13,0.12388877247254254,53.60980556731334,3596
10,0,0,18,0,1,29,0.13460129488320774,53.27079632740875,3580
0,0,1,0,0,8,9,0.16918614965546874,53.08894421024164,3575
0,3,5,2,1,7,18,0.127219062071518,53.15597369336706,3576
0,1,5,1,0,0,7,0.1021981870208673,53.42532130486157,3577
0,4,10,2,0,0,16,0.1332300838424732,53.134881358906405,3571
0,0,4,0,0,0,4,0.13248423986532032,53.14842284743477,3578
1,3,2,16,3,0,25,0.1312048395562146,53.289798442470435,3572
0,9,5,17,0,0,31,0.1826551781865078,52.50726464449551,3554
0,0,5,4,1,0,10,0.18579576624141855,52.47897146974455,3556
0,10,5,7,0,1,23,0.2133416851860948,52.15497703369388,3543
0,0,6,17,0,5,28,0.2479123549751781,52.08756909635845,3545
0,1,4,6,0,3,14,0.2583271252357353,51.84514357996529,3550
0,0,5,1,0,2,8,0.1908402896923365,52.97911007197066,3563
0,1,2,3,0,0,6,0.17281330779764587,53.32572216953165,3569
0,0,8,0,0,1,9,0.17006691722894882,53.26572741593152,3585
0,7,13,0,1,0,21,0.15403569697464192,53.421485787040204,3591
0,1,6,0,2,0,9,0.14221120364861864,53.542896827491674,3587
2,0,11,7,3,6,29,0.14911938918815096,53.372470045781796,3573
0,0,4,4,0,1,9,0.10160563461509768,53.44029881459068,3573
0,0,1,5,3,0,9,0.08684567142924657,53.58358063796947,3564
0,0,6,3,3,0,12,0.08614317960853331,53.6666672054052,3567
0,1,0,1,0,1,3,0.11001821894715602,53.20740553315479,3561
0,6,5,1,0,4,16,0.1558607999146648,52.78967775880016,3557
0,1,1,1,0,6,9,0.1519192418301637,52.923261935593494,3567
0,0,5,0,0,9,14,0.15770634905686,52.78088195959087,3566
0,8,0,16,0,0,24,0.20469412226735617,52.520797042590225,3570
0,9,5,8,0,0,22,0.2136541949691955,52.294882800341945,3563
0,1,5,5,0,1,12,0.22879875735238475,51.98348031947848,3554
1,0,5,3,0,0,9,0.21135883633029964,52.44446584331446,3557
0,5,5,6,0,0,16,0.19033256071172058,52.61228185664519,3561
0,6,6,1,0,2,15,0.1923881966650484,52.41355142028173,3570
0,0,5,0,1,7,13,0.2125903107125621,52.26289353367635,3566
0,1,5,2,0,2,10,0.17830434864798422,52.80733996460822,3567
1,6,5,8,0,3,23,0.15483304140779391,52.91754218913862,3559
0,8,15,1,0,2,26,0.1787544409510783,52.728675431884966,3557
0,0,6,1,1,6,14,0.1744787783494051,52.89429025432472,3560
0,0,3,6,2,3,14,0.17724205175505775,53.07920264610641,3559
0,5,0,10,0,3,18,0.15300884205695786,52.909217120640754,3550
0,0,5,3,0,0,8,0.1310629561935169,53.05231098361109,3546
0,5,0,2,0,5,12,0.13997823390548614,52.94243776062418,3548
0,6,0,0,1,3,10,0.14549256971820923,52.788531909214925,3550
0,0,1,5,0,4,10,0.15646881367777737,52.793885045976964,3546
0,0,1,3,0,4,8,0.11799999617718147,53.18090401811788,3550
0,7,0,2,0,1,10,0.10687572090496972,53.307519745731426,3547
0,0,0,10,0,0,10,0.08940015634055692,53.108477860371934,3538
1,0,1,11,0,7,20,0.09790619076897628,53.08097229704701,3544
1,7,0,5,0,5,18,0.08901744585821686,53.020189449726104,3546
0,0,0,2,1,0,3,0.0785473001326761,53.234612699143725,3541
0,7,5,0,0,5,17,0.09463826894483122,53.38154981474516,3542
0,1,0,2,1,0,4,0.0868267749325746,53.42917584376252,3548
0,0,0,1,0,2,3,0.06760314393532424,53.94980170983765,3550
0,0,1,6,0,1,8,0.069839868154034,53.70156615653835,3542
0,0,0,1,0,0,1,0.07140556635612554,53.835049079920324,3543
1,2,5,1,0,0,9,0.07373478481081946,53.755739569159914,3543
0,0,0,2,1,0,3,0.049525861476610616,53.93102116903963,3542
0,1,1,1,1,0,4,0.04227936746967296,54.20524098030929,3546
0,0,5,0,0,0,5,0.028608935966888,54.05672546430598,3540
0,0,1,18,0,0,19,0.09334034019135717,53.96919806663874,3542
0,0,3,19,0,0,22,0.15373674722603067,53.47045932295958,3540
0,0,0,2,0,0,2,0.15306514230011195,53.425593819981934,3543
0,0,0,14,0,0,14,0.17642205960495,53.40038096165566,3541
0,0,0,2,0,0,2,0.1747342648756747,53.51123322482431,3554
0,0,1,1,0,0,2,0.09700079764001948,53.945540899475645,3569
0,0,1,2,0,0,3,0.07883257797334015,54.32558228000664,3579
0,0,0,2,0,0,2,0.042192454296808124,54.53184621650213,3586
1,0,13,1,0,0,15,0.0633537697865731,54.43958716669774,3589
0,0,0,0,0,0,0,0.04998284279181021,54.73198126317413,3605
0,0,0,2,3,0,5,0.018118834047169824,55.02440974731602,3605
0,0,15,0,0,0,15,0.040439779968976526,54.80254323759843,3598
0,0,12,3,1,0,16,0.03445122462971006,54.7645417315112,3587
0,0,1,0,3,0,4,0.031281268333416476,54.79051395033659,3590
0,0,0,0,3,0,3,0.028132118617401485,54.83742869607569,3590
0,0,0,0,0,0,0,0.014884173775941133,54.91210615946626,3591
0,0,0,1,0,0,1,0.0031674265916797396,54.96785966710771,3590
0,0,0,0,0,0,0,0.010328796856856153,54.96776747011118,3593
0,0,0,1,0,0,1,0.0031956012788833693,55.00658022729645,3593
0,0,0,2,0,0,2,0.00659269274033928,55.006580003151505,3596
0,0,0,1,0,0,1,0.008146853261738137,55.07327092467049,3599
0,0,0,0,0,0,0,0.010665609522262509,55.10449313548737,3602
0,0,0,0,0,0,0,0.013828082021432004,55.135786728891986,3607
0,0,0,2,0,0,2,0.020844899150517807,55.15828999466959,3610
0,0,3,1,0,0,4,0.02561532392327377,55.14636391534475,3609
0,0,0,1,0,0,1,0.01605028722926414,55.20023842516544,3610
0,0,0,2,0,0,2,0.014796131329815429,55.24026314377553,3611
0,0,1,0,0,0,1,0.02166065369586858,55.25583170998891,3614
0,0,1,1,0,0,2,0.019807004920923906,55.279387950829836,3616
0,0,0,2,0,0,2,0.013562041544969226,55.31681188125336,3618
0,0,0,3,0,0,3,0.019860699727539084,55.30274661587924,3617
0,0,0,1,0,0,1,0.008596879194034124,55.34094778407482,3617
0,0,0,2,0,0,2,0.012099916358456062,55.33402338291568,3617
0,0,1,0,0,0,1,0.02031752849639406,55.372194351482314,3622
0,0,0,1,0,0,1,0.009829308334647235,55.41921581028148,3623
0,0,0,1,0,0,1,0.013015495316462764,55.47476811271508,3628
0,0,0,1,0,2,3,0.013744186647776813,55.53201794469955,3630
0,0,0,0,0,0,0,0.013921143582268898,55.57916119937709,3634
0,0,0,1,0,0,1,0.0030579014979747175,55.64339321212761,3634
0,0,0,1,0,0,1,0.003890052572708664,55.636410567993174,3634
0,0,0,0,0,0,0,0.006655995977381131,55.64674506802147,3636
0,0,0,1,0,0,1,0.005548497793313988,55.662383288990206,3638
0,0,0,2,0,0,2,0.0,55.678021494568604,3635
0,0,0,0,0,0,0,0.007243449787368936,55.709298499081136,3642
0,0,0,1,0,0,1,0.011895909909689013,55.75621348561313,3644
0,0,3,1,0,1,5,0.01859825494889961,55.79856267614286,3650
0,0,0,2,0,0,2,0.012363214748180508,55.83029276163755,3650
1,0,0,1,0,1,3,0.027314164243822228,55.85385023063084,3655
0,0,1,1,0,0,2,0.02094236352662958,55.86950610367911,3655
0,0,0,0,1,0,1,0.019223042232670823,55.92161176646695,3659
0,0,0,0,0,0,0,0.010229840295140426,55.99274667981046,3661
0,0,1,0,0,0,1,0.017597463728036822,55.99805052298684,3663
0,0,1,3,0,0,4,0.01796570196182542,55.97870129674338,3663
0,0,0,1,0,0,1,0.01853583311121101,56.02402338637286,3667
0,0,2,5,0,0,7,0.022905349002944265,55.999643471502914,3666
0,0,0,3,0,2,5,0.025919416116185885,56.03127792810096,3670
0,0,0,2,0,0,2,0.014573664422303621,56.10973673564062,3668
0,0,0,0,0,0,0,0.013480498266693869,56.14788594903565,3671
0,0,0,2,0,0,2,0.006307037383278349,56.15668437002727,3669
0,0,0,1,0,0,1,0.01277842109037378,56.17921475172781,3673
0,0,0,1,0,2,3,0.02114689413384226,56.210963707994146,3678
0,0,0,4,0,0,4,0.012608636224489505,56.245389337305994,3678
0,0,0,1,0,0,1,0.006549362968061647,56.29730026442344,3679
0,0,1,0,0,0,1,0.009473966247277029,56.29778765364313,3679
0,0,1,0,0,0,1,0.016410418538759134,56.29778734293829,3682
0,0,0,0,1,0,1,0.02652420996526793,56.29778734293829,3687
0,0,1,0,0,0,1,0.022852852536715023,56.36928801380301,3689
1,0,1,0,0,0,2,0.019233532236325526,56.3678021963109,3689
0,0,0,3,0,0,3,0.02034499732802694,56.39209742425049,3692
0,0,1,1,1,0,3,0.019103957849181688,56.43901384274729,3693
0,0,0,1,0,0,1,0.009437048402511701,56.45465065654581,3690
1,0,0,1,0,0,2,0.01368084574644745,56.47028910155566,3693
0,0,0,0,0,0,0,0.003113118257661436,56.508584437592894,3692
0,0,0,2,0,0,2,0.01235011612699814,56.50156572615159,3697
0,0,0,0,1,0,1,0.011159591998048156,56.534430377156426,3699
0,0,1,3,0,0,4,0.00872060948723054,56.53284210088492,3695
0,0,0,0,1,1,2,0.011609457608352377,56.56447326519052,3699
0,0,0,2,0,0,2,0.010761131708374585,56.611484693334646,3701
0,0,1,0,0,0,1,0.004725670267659403,56.63401504863373,3702
0,0,1,2,0,0,3,0.015392855115448268,56.62712314504343,3705
0,0,0,0,0,0,0,0.027335698806576762,56.65854399520868,3710
0,0,0,0,0,0,0,0.02077802879685544,56.72831195416374,3712
0,0,1,0,0,0,1,0.016225800284749608,56.743716691177625,3714
0,0,0,2,0,0,2,0.011993155022842514,56.78547133412391,3716
0,0,0,4,0,0,4,0.006678227128588389,56.83224272605499,3714
0,0,2,1,0,0,3,0.014154900762365577,56.80618041186375,3715
0,0,0,1,0,0,1,0.012321394142351439,56.84804323878861,3718
0,0,0,1,0,0,1,0.015463248641007642,56.88174141818158,3721
0,0,0,2,0,0,2,0.012751691636728821,56.881751625580755,3719
0,0,0,1,0,0,1,0.014842965398215953,56.88471973102721,3720
1,0,3,1,0,0,5,0.019088110266407395,56.88011394251539,3722
0,0,0,1,0,0,1,0.018352314814186248,56.9167708978226,3724
0,0,0,0,0,0,0,0.01730783190441418,56.923662811215664,3724
0,0,0,1,1,0,2,0.019729543458223288,56.94886414518211,3726
0,0,0,1,0,0,1,0.015474630560295103,56.970578156269255,3727
0,0,0,6,0,0,6,0.008848297020965387,56.97967194497248,3724
0,0,0,0,0,0,0,0.009842706719030297,57.043104736452634,3731
0,0,0,0,0,0,0,0.011713215378076748,57.08043237012322,3735
0,0,0,2,1,0,3,0.01249257358741454,57.10472730697498,3735
0,0,0,0,0,3,3,0.0146696383289876,57.17488628951667,3742
0,0,0,1,0,0,1,0.00635613851106213,57.232404452261875,3741
0,0,1,3,0,0,4,0.008662477501450662,57.23779064307401,3741
0,0,0,1,0,0,1,0.01678317107158113,57.26208558511843,3746
0,0,0,2,0,0,2,0.015952400803142433,57.277808304900326,3747
0,0,0,1,0,0,1,0.008902669125431173,57.43253315442212,3750
