throughput_KLONGTEI,throughput_KASEMRAT,throughput_NARANONG,throughput_SUNLAKAKHON,throughput_RAMA4, throughput_ATTHAKAVI_RAMA4,throughput,mean_speed,jamlength_percent,Backlog
11,6,11,4,6,15,53,4.177451916616714,6.175901462350932,751
30,7,7,3,10,15,72,4.1020212256583894,6.378155696043325,755
14,7,15,3,11,15,65,3.7287938280412067,6.559165520787226,741
10,11,4,16,6,8,55,3.75290596133514,6.886114974573461,753
7,8,1,20,1,5,42,3.744797153118102,7.166150421690816,796
3,6,0,9,12,6,36,3.6620400122728993,7.329750852156011,806
7,7,12,1,4,7,38,3.5703015539356593,7.389596107624031,817
3,9,9,14,4,3,42,3.333238363526353,7.703952878174994,849
20,7,4,12,6,5,54,3.125853510604808,8.438131850114841,870
9,0,3,6,12,4,34,2.805510376115746,9.185116250320705,887
5,0,10,0,4,6,25,2.6470915082897766,9.751091252548488,905
5,3,10,5,0,6,29,2.521703087557662,10.143912266485543,932
3,26,11,5,2,7,54,2.821943918025493,9.341795867168164,940
1,24,10,0,7,3,45,3.065995424473943,8.837607313930452,945
1,22,10,2,12,5,52,3.2203060719138077,9.000587649915074,948
0,22,12,17,8,13,72,3.212226053805992,8.894376911210921,937
1,17,11,20,8,11,68,3.170588400210782,8.720445225938626,924
2,13,11,22,7,7,62,3.236631247144066,8.946266907108551,927
3,17,10,13,3,9,55,3.126923534763884,8.979465324964744,939
1,20,11,5,6,9,52,2.985634043596321,8.941310694907122,942
1,20,10,5,4,9,49,2.977732150642316,9.438137664804449,971
12,19,13,7,19,9,79,3.15756059411725,8.885163053047886,965
9,18,15,4,27,7,80,3.6007891421333817,8.394585230347936,977
16,18,11,4,22,10,81,3.6308368028354545,8.355783823400474,998
17,15,10,15,14,8,79,3.7614292546702903,8.275160913815313,1029
20,21,4,13,13,8,79,3.826154800383759,8.470354736964904,1031
16,16,4,12,14,3,65,3.6186302107478188,8.682115323778751,1050
13,19,3,10,10,3,58,3.4678054591562075,9.278702633316522,1069
10,21,2,14,10,3,60,3.244078523836795,10.186534981543497,1091
10,13,10,11,6,3,53,3.162066111938533,10.460827712719471,1115
11,4,9,11,5,3,43,3.0147426151085552,11.141630634923093,1135
13,13,5,18,6,5,60,2.784427990093325,11.472644106196343,1160
9,12,3,19,7,4,54,2.560119202586993,12.481210219807885,1182
10,9,1,16,13,3,52,2.39511845555577,12.995282721947374,1205
10,3,9,1,10,5,38,2.3962592537643475,13.04930761142643,1228
7,3,5,2,12,0,29,2.1601612258467404,13.676976284214415,1240
25,3,5,13,12,4,62,2.0675978404836153,13.811381470458135,1236
15,1,5,10,16,3,50,2.063299263331563,14.038879921437067,1244
21,1,6,4,20,4,56,1.8974767612291195,14.24818268640713,1231
16,1,5,1,17,2,42,1.8066407729124239,14.766713146546387,1243
12,1,5,18,18,7,61,2.017903404975425,14.357320909679967,1250
13,2,5,21,21,6,68,2.0243785374984684,14.234306692942763,1235
18,1,9,20,7,3,58,1.8272475466913964,14.351093967473055,1213
6,1,6,5,6,7,31,1.7052342959747246,14.686409473038625,1223
4,17,5,1,7,1,35,1.7123393055605938,14.895298159642172,1227
3,24,5,12,5,6,55,1.9819472599799568,14.353899000090522,1231
6,20,6,8,6,9,55,2.1366552276295563,14.083638258662761,1243
3,14,9,13,10,3,52,2.321695128176014,14.135895290737583,1255
3,17,11,13,5,15,64,2.575897366636925,12.854821702160088,1251
2,22,13,3,5,3,48,2.4920002189572825,13.230695159497918,1270
10,20,14,5,5,4,58,2.500309805889558,13.825143651798912,1305
5,14,12,1,4,6,42,2.4844180727685803,13.783181309771747,1319
6,4,13,4,4,4,35,2.257187800965486,14.926122896012798,1347
9,1,9,5,6,1,31,2.0977735602462064,15.313079425284426,1363
7,2,8,3,6,4,30,1.985190138755219,15.809814590660194,1378
2,1,6,4,5,9,27,2.010342126150155,16.178730716231843,1407
6,0,12,5,8,6,37,2.0327851214856993,16.231867343471787,1424
8,3,10,1,10,6,38,1.9014889832594586,16.85825477411135,1452
9,3,12,11,6,8,49,1.8877370016236712,16.82307758112779,1461
2,1,11,12,6,3,35,1.9562682763891899,17.329294134768382,1483
