throughput_KLONGTEI,throughput_KASEMRAT,throughput_NARANONG,throughput_SUNLAKAKHON,throughput_RAMA4, throughput_ATTHAKAVI_RAMA4,throughput,mean_speed,jamlength_percent,Backlog
13,7,6,7,18,5,56,2.579488783427299,12.733549635308602,1219
13,8,5,8,26,3,63,2.3964757984451133,13.148669303264999,1233
3,8,10,6,14,3,44,2.1121943085416444,13.941588691220618,1248
36,8,7,2,7,6,66,2.081003867992877,14.081916176021656,1253
11,16,7,2,17,3,56,2.0371901989407655,14.238776138433389,1273
15,9,9,3,5,15,56,2.1238769182594712,14.3380485970956,1288
13,9,5,4,8,14,53,2.1595930680724127,13.99041023407853,1300
14,11,11,7,8,17,68,2.3063857597850634,13.786955185653182,1307
5,8,8,0,7,18,46,2.209378530401789,13.925258825414067,1302
10,7,7,1,9,19,53,2.300364546037409,13.92178849920469,1312
9,6,7,2,12,16,52,2.1684944981984002,14.491382744963126,1327
3,8,15,12,6,12,56,2.228659498316613,14.230100721640845,1332
6,6,16,20,5,14,67,2.358711774126947,14.156331961326613,1342
7,21,8,20,6,11,73,2.514229346289609,14.051395349213283,1343
6,29,4,10,6,10,65,2.390805224004968,14.482519787171931,1332
5,22,14,3,5,11,60,2.346734793810217,14.11078039713457,1349
1,23,10,14,5,12,65,2.163002269276621,14.28353503860193,1341
9,20,7,14,7,11,68,1.9845765714111578,15.022319806881049,1340
9,9,8,9,6,13,54,1.8471345793761027,15.762939411608125,1341
5,17,9,8,7,11,57,1.8767255191116885,15.572372280566412,1349
10,24,6,4,9,11,64,2.078418768732019,15.58827454929577,1358
7,21,6,17,6,13,70,2.1489301628902444,15.407617206338259,1353
6,22,7,20,0,11,66,2.141385236940884,15.558340966344874,1345
0,9,6,22,15,14,66,2.4109508322988606,14.78564834805129,1340
1,19,5,20,16,7,68,2.322748665604949,14.391134090990091,1307
0,17,5,23,16,3,64,2.1698931960654653,14.451583447045172,1304
2,3,5,5,7,7,29,1.9914861376608473,14.897467815585197,1308
0,5,6,8,3,7,29,1.6861773922376242,15.423558896460932,1306
7,8,5,11,22,5,58,2.014546839576745,14.741924776790823,1311
5,12,7,8,26,10,68,2.1845134412936207,14.354607183859844,1321
7,7,5,3,28,8,58,2.113508620784934,14.676146933933229,1340
14,5,5,7,11,8,50,2.134789358112595,14.781846511272109,1364
15,5,8,5,16,9,58,2.1183456530451483,14.733313299480574,1385
7,14,7,16,9,11,64,2.1717874731447604,14.720545720570863,1389
10,24,14,18,8,8,82,2.405139407736995,13.612472522736965,1389
9,12,14,11,18,7,71,2.471253758582833,13.56147273658134,1407
8,7,13,13,20,5,66,2.382775329299137,14.04116033357003,1411
10,17,11,15,7,8,68,2.49195027659614,14.388356276280879,1417
10,10,12,12,12,8,64,2.4302697719692063,14.969520536060418,1442
26,10,10,11,8,9,74,2.2876878839067625,15.36186668564802,1445
34,7,12,10,9,6,78,2.2445896127732556,15.667883841798398,1427
13,12,9,2,6,8,50,2.1716114125191406,15.5328901733277,1439
8,14,6,5,10,7,50,2.102941183970317,15.716354998397735,1450
10,14,7,4,23,6,64,2.232866134084907,15.51708263611257,1469
1,15,8,2,15,7,48,2.06438186131291,16.509356372760713,1486
21,8,5,7,2,4,47,1.9214484267082508,17.1373360130137,1500
9,9,5,10,9,6,48,1.9697097456397723,17.342193339192885,1544
8,10,5,14,21,5,63,2.0751952183386946,17.279147208634942,1542
20,9,5,14,13,7,68,2.0824840297064044,17.392740082160284,1554
12,10,5,11,12,6,56,2.0820223858573805,17.778830931746995,1570
10,9,5,10,5,6,45,1.8863860435635726,18.20912753360298,1587
7,7,5,9,12,6,46,1.8271599250173858,18.547897471255844,1607
8,9,6,5,7,8,43,1.6247069628900395,19.193963808302417,1620
10,21,11,7,7,1,57,1.643679273565464,19.566575475070486,1635
8,32,5,13,9,0,67,1.739653711599258,18.99651782479348,1627
11,30,6,7,12,10,76,1.8310405229626037,18.803139017162557,1615
6,32,7,7,20,11,83,1.7020020370141444,18.832124047516672,1608
5,12,4,9,22,10,62,1.5239042069904905,19.410093225508273,1624
0,9,11,7,11,4,42,1.3655654882035295,20.28926109506995,1646
7,9,11,14,9,17,67,1.5293888611557656,19.358380409900406,1637
1,8,14,22,5,16,66,1.5478318401379452,19.409434314667784,1642
4,10,13,23,4,18,72,1.7118706702146402,19.007667849187694,1646
1,7,13,21,5,16,63,1.7374251870760247,18.791343163281386,1632
6,8,13,20,6,9,62,1.7624980607000826,19.23656382677164,1650
7,3,7,21,0,12,50,1.5360978341752072,19.78002408383717,1643
8,24,5,6,2,7,52,1.5244606712901498,19.66455485463099,1639
7,27,6,14,6,8,68,1.6835346397488866,18.929195345746603,1635
6,24,5,17,7,14,73,1.9774658089079635,18.13956160485329,1630
5,26,6,16,6,16,75,1.9395790250379543,17.9604684051859,1616
6,11,7,12,9,18,63,2.0426079964941817,17.6408734869068,1627
9,26,5,9,7,19,75,2.080124184412558,17.219738421575503,1616
11,28,7,12,12,16,86,2.3858937864768825,16.936345478362597,1621
0,27,6,13,9,16,71,2.2043619780862977,17.533059408479634,1635
29,20,5,7,0,12,73,2.2408648071807975,17.605455270100027,1649
18,9,5,2,15,14,63,2.251539179265387,17.150170509049207,1659
17,7,16,18,8,13,79,2.226290885078107,17.279042118723865,1666
16,10,12,20,9,10,77,2.0533256747043445,18.040125273459044,1675
14,7,10,3,8,15,57,1.8632264946112809,18.664898783409093,1693
15,5,12,2,3,7,44,1.7909530068869142,19.7162225917199,1717
14,3,12,3,4,6,42,1.7942996740852974,19.50747065113188,1729
13,2,11,3,4,9,42,1.6703549123681323,20.028569999782125,1751
10,1,14,2,5,10,42,1.560622487664004,20.955454867116043,1778
3,1,10,3,4,7,28,1.3822215841705696,21.5170182087548,1779
7,2,15,1,4,7,36,1.3545528734134802,22.36619019511989,1814
2,1,15,1,6,8,33,1.3502415726278125,22.483570577719924,1828
2,17,15,1,7,0,42,1.3485426679920172,22.680826293579496,1835
2,25,5,4,8,0,44,1.3952923536762296,22.875526327882053,1844
24,20,5,3,8,2,62,1.2945834739814812,23.05056576927242,1837
13,22,5,11,13,4,68,1.3509164869825987,22.542746351435262,1827
2,6,7,9,16,7,47,1.2172327455656227,22.645963641497293,1810
1,8,5,8,6,8,36,1.2661170223552403,21.97501835359468,1807
3,10,5,15,15,7,55,1.3946437540901073,21.736631101648584,1793
2,7,9,10,14,6,48,1.4220240783123106,21.59487187249317,1787
1,4,11,16,11,7,50,1.4891467967631027,21.307541939306684,1783
1,4,6,21,21,8,61,1.4833348023354682,21.18187671459588,1777
10,7,6,21,23,8,75,1.746677320030243,20.20355525014878,1775
17,10,2,22,14,6,71,1.801594275025488,20.42058325010704,1779
19,8,6,20,12,6,71,1.6750213872034556,20.35652143668775,1759
13,8,5,14,23,5,68,1.6544436055223823,20.71640323408243,1781
12,22,6,15,19,4,78,1.7671308652237983,20.49192855965166,1797
6,28,3,13,14,0,64,1.7856378110032396,20.599769971581516,1793
11,31,10,16,23,10,101,1.9682796187454812,20.680884036629188,1807
13,27,7,13,30,9,99,1.9093289549184604,20.513513475947867,1797
15,20,6,16,20,8,85,1.8397476349809623,20.092816774335457,1778
12,17,3,12,19,6,69,1.9387867891983308,20.28337879145363,1810
27,19,6,5,14,6,77,1.9522992423188303,19.754096570951603,1808
37,18,7,10,14,4,90,2.010807684170033,19.85233768371845,1792
30,17,11,4,15,5,82,2.064314882668949,19.49252771279802,1788
14,10,11,4,10,5,54,1.9225827105143838,19.98226041309581,1796
7,7,13,4,13,3,47,1.8971950869039877,20.007583400221147,1791
6,7,10,2,7,3,35,1.8060896685553927,20.3007739115402,1826
7,8,15,2,8,2,42,1.7194825874788862,21.483918194629275,1847
3,10,13,13,4,3,46,1.5807981923612495,22.038836784876867,1866
6,9,7,15,15,5,57,1.760106713616893,22.02220078573824,1883
10,11,10,13,14,6,64,1.708773832105619,21.865959557304453,1896
7,9,10,4,9,4,43,1.521723610134895,22.58230880687135,1910
4,7,10,2,5,17,45,1.448066887106248,22.984383660568675,1935
2,7,10,4,6,20,49,1.3693354731775433,23.050463975672105,1963
3,6,11,5,8,12,45,1.373955990678295,24.074082681147257,1984
3,7,11,7,6,12,46,1.2147853728482398,25.051832058359395,1990
2,7,9,7,7,8,40,1.163203910555048,25.38445401833344,2009
2,18,6,4,9,6,45,1.1208953331553568,25.88761312918924,2011
1,26,5,12,15,7,66,1.2154355524212195,25.3618723500375,1993
1,30,7,14,11,15,78,1.3283719883655902,25.216194598199888,1976
1,30,15,10,7,18,81,1.3384158694005321,24.813996385914304,1958
1,20,16,9,5,18,69,1.3095477442040435,23.87417200724773,1941
2,12,11,6,9,23,63,1.1626537502717926,24.06707869051473,1929
0,26,10,17,5,21,79,1.2543719200293209,24.35397832220768,1918
13,33,13,22,19,18,118,1.5965666724953544,23.173529958458804,1880
9,34,5,22,11,18,99,1.7504061586999853,22.16903664798092,1865
3,30,5,22,7,16,83,1.7178370343574534,23.161382260883528,1865
3,29,6,17,4,12,71,1.56412819280883,22.985149714363565,1856
0,26,6,20,19,14,85,1.601268559855024,22.893322339556683,1851
6,25,5,5,20,15,76,1.5566314484613302,23.065725694112526,1857
5,20,6,6,12,16,65,1.4323431528460544,23.84338390654023,1869
6,24,6,5,7,9,57,1.222900341232997,24.519676654118427,1884
8,18,6,3,3,12,50,1.106877378442766,25.17157602260141,1900
7,16,13,4,4,10,54,0.9724638666882507,25.6730547900282,1905
5,9,15,3,2,6,40,0.9122187270268967,26.20684985733638,1922
5,7,15,17,1,8,53,1.009975759946999,26.040693511483916,1934
29,17,15,16,23,5,105,1.4689060407212737,24.217115562899963,1926
37,17,10,14,24,8,110,1.78177937896095,22.73305232232484,1900
1,12,11,10,15,8,57,1.6298103594619635,23.157756163412955,1914
33,8,10,12,8,3,74,1.655899032997182,22.663117357720168,1889
26,6,10,12,8,6,68,1.7500814059838123,21.860254863654124,1884
6,5,10,13,9,4,47,1.6542525450814185,22.182561369649832,1891
14,9,11,5,12,7,58,1.5063362688949746,22.52133492537839,1890
11,11,8,6,14,4,54,1.4668129957626086,22.92222244907838,1907
16,12,5,4,6,7,50,1.2839240085966792,22.99365304592467,1909
4,6,5,3,10,5,33,1.312417792744639,23.555857189939832,1926
4,12,5,6,9,5,41,1.364468996978356,24.022808680111936,1953
1,8,10,1,12,7,39,1.5142033386285936,23.121807147142658,1977
10,10,11,15,17,5,68,1.6790297430216707,22.91494873596201,1982
13,7,6,11,27,4,68,1.8348664055552828,22.90353402767993,2006
9,7,5,12,27,5,65,1.7303849213741425,23.497285591017192,2012
6,6,5,6,10,5,38,1.5951802839644151,24.56817419280178,2035
12,2,6,3,5,6,34,1.464576386460398,24.832157860880482,2044
6,3,1,0,0,7,17,1.133104906629124,26.500605348955887,2073
11,3,5,2,0,10,31,1.0270839003169219,26.877491154713155,2096
0,2,5,1,0,10,18,0.9309776630092165,27.522711203260393,2120
6,2,5,5,17,9,44,0.9087561991541917,27.968666795749037,2121
6,18,5,7,16,4,56,0.9452230241401361,28.029710826306363,2112
5,21,4,7,4,2,43,0.8996464266390489,28.001664814213303,2104
1,21,6,14,1,6,49,0.8875421746583247,28.016771994372057,2107
5,19,5,15,3,8,55,0.8911479121137906,27.941325218645645,2114
0,0,5,16,6,8,35,0.85763532555438,28.004266378289522,2123
2,1,5,3,6,7,24,0.8965116716390881,28.21994114026855,2147
5,0,5,16,6,8,40,0.8548056044947272,28.580691908547756,2160
8,1,10,23,21,6,69,0.8885317855498988,28.439267557104827,2164
8,2,6,19,21,7,63,1.0285787542807434,28.06042467518572,2168
9,3,5,20,5,7,49,1.1521431180058945,27.244114791809295,2163
3,11,7,21,4,6,52,1.0886986184522447,28.007522892562545,2185
11,13,6,17,22,8,77,1.1097092901061951,28.19421951566666,2182
15,23,6,8,22,3,77,1.160820366914534,27.99366012234015,2190
9,24,10,5,22,3,73,1.2488481854420326,27.39594609756374,2182
8,24,15,7,11,2,67,1.4197879308994594,26.381265697886057,2193
11,14,16,10,7,6,64,1.4501946742079264,26.281491936210745,2197
13,17,12,13,7,7,69,1.5056443522002456,25.593538459537246,2177
12,13,13,14,9,6,67,1.4716699942257117,25.111013016646552,2173
8,7,10,11,8,4,48,1.4195034679815641,26.148967548186565,2206
31,9,10,8,20,3,81,1.3547556598559454,26.7222101485236,2198
33,6,7,7,20,2,75,1.3261924762200359,26.86267435789076,2200
29,9,11,7,23,3,82,1.344619502803877,27.028584586499502,2187
27,8,11,6,21,7,80,1.260387247709824,27.08633437888426,2167
10,8,9,5,23,1,56,1.2117625513354204,27.518301203006363,2194
0,7,8,2,8,6,31,1.0665289474545054,28.563211075393063,2215
23,11,5,5,3,6,53,1.0249178847264608,28.984352986764485,2229
7,9,6,2,9,2,35,1.0139314685699035,29.249480365703704,2244
10,8,5,11,5,2,41,1.0026299582522555,29.503308584294597,2246
11,11,5,15,8,4,54,1.0779946801496334,29.182844618907048,2263
8,11,5,13,9,6,52,1.018021503672184,30.05225356302749,2272
10,21,5,6,20,2,64,1.1109310868564422,29.52054607172565,2269
15,24,5,6,18,3,71,1.066883760292607,29.96478084586272,2259
13,27,5,8,6,1,60,1.06572386159707,30.035068732013087,2252
11,25,5,3,7,0,51,1.044770764580392,29.840341603296192,2245
11,14,9,8,18,0,60,1.1635113399977453,29.550329682243003,2250
7,17,11,6,13,0,54,1.1659404592024794,29.375829054683717,2253
8,14,12,5,3,6,48,1.1992830792883875,29.290586825235856,2259
11,18,6,5,7,6,53,1.144769415537898,29.206302411644188,2267
1,19,11,7,8,7,53,1.0573278972995843,29.310409374071792,2271
9,16,9,8,18,6,66,1.144293621153432,28.488731781719693,2268
23,6,12,6,19,6,72,1.0585115146538513,28.662436870833393,2250
23,11,11,16,7,7,75,1.0382853091920181,28.3681607440984,2239
3,6,12,20,6,6,53,0.9982579047230629,28.783104513090905,2231
2,15,6,22,19,7,71,1.1001369862175763,28.615927094178463,2219
5,18,5,19,5,9,61,1.069731435591231,28.646362416735833,2227
2,15,5,2,4,20,48,1.069967621740605,28.520771925946345,2221
2,19,5,9,0,19,54,1.0949707930941939,28.621020947842247,2216
0,14,5,10,14,18,61,1.1253929755748522,28.767521732813773,2220
6,17,5,13,11,19,71,1.0688919655980005,28.843599433744018,2202
6,21,5,12,14,15,73,1.0405946557795074,29.244319100397327,2199
6,14,6,9,9,11,55,0.9572090025890733,29.563038898380395,2192
0,15,5,6,2,14,42,0.8570861279305836,30.049212635505768,2195
1,11,5,4,0,15,36,0.8073438479983086,30.39836157291587,2204
8,15,6,1,0,16,46,0.7699693339284147,30.4984242323062,2200
0,18,5,13,0,18,54,0.810906002301752,30.432218006329578,2214
0,13,5,15,12,16,61,0.8771683626489991,30.147663817824082,2205
16,14,4,12,8,18,72,0.9577229731339797,29.62461518961396,2192
7,15,7,13,8,18,68,0.9126548867802066,29.52876394648564,2185
6,10,7,14,7,14,58,0.9056953074465383,29.70919299771611,2192
2,11,5,12,15,4,49,0.9335334273774645,29.958086193644153,2202
1,13,4,9,2,9,38,0.9456306035606213,30.071894900110138,2216
1,14,0,9,2,7,33,0.9166684020575415,30.429515824571766,2244
3,7,1,6,4,6,27,0.9531591530999838,30.231629158593396,2265
3,4,1,6,14,3,31,0.9101979966564108,30.632569373893887,2278
12,1,2,6,13,6,40,0.8636795946621579,30.916190946410513,2281
7,19,4,5,16,6,57,0.8687808629288014,31.08613733923015,2282
0,24,1,4,16,2,47,0.8181425716720473,31.31159416426598,2294
12,22,1,14,19,2,70,0.905149360480753,30.80563843909727,2287
0,22,2,19,17,6,66,1.1229906971970613,29.75021896689076,2275
0,3,16,16,16,8,59,1.0871398808700352,29.64152231531233,2277
1,1,16,15,17,7,57,1.0255132525306534,30.081194731675687,2275
4,2,15,8,10,8,47,0.9386318001985896,30.9988104645599,2291
1,3,14,5,11,9,43,0.8347854161091205,31.213415742204774,2284
1,4,13,2,9,8,37,0.761464112546267,31.571131967814676,2293
1,6,13,1,6,8,35,0.6398858785134952,32.06164814014707,2295
2,6,6,1,8,9,32,0.5953128299486663,32.30095527730501,2315
4,6,8,4,9,8,39,0.6139072110436412,32.34187738782355,2315
5,10,9,3,10,4,41,0.8753049867625315,30.466081127806255,2342
6,15,7,2,1,4,35,0.8739682856913469,30.797117994067616,2371
5,22,5,2,0,0,34,0.9193330327025405,30.81542277272571,2390
2,23,5,8,0,5,43,0.9006642658393268,30.927870830957804,2403
11,23,5,7,11,7,64,0.834993680810152,31.887810730240584,2404
6,11,5,8,8,10,48,0.6990629089299066,32.12056508586349,2418
3,12,8,10,8,9,50,0.7375078835820017,32.112696431605116,2411
10,9,5,13,12,9,58,0.9690014569710191,30.455306988684946,2400
10,8,9,15,12,8,62,1.036390019708578,30.620552080820545,2407
11,7,5,11,7,7,48,1.0730536951743812,30.459354906017793,2414
5,9,6,11,7,5,43,1.1147507599142303,30.29599810728761,2429
10,7,9,5,1,6,38,1.1038672156778768,29.732883852624255,2421
5,7,7,18,10,7,54,1.1073325433837937,29.485919704048268,2425
6,21,6,20,12,2,67,1.080814817950235,29.38429692159812,2407
5,28,5,21,11,0,70,1.0542383544182046,29.14305328814561,2391
6,27,6,15,12,9,75,1.0769845273697762,28.337842194970506,2360
5,30,6,13,5,10,69,1.0316959381793227,28.60843214702928,2329
7,15,7,15,0,8,52,0.9761218484375744,29.11119157013361,2324
18,20,5,13,5,6,67,1.1070523691693372,28.465352206507973,2314
8,21,5,11,4,8,57,1.1500836946354869,28.077072660819173,2303
13,19,5,12,9,6,64,1.3144019434362881,27.35086223819211,2282
12,18,8,11,11,8,68,1.440076687922892,26.496794734898547,2276
14,22,7,10,6,8,67,1.5073983998442888,26.056081966966456,2261
14,20,8,11,8,8,69,1.5045596244377522,25.272117234290256,2272
10,17,7,7,6,6,53,1.3683228471769837,26.153146435615223,2279
14,7,6,14,7,7,55,1.4044289113213855,25.646875376503015,2262
8,9,3,13,6,6,45,1.636517397535546,24.960288240044722,2297
5,6,6,13,6,5,41,1.6024174289462985,25.12270664234821,2318
3,5,8,12,15,1,44,1.6825193330787669,24.894648329947415,2332
3,3,3,13,20,2,44,1.741706036834395,24.47566856954515,2331
8,3,4,7,21,6,49,1.7909540641782347,24.880471560501682,2358
2,24,5,5,10,6,52,1.5121898557498732,25.770286770006273,2366
30,20,7,4,11,6,78,1.4687969067182935,26.54568391897064,2373
14,11,6,7,5,4,47,1.3559170001135912,27.8482169522533,2406
8,9,14,2,5,2,40,1.2980071066591983,28.011017547206713,2413
7,9,11,6,6,4,43,1.2147261774309996,29.235513555273194,2425
10,8,13,10,22,4,67,1.361438207557095,28.606571025252,2444
9,9,9,4,5,0,36,1.319578399892399,29.884178442733308,2477
10,9,9,11,3,2,44,1.2259458772357603,29.96706006717046,2500
5,11,12,9,4,4,45,1.2483602585743634,30.26277507747775,2519
5,12,9,10,5,2,43,1.103873497706854,31.70085867922365,2528
3,7,13,11,6,7,47,1.1032449504444832,33.0143731100579,2555
5,5,7,14,6,6,43,0.9791578968939294,33.9197841644063,2571
6,11,5,10,5,5,42,0.8260205417202955,35.444537930793814,2595
3,7,5,9,16,4,44,0.7709297014823493,35.97391038715713,2612
10,7,5,1,10,3,36,0.7079589518036731,36.4224129439148,2642
16,10,5,15,6,2,54,0.6885056420654931,36.67174904874768,2637
3,8,5,6,5,4,31,0.5853199526258261,37.58996858723994,2657
2,22,5,6,9,4,48,0.6254889364866609,37.68061957504969,2645
4,26,13,7,5,5,60,0.6519226686653108,37.82068023946081,2623
2,18,13,13,4,6,56,0.6953856274433404,36.61192351938157,2622
1,19,8,9,6,7,50,0.5926939163347518,37.67434087652903,2630
1,8,7,9,7,1,33,0.5768555026004273,38.1133195002676,2647
0,5,8,8,0,8,29,0.5507242893688269,37.597722275412714,2643
0,7,6,9,0,5,27,0.5228572296383306,37.551870323252224,2657
0,9,8,16,0,2,35,0.5811316543247106,36.971264420590266,2661
0,5,8,19,10,4,46,0.6647546210061865,36.835742852634034,2660
0,6,15,13,8,3,45,0.6651358492827611,35.97605630818098,2641
1,4,8,16,6,3,38,0.8716863512060131,34.30722233043074,2638
3,7,11,14,7,5,47,0.8903215036287747,34.401857445215335,2647
16,1,11,12,3,6,49,0.7848160052114268,35.19825664651783,2645
0,15,9,8,0,4,36,0.7474446082316208,35.18485286468261,2648
0,13,5,2,0,2,22,0.7093821767009749,35.813503254241,2667
0,10,6,0,0,7,23,0.677469610981216,36.51140323928509,2684
0,10,5,9,11,7,42,0.6400198219660124,36.71424861799046,2676
0,11,6,9,11,5,42,0.6221212714572815,37.467518663681794,2681
2,10,9,9,8,5,43,0.6830091006757617,37.012637116854684,2686
0,9,7,8,4,7,35,0.6677894744765145,37.4687735640858,2701
0,7,6,4,0,4,21,0.634438355368618,37.73257347813046,2701
0,8,14,8,0,2,32,0.6263937813908362,37.92626523156765,2712
1,5,7,7,0,4,24,0.7759620019629768,37.118962926897034,2740
1,9,5,2,1,2,20,0.8012838830205249,36.75730347458266,2741
0,6,6,5,8,2,27,0.7844723824129479,37.04217250711025,2752
0,3,3,7,10,5,28,0.8147895442425674,37.07658159749842,2767
17,2,1,8,4,4,36,0.7609363279878139,37.35852466538383,2767
2,5,1,8,7,5,28,0.7092061166663841,37.78484722650881,2775
4,5,1,5,13,2,30,0.7038204782295109,38.30802108594533,2777
0,1,0,8,8,5,22,0.6053717222597386,39.14824427717611,2793
0,3,1,8,10,18,40,0.6878924596004764,38.97122683449362,2803
3,8,5,6,16,20,58,0.718875626820372,38.3965547002749,2802
1,7,7,8,15,19,57,0.7757675963782382,38.08137228021742,2807
2,10,9,17,15,17,70,0.7642197425103243,38.05802927761078,2791
1,7,13,19,7,12,59,0.7822665027428071,37.70808694324994,2779
1,10,15,9,5,14,54,0.7974841125522315,37.94280943558884,2769
4,6,15,14,1,12,52,0.8251160026986613,38.4882982744381,2769
7,6,13,7,0,9,42,0.7357142156418616,38.33267341749826,2757
4,6,13,4,3,5,35,0.6339333577022692,39.15914641663904,2771
0,12,8,2,3,3,28,0.5427027005711473,40.009162938280554,2776
3,23,5,1,16,1,49,0.6072228095920433,39.730126978235894,2773
5,21,8,11,15,10,70,0.6554751825487156,39.164496079418925,2755
5,23,6,10,10,14,68,0.6021095087224924,39.45767398318632,2757
5,20,5,5,10,15,60,0.6119552339181137,39.19144437012091,2746
