JamLengthMeter,Speed,Flow
9.234532105025114,5.522344111344143,4.554649291189925
9.121449211762618,5.480703530621505,5.1119669228544815
9.919759760528775,5.42386780609969,4.77544087738262
9.872692149440557,6.328130794630293,4.4667727083271265
10.15605326386029,6.003172921857404,4.912695619462486
10.590368961189247,6.4196379311722245,4.592069853168006
11.027753811355492,6.214238167869545,4.252001385382366
11.376990120464049,6.115073697520653,4.904262475468963
12.17160633198469,5.715854151851006,3.8915832082019968
12.972882226609508,5.622712345359368,4.043520479650944
13.234014791433513,5.756613867788446,3.9156982127281883
13.92112815187619,5.510979265284266,3.9325123869914784
13.64667703485963,5.470601079178612,4.4043145079151325
13.815033202682555,5.457568807389101,5.548268457801248
14.35341491526659,5.215591123841217,5.715396586412372
15.103932758970604,5.15025561176291,5.492776923278888
15.79087192467637,4.988786810472706,4.570510368902041
15.641016005100782,4.600977593033893,4.372197755863749
14.841226120353163,4.786186194194577,3.76025644823838
14.126320373361818,5.0086489473927855,3.758016501310512
14.187536974068,5.12525148236016,5.0359879665225105
13.958455403864175,4.858964890387134,3.852777491239854
13.110689431576489,5.090023018234172,3.5416220181526206
12.94841551707277,5.25251834460472,4.5831217637887525
13.251452992222957,5.816821057803269,4.242912960662146
13.462627954079387,5.2088712425007495,4.033378067857216
13.23293625864247,5.389291884890979,4.798131438980699
13.31365163220544,5.4003420111850025,4.93566546801868
13.846661984583807,5.243192975886615,4.603490539446728
13.970954262738783,4.954307332896822,4.889231801081116
13.442748280403228,5.388386695099077,5.542849164620057
12.799384187457804,5.907427250466978,5.924617688255242
11.886342299569112,5.410631487166649,5.673357677005061
10.877855310027911,5.818767406930778,5.0505246249476405
10.94734784531108,6.197030632724395,5.9225910457528075
11.032250327732989,6.345923464904195,5.666357156464826
11.2901351663103,6.194561174037921,5.267180095508638
11.876303416005712,6.299189818914861,4.502756724703086
11.915299395393149,5.975196072528569,3.7752562917685215
11.005539079179908,6.486635334633901,4.423816738894276
11.340497760629589,6.668359469999504,3.997941263647672
12.014761801304095,6.587306114995525,3.9679709346139944
12.060806041629503,6.606902249560533,4.704509312895582
12.040478878443952,6.5906693136649315,5.260110230987863
11.594175245511334,6.691879828658978,4.313388192708579
11.765707647343872,6.30324138998211,3.604625484921607
11.861836613563653,6.441826512815247,4.385644563333072
11.500312358004237,6.292428086295783,4.633953072905073
12.292890454983441,5.797651739811901,5.020129447752027
13.071590798739955,5.606034996183551,4.16494056056906
13.552315231692885,5.409625342532486,3.7231641193731257
13.334661975093724,5.2492473346762125,4.3237730174706295
13.775204911012834,4.95300403582784,4.162705324914863
14.231748179306475,4.401277265754627,3.9931180946695575
14.837528790283846,4.4295945919587725,3.999233054484857
15.526353804436033,4.438346156424513,3.8275933104222064
16.300511425705995,4.030833134087514,3.740607637090759
16.693247012610193,4.154480041932966,4.239267541381724
16.084629431942826,4.038715035956493,4.465363634697466
16.04375540339738,4.417006696882189,4.7496974526410725
16.061395402600766,4.286018853125792,4.442417236209775
15.612487762148715,4.360588491903947,4.563217226453652
16.079395959330807,4.9337274776313285,4.634115093198104
16.60410435651473,4.9901145354837695,3.608861050458551
14.947909766986998,5.12030411591414,3.060876359809165
14.350433631116841,4.95998717455345,2.8375900613356073
12.784536274443173,5.035298959943474,4.073012510886854
13.068373783725587,4.8684293133756,3.91083451628366
13.452776347602963,5.615410237956339,3.835302365800607
13.244410105703325,5.657197936269042,3.5716978411457423
13.25700671497016,5.573015969113445,3.0833755642185325
12.835746685429545,5.579225399781878,3.1361343594687847
12.486535846093124,5.418544183473985,4.295768317861165
12.787565219485955,5.454462965423904,4.034575656572011
13.198376646856275,5.325954823518351,3.996294451397434
12.791722092886202,5.446112380202396,3.2974457728209674
12.155433480615411,5.642860215858888,3.539460685853902
12.143694578622839,5.798050079922488,3.1414180141541785
11.60970530523289,6.6644222969339975,4.8141766664294
12.664564130626447,6.390507921435107,5.508218247916022
12.738396663039811,6.38180002512462,5.825598210460813
13.263238355470383,5.6264200380455245,5.1548763974254195
14.237166252545558,5.639907283394762,5.060679424782417
15.240554470219605,5.186255486079267,5.2284304948902935
16.138925055424288,4.4895679295133295,5.166081574967878
17.16283727647253,3.8464276321002124,5.264466902874549
17.637606556517945,4.168614401917977,5.56921116427029
18.47840689006553,4.039195685547127,5.009338946642869
19.12863974312723,4.379763905835201,4.896934747571576
19.994652985047807,3.6126798337988286,4.670494276025594
20.74490461500703,3.0138840327805387,3.4270193059672254
21.197999215546158,3.2016602555273512,3.432159129167804
20.893202315998145,3.467356161354278,4.7981187084718115
19.907584896454917,3.790666965844576,5.254265647229935
20.07040499150509,3.4187703699925165,3.3647119503153244
20.71280199393611,3.919196157635996,3.743586568926039
20.51229641262009,3.952134765548875,2.4474064429079623
20.621470680116445,4.207788112113036,2.7136534773933643
20.418760214669664,4.08013341619973,2.0939207518560026
21.018066008924055,4.257335005984803,1.9592493761366419
21.203162725763637,4.245154251094455,3.2051223568749077
20.625050643942693,4.0796060105294965,3.1333721839034676
20.322048281295984,4.097123769279403,3.189455099845226
20.107069882182902,4.328979404124767,3.327848790999192
20.095669562316683,4.093896306116697,3.10775421256398
20.318036596124735,4.256709688548499,3.1493311511825515
20.030868375141758,4.906533479215339,3.2049813015160518
20.055684014094762,4.79494832787902,2.940077179595173
19.969333318141786,4.633484087243064,3.09358162063899
19.655800942797075,5.418039759711984,3.6635785394824536
19.98456196881765,5.1928620659569935,3.904704445252568
20.184573452184935,5.537004698037215,3.4330770660065917
20.307873983867797,5.373030226336584,2.603979866866011
20.09238912925878,5.65281554546549,3.203465492213748
18.85841599056066,5.981990281424263,3.685764105727965
18.419402112705566,6.416356325092651,3.168522627818384
17.87828074985596,6.339117650379999,4.161492853901112
17.132556674387665,5.798997338739126,4.02122134986738
17.090966952797583,5.9498836705424845,3.994575051096438
17.29863832019605,5.930963093370547,4.231914213886534
17.853217466589978,5.897359941595468,3.90171626510332
17.87392474263207,5.585910130615058,3.527066096208532
17.174000060733853,5.711215958502768,3.3802313762491076
16.663381301642456,5.438844918577157,3.8007331531709885
15.82285098993694,5.217840094751795,5.352283905266196
15.43214595196886,5.5518721471955566,6.763060457663501
15.474040179750121,5.204634566238503,7.569616337214964
15.48901495187078,5.238557352119805,6.729196982496369
16.044277430751087,4.424126355326334,5.351824804123144
15.957549077320937,4.72074713652498,5.384204922358036
16.54922782086436,4.435462939658541,4.318238388811792
16.88331272697538,4.365211453919875,4.582069546147883
17.411852139783093,4.204834168695639,4.0972105496322
17.73064062927718,4.2404817479102075,3.727494368736314
18.170136916315094,4.085809046413066,3.177035849016491
18.3314375112586,3.8070582378497857,4.1913403777234395
17.74058571918414,3.6524867791630147,3.918664182302826
16.985499786399963,3.894975031531506,5.12003656930847
16.980170438465507,3.9665238907253415,5.211442223205702
17.28843854969639,3.717184900677516,4.81413572880647
17.458826528591096,4.540912305968205,5.19037136191408
17.082905730351175,4.6193769943072205,4.318085562892132
15.990961166522288,4.218296328144751,3.7927463400867256
15.617680913581056,3.8505798911134894,3.196287254515285
16.094838667135182,4.7240386803180066,3.6443640786148483
17.05040768793416,4.832088677906004,3.3688473553044846
17.558428075431888,4.834865560343679,2.7525318928071485
17.970794298468068,4.585285220228352,3.264860500911572
18.13250547150639,4.380208284040383,2.739786248771995
17.883035451891597,4.428831034706454,2.7571446487060807
17.580310597033012,4.634829761733298,2.606604231789084
17.599407596058015,5.005343546358882,3.3535071819523727
16.140102306128387,5.299635290617768,3.708452660238314
15.062823949933044,5.496636353110805,4.254445144436119
14.20269586382959,6.007403254696786,5.383912929817006
14.063036080595953,5.7990192392424955,5.35121407487523
14.625620772294159,5.793049684156372,4.899693049464988
14.458109699178504,6.452398951823953,4.956225780440346
13.94906241786075,6.516519991688565,4.378197516323413
13.419133874029821,6.8522379052533084,4.010807519031387
12.991402741685148,6.5816664403442475,4.795212131910354
12.75348953303537,6.150901986788562,4.444140208672258
13.228545955409842,5.741339981266254,3.515437249793827
14.181278411070707,5.835962414884499,2.7153811644517263
14.039286254384448,6.034250631460467,3.789030037069107
14.275187206329207,5.5774232749368196,4.705229276140487
14.44179492522308,5.198552082121039,4.764620875387478
14.484073167041489,5.234071459171193,4.24529742977304
14.70734389656481,4.803443997146486,3.3800848366440297
15.150863189212869,4.152428700414196,3.1670185909113737
15.471582658690577,4.613099067165252,4.084756100098342
15.465369625399337,4.7731511741411845,4.572340893769003
16.211645382179732,4.378995342715044,4.016061829192852
16.84516102845967,4.266342499569816,4.159635948001651
16.538858068327,4.3859420088749435,4.105626139875594
16.882877960826654,4.1824139954325465,3.931173274155464
16.876540923115392,4.418693008000239,3.536714104035021
16.873636086483305,4.798021843248921,3.597427393474011
17.16031638097026,4.013273245383769,2.6612697367975326
17.245394239737845,4.046130476103047,2.6056090021873493
17.443072464167706,4.166960343669009,3.4149612304840296
17.932969450308484,3.9780516381203648,2.81192387183445
18.216309444726214,3.902003091434544,2.7122997217768923
17.17373218155051,3.64718533115348,3.233292506786076
16.87107448597831,4.266874537365836,3.2008450752872615
16.542119580776493,4.1235465403279115,3.1276904457401593
16.00547124120137,4.904445927190366,4.087223807664987
15.626714457490174,5.227998176884242,4.936367198425955
15.735278851761505,4.941562456283247,4.356626842635411
16.127940477060957,4.4869138942063564,3.6230543405863886
15.849251414000376,4.4300308375481,3.780971658038475
15.747011847073267,4.663444863672926,4.571131414350475
16.319198229239497,4.349520032321248,4.282252319937073
16.173159245619125,4.75155978059742,4.232213718551776
15.139688575206268,5.32677656822986,4.876511429808701
14.839513852886938,5.2676234121333865,4.310096016172765
15.13332817744173,5.640286250072128,4.658932328735073
15.754864642704488,5.834820078747934,4.496873393388884
16.383915929874625,5.732342359978464,4.688123119682716
17.30411788203751,5.797179666947126,4.030092617743923
19.486736874203274,5.622907896126112,4.176887989366268
19.42276266823326,5.300643057087255,3.667939122399622
20.32744650283546,5.354798824541762,4.065635845936174
20.430164484998382,5.267325776270535,4.433198130245251
21.3532684690043,4.687160868441152,4.938708432423305
21.02378881944457,4.829333841401566,3.913993975000473
20.427560081037033,4.757913384902641,4.773135636369146
19.338980097422045,4.335098302113241,4.6543615023334635
18.490272715049336,3.8885497031512397,4.688056812365485
17.53198891925632,4.1801561202845985,5.330379175492669
17.674627736750764,4.411343931721633,4.8988803285880325
17.53122495895792,4.124478907409783,4.440555542959698
17.15584299352772,4.242817223541066,4.166956191630782
16.886986995537516,4.185501629569727,4.11167745090848
16.550460695303894,4.949618658035426,5.196918258020095
17.01418067622865,4.995185226443608,5.05821197266552
16.50395176435423,4.915015429618867,5.521723522524677
15.326461513784823,5.309108115454862,6.481746163894681
15.461060635153201,4.9202804590292235,6.183874209625268
15.792571883050726,4.548894549303309,5.695459386667626
16.62338089830261,4.597876566787502,5.488531256893286
16.77471896024774,4.908295093773887,3.6699055016151436
16.659521109035545,4.814336692612297,4.42610446694817
16.570041509736193,4.318371161436163,3.8251264642210363
16.281243661503886,4.910023927150379,4.456473541920566
16.523043767326676,5.161899547047066,4.843300802944448
17.195268110745292,5.20494468792192,5.387604369980895
17.973450968997113,5.15649202119378,5.072807051968276
18.618018357219103,5.0961434857590895,4.488214716173934
19.113407905975063,5.048445443969233,4.510703601233368
19.167523109507574,5.436046938899709,4.813462348157406
19.635402138125578,5.113440072410016,4.997144671920055
19.70397408557224,4.864304370330339,4.5026117599087145
19.97872926771682,5.291418264810923,5.319398414257942
20.339111915821707,5.067159402751849,5.046290698229633
20.402873403231666,4.798502139763833,4.182806747847842
20.456300466995998,5.133266760156275,5.236123595112064
21.464258647218088,4.854310937809632,4.3955544756887335
22.66845105004174,4.1806685414036755,3.365626334745412
22.96687139626387,4.297558565565457,3.7518205230135693
23.615499469778275,4.554692316290455,3.249200873352807
24.71202304526158,4.1628385228500155,4.033389261576534
24.941272040616326,4.422801988347859,5.184124998788242
24.426956935699078,3.8835091537027893,3.8771546784146667
24.68246552810728,3.608926828153046,3.3268155882190085
24.3263007170762,3.5599463541604766,3.208374682158422
23.864499327372943,3.7844365222919287,4.6385031002699755
22.667207000968034,3.799587369876558,5.040356785738287
22.4406143175494,3.995487733631056,5.307812751601985
21.860374767367045,4.393978520444122,5.9716063115438205
21.615111497616898,4.696098419566494,5.859228459333092
22.01598480063176,4.695092494284866,5.1491310132957295
22.333413558327322,4.6007134048981335,3.7986954436849354
21.86661974261887,4.2673335116119695,2.5692336082362455
21.35253179438888,4.164388575194509,2.740189008994521
19.79588744594613,4.836991877256662,3.7801730003806604
18.186577636676834,5.220890068583705,5.098628912303194
16.933903896104987,5.118543831442736,4.733805725892434
17.042616939226505,5.361979359467664,4.960177119063024
16.61615581576942,5.654490748968777,5.59398780147949
17.550283102526613,5.349299745779777,4.491507564834565
18.35711509869035,5.432880398134668,3.028431883080485
18.053075735476828,5.078731438656087,3.1472504564327286
17.16487601538333,5.113852781150971,3.836197847287104
16.614351359002036,4.815693337175979,4.014014986582756
16.725853052781837,5.499212423810889,5.049958700042118
16.817922160034524,5.968086945969247,5.519308652887793
17.13121471119544,5.511308240588146,5.467487985758819
17.602875880657624,4.9865239302264115,5.215262567971649
17.857450607826735,4.5463689996281795,4.501524177994343
18.434467030915897,4.620857459974574,3.9645356851288405
18.93748095072248,4.704835193552546,5.250049044446469
18.287134741446522,4.6675873312492255,5.845648124025874
18.575594315249287,4.361845253730134,4.38669062204542
18.62363775560239,4.448345768053085,4.905058072992981
18.67562368445196,4.416710685432788,3.895114232454713
18.625260816456954,4.213979561738615,3.567801107197478
18.671703404362557,4.156877314564641,3.592016233734063
18.994524022901462,3.844406255618846,3.2997354006550683
19.722444858540015,3.676569703337723,3.082774511459223
20.156720896017852,3.220369304243233,4.560373235376136
20.277036561579422,3.152091858802039,3.981253676636681
20.232030693219077,3.2627101236955394,3.58040954382597
19.901015816938106,3.3888927753384994,4.456531696039074
19.14509586491362,3.419968518027377,4.903746253889311
19.570229422522097,3.8734792137354557,4.721812338753324
19.628624839811994,3.6373335953454817,3.900735400957276
20.507058636004988,3.963448274094639,3.6844195986162807
20.483477725444065,3.9125400504600005,2.8145095428069813
21.321991830504793,4.285830122185739,2.9187635863405537
21.440506814164266,4.345834365911712,3.1583821313914724
21.542028578719258,4.61028765182917,3.938651978735813
21.828833999469392,4.338475245701882,3.3223877468503127
22.027875063476916,4.3959917125229415,2.8714425595795947
22.3469185194248,4.401370327471146,3.014464392117454
22.72397723946614,4.514102093639265,2.769706677438543
22.759149200457152,4.5867304751500955,2.7326191655021796
22.3909530663903,4.539692548474185,3.324900262683805
22.52425997230592,5.106515718209652,3.862584604626431
23.00498735909851,4.8811919886128265,3.7645220767591705
22.887971861742564,5.349936815656251,4.412292396065417
23.956514101703327,5.1494371334518645,3.068546143504685
24.49542635891575,5.320757184994009,3.018824098855234
24.30645652055048,5.597820344613691,3.2017168466818964
23.642502027609908,5.410863757514147,3.49589913487923
22.294616874355498,4.785375550055379,2.2262017563194534
21.5997195730318,4.6331054936855525,2.9821098244786386
20.86366372528972,4.544746896890849,2.934784321829292
20.058221977515558,4.661703217530867,4.166034871929128
19.814403648593967,4.089766757752657,4.13485834445781
20.40831060778913,4.093648453290755,4.197898073783476
20.235419673413617,4.244721270814098,4.202614781935588
20.023008757188425,3.8614344438836072,4.757884936874109
19.513584308914282,3.8182693463462445,5.723819796483176
19.527257035439735,4.106929575493347,6.43355002543996
19.346622278029308,3.465295654361415,6.406630929664833
18.551161236526763,4.143142665801575,6.441790978954788
18.75219090155552,4.119025356794688,5.349942823230964
19.59476630980472,4.181354731720795,4.782611682822411
19.179191677905862,3.6125544644929364,4.504030708999129
19.509875006952043,3.3213721991950287,2.9314826496097375
20.09790807858543,3.313937257388108,2.8226838792793187
20.66184343766688,3.5159626251984273,3.006755537954271
20.919480618452646,4.1448077609016165,3.538830251542296
21.421481886091453,3.4620636511846707,2.8075504284022066
21.507359287035747,2.749493840851503,2.5391812907194886
21.45249927435476,3.2775889982025905,3.091540392492455
21.45114315481276,3.643820323903668,4.300888629283738
21.42027041652276,3.8575982640760156,3.2883899682369067
20.46757679488905,3.9086739702379787,3.6501392910218255
21.033732582208174,5.103699058113452,5.343531181217607
21.459057548913492,4.737989286540341,6.1112649202408145
21.703653477866318,4.821422419014877,5.739731958492568
23.428594683621558,4.694032932645825,4.384067917106443
23.99319942399329,4.778398881131576,4.625981253938607
24.17667958714977,4.896837486945206,3.4432744543820326
24.7353935222878,5.136259298797225,2.6104730761345327
25.0486084331855,4.486856368672396,2.7159015730581206
24.144888534257063,4.912460505901184,2.326217587928713
23.06876096818036,5.283922586555711,2.8062711574376835
21.014379718715894,5.266698378393149,3.8742404223529006
21.487981371213845,5.555459062991303,3.2093040441066316
21.13750920855634,5.548938101100917,4.569859181114739
20.668774575627648,5.008070300965073,3.9892066154782406
21.08147677855336,5.017373279458416,4.069790385225309
21.713922841693932,4.785786668995054,4.983056259888191
21.964716631623357,4.351835100637651,4.2669652096666475
22.48433598714569,4.159927515759389,3.204929597608531
22.97688758023082,3.423083877024336,2.6819391293917136
22.812063677357788,3.2324035339962873,2.769118572945146
22.707807308613567,3.2716585674512504,2.6107761140500254
22.51155796350212,2.846674229191425,3.0871370705891095
22.20367071888529,3.4690818560693675,4.013597230947206
22.52066235682986,3.347151178395675,4.240453951317033
22.73804242176017,3.746085540349844,3.979056062089498
23.4321471872662,3.5746154697655577,3.335021767569911
24.2270354816666,3.5692195627922727,2.580057976718893
24.097422635256713,3.5684039371847485,2.5719139870920955
23.928863835982845,3.300767788818241,3.209013347572098
23.325271656173925,3.577438087254881,2.582204764267436
22.675455974757618,3.6721615409431276,2.9934541821839993
21.478078714778256,4.064016122406511,3.596915124096811
20.209827960052884,4.3282378680792775,3.5324560446749715
18.92280480696759,4.625148439771636,3.6485185540836986
19.40773895261334,4.868663818860982,3.301717716618228
19.273230022521286,4.580634762179163,3.403447630362779
19.888786215401616,4.5681280723085,3.2044484315685486
19.56215112633683,5.078896021443463,2.9308862663948747
19.77448298957257,5.339472504906995,3.812847808563302
19.978392157100462,5.318286591070723,4.094544041286167
19.626434225686314,5.4810260004513225,4.260680524602754
20.750959481797597,5.715840823984658,4.617636884057041
20.881873614498673,5.436070262747503,5.0043791839341765
21.105150092431753,4.936270573506705,4.163031347726113
21.435722229384922,4.4806677530381736,4.165821250419068
21.633113557837902,4.879301269170301,3.527606380839278
21.946985090839274,4.3447422680039836,3.121371396092343
21.658586943000127,3.3273242338061317,2.7986678871636563
22.19566509714381,3.3915347456232565,3.520608446481159
21.478082880962575,3.5300080149484807,3.662604368728618
21.46121842355201,3.556907548675613,4.009249005670307
22.10670935103431,3.4136065878402215,3.6813972386698937
22.077113409527087,3.4773675507971613,3.5693751725424723
22.086161871809693,3.0955334590358015,3.7467523270792524
21.354304715530724,3.0123781756519774,3.6711170388300527
19.851823845447875,3.0952310026373673,4.461541356815325
19.52954786804207,3.387228032911816,4.418528813692998
20.284092179280673,3.8057067836153937,4.076587406541769
20.662500943339648,3.789003476305897,3.1040135748387336
20.245926099412184,3.79144877885448,3.289688612102439
19.971578364762184,4.2769630426607534,3.1345381321952273
19.7807141585055,4.553402909010249,3.6366204275149996
19.352088573614957,4.537692689417704,3.886693620309488
19.123379922577417,4.533935971965852,3.780206899484033
18.351070562765013,4.909807051428156,4.268052583210652
17.03217950393976,4.974788132487779,5.180087143053347
17.80971227853803,5.217144609494815,5.090329724735575
16.899459705539087,5.566975916044831,4.672964142094306
16.07942713330539,5.556376814561903,3.6478061749059902
15.240765173160773,5.26770699744334,3.714735705511173
13.965064606687038,5.565850950121197,4.457651597658504
13.955103515957099,5.839048066283916,4.838011775149861
14.659047354538124,5.561651422353391,4.219694662056506
14.447081005518841,5.671914655055174,4.3204740009174625
15.911896250224054,5.496279249183039,4.129307595711313
16.55483146010407,5.265308537560114,4.013587666026754
17.75398761352916,5.443612592285259,3.5283669274341833
18.47529377137327,5.10681456556898,3.7427630576248188
17.05947188726531,4.308544845675473,3.575797458993797
15.89847723907737,4.324565595254712,3.6831632831223775
15.15956658672157,5.392714865780685,4.310206607561217
15.366040903532035,5.240910040459658,3.7984381754090544
16.24504381135435,5.1251801786212,3.8595485145098114
16.41626067202663,4.991812719797683,3.9038105950365423
17.04551679474194,4.3570222083212045,3.7996089565723605
17.69549815979899,4.2257956130743395,3.5623874434859437
18.436160162594273,4.293770193393984,3.073572581690785
19.02728198784242,4.0206055117800386,2.967800683611996
18.81302626787936,4.542959835156793,3.7461697713196656
18.44453695320961,4.732189799996057,4.0257533070626215
17.647765056205962,5.022748841599817,3.9662283863370864
16.107226283483637,4.555577281463664,4.354914069444577
15.531993815970685,5.611886456457152,4.535171181977704
16.138548074059667,5.577488465001438,3.5051511694558264
16.177013324846502,5.33448265871912,2.3530683473571323
16.40446910361354,5.256467989508329,2.494855533461206
16.812692803902443,5.113785658352383,2.4734177493157445
17.055248194515823,4.977733857926081,2.742137467973887
16.78360534934689,4.8408454759813235,3.101469706130241
16.439614613562203,4.916912593051647,3.1878712857142766
16.24318909016627,5.148831415948193,4.228664758559343
16.741199527948854,4.903028603266946,4.309860380481477
16.796556592360098,4.87551212369495,3.888949720689542
17.481887230712868,5.063182395733463,3.7918100926333556
17.98987484058757,4.545623579224045,3.185398104614221
17.65943015649093,5.297613022813376,3.6204432887375075
18.16818245153097,5.086863438106902,3.166841731867008
18.727331643463312,4.830134736419708,2.9876661483273685
19.021863356392394,4.516333828403671,2.3463730955981714
19.28992839869153,4.4483514251976874,2.62789828814652
19.577097760554135,4.520785285432569,2.3322385339674137
19.98872734184024,4.401366899967155,2.8350692795497037
19.990615440935432,4.05470828603895,2.9882241955613145
20.616744801638255,3.829914826365655,2.8620989760750684
21.044543299068817,3.766012836608669,2.7842466643563406
21.540911372703288,3.5375848200183686,3.2118806000596023
22.205941949601687,3.619431744806622,2.706236607159041
22.98260034890424,3.51622141680649,2.9639869994457673
22.65899305239255,3.219529088000631,2.766430601943329
21.81042729109927,3.4053080565914895,3.8032870440697204
21.83386193059821,3.3039829537336587,3.7681924806961824
21.748573577111287,3.1423899592063913,3.466681034427716
