throughput_KLONGTEI,throughput_KASEMRAT,throughput_NARANONG,throughput_SUNLAKAKHON,throughput_RAMA4, throughput_ATTHAKAVI_RAMA4,throughput,mean_speed,jamlength_percent,Backlog
0,0,0,0,0,0,0,0.03443470722489318,59.863229036764096,3909
0,0,1,0,0,0,1,0.021439323338309856,59.92740140246896,3911
0,0,1,0,0,0,1,0.01573237244545908,60.019086971259696,3916
0,0,0,0,0,0,0,0.014179731075379504,60.97670273772291,3916
0,0,0,0,0,0,0,0.012007918555332993,60.99247693794391,3916
0,0,0,0,0,0,0,0.01967241724588215,61.00810539134633,3920
0,0,0,0,2,0,2,0.021228632855511433,61.011241971578954,3923
0,0,0,0,1,0,1,0.01946863465807987,61.04270093455101,3921
0,0,0,0,0,0,0,0.02115997605566535,61.10553911561917,3925
0,0,1,0,0,0,1,0.02126005956634925,61.13815505503722,3928
0,0,4,0,1,0,5,0.02588222342832729,60.98337067049278,3925
0,0,5,0,1,0,6,0.031727783839696315,60.87729526396172,3922
0,0,5,0,2,0,7,0.030177811195810738,60.8704664545293,3920
0,0,5,0,0,0,5,0.03604991301081947,60.69710234281633,3919
0,0,5,0,4,0,9,0.09240005275088232,60.03689542297814,3912
0,0,0,0,6,0,6,0.08639082200155165,60.0127725247936,3914
1,0,0,0,5,0,6,0.09280127674100604,59.96199054631289,3922
0,0,0,0,0,0,0,0.09897449442513344,60.37701879037088,3925
0,0,1,0,0,0,1,0.05497520547330218,61.99666028093593,3927
0,0,0,0,0,0,0,0.056583686169339,62.444746713261665,3933
0,0,0,0,0,0,0,0.04905201044843327,62.76659181385157,3935
0,0,0,0,0,0,0,0.018458164889954613,62.94570991794036,3938
0,0,0,0,0,0,0,0.03464655901505588,62.768511227756925,3941
0,0,0,0,0,0,0,0.022581139737202865,62.770230331816975,3942
0,0,0,0,0,0,0,0.023158384746543647,62.51597498379418,3947
0,0,0,0,0,0,0,0.035770533724895935,62.544503191351865,3952
1,0,0,0,0,0,1,0.03070301760846909,62.5872652371802,3956
0,0,0,0,1,0,1,0.016139865998883497,62.706698718879,3958
0,0,0,0,0,0,0,0.0257714400842824,62.7513482946238,3963
0,0,0,0,0,0,0,0.02139026501221525,62.798293148223166,3964
1,0,0,0,2,0,3,0.018434727997976925,62.77905017239657,3966
0,0,0,0,0,0,0,0.023560222661733302,62.9020860812341,3970
0,0,0,0,0,0,0,0.015724191523452054,62.9694013842885,3973
0,0,0,0,0,0,0,0.012147383653800893,63.04642855537631,3976
0,0,1,0,0,0,1,0.006645284479830482,63.07754192167775,3976
1,0,0,0,0,0,1,0.009068948632562041,63.133134322795975,3982
0,0,0,0,0,0,0,0.009109695824173253,63.16637122772142,3982
0,0,0,0,0,0,0,0.009130097229039352,63.16773544905629,3982
0,0,0,0,0,0,0,0.017445320680655067,63.16776161356544,3985
0,0,0,0,0,0,0,0.02029789857513464,63.170516917537675,3989
0,0,0,0,0,0,0,0.021539822672019468,63.24874074452566,3993
0,0,0,0,0,0,0,0.021174855397935174,63.26443118222299,3995
0,0,4,0,0,0,4,0.027815270309988854,63.215513731720264,3995
0,0,5,0,0,0,5,0.021011612875368513,62.845761691382165,3989
0,0,5,0,0,0,5,0.03051706231202724,62.74587149902733,3988
0,0,5,0,1,0,6,0.05832179920720742,62.57257500662899,3989
0,0,6,0,0,0,6,0.05470887079512897,62.35641228791574,3987
0,0,3,0,0,0,3,0.056834429655881966,62.33362467066418,3991
0,0,0,0,0,0,0,0.03603612434903388,62.94340627008896,3992
0,0,0,0,0,0,0,0.022428142792511402,63.203026132893854,3993
0,0,0,0,0,0,0,0.02266945030511334,63.280627322404484,3997
0,0,0,0,0,0,0,0.013971891792861818,63.40349746012555,4000
0,0,0,0,0,0,0,0.013693704569475242,63.407659871526995,4001
0,0,0,0,0,0,0,0.014680824551028497,63.423491571125005,4005
0,0,0,0,0,0,0,0.02757659328457571,63.4704818783326,4011
0,0,0,0,0,0,0,0.02668507066524733,63.517438775228484,4013
0,0,1,0,0,0,1,0.029629183481719352,63.54344255061497,4018
0,0,0,0,0,0,0,0.026195387739055873,63.59043553048376,4020
0,0,0,0,0,0,0,0.023651775670648082,63.63209049321387,4022
0,0,0,0,0,0,0,0.020704015058725215,63.710890407689796,4026
0,0,0,0,7,0,7,0.030170349245349514,63.46793020816399,4023
1,0,0,0,1,0,2,0.027952690887478947,63.61611064808971,4027
0,0,0,0,0,0,0,0.017290890216925127,63.69002838145373,4029
0,0,0,0,0,0,0,0.01496566922695721,63.82861509707721,4030
1,0,0,0,0,0,1,0.016772348014723673,63.85461140152655,4035
0,0,0,0,0,0,0,0.02067891916718281,63.79387363909013,4037
1,0,0,0,0,0,1,0.013577831975976427,63.872215648269666,4038
0,0,1,0,0,0,1,0.005249065565239254,63.9245367019337,4040
0,0,1,0,0,0,1,0.000599827439745308,63.97171131484729,4041
0,0,0,0,0,0,0,0.01051232538312096,63.971736276725856,4044
0,0,0,0,0,0,0,0.011618263608240614,64.05000979877227,4049
0,0,0,0,0,0,0,0.015631865518046996,64.05003105828776,4051
0,0,0,0,0,0,0,0.006010582413576552,64.11589904472967,4053
0,0,0,0,0,0,0,0.009501027508071073,64.1398612515576,4056
0,0,2,0,0,0,2,0.013776624414000753,64.11220632003923,4057
0,0,5,0,8,0,13,0.03076541003523309,63.792950822689725,4046
0,0,5,0,0,0,5,0.028196201010483722,63.78481792741357,4046
0,0,5,0,0,0,5,0.01864365193619004,63.72598073665965,4040
0,0,5,0,0,0,5,0.0181437535876061,63.640403267332424,4035
0,0,3,0,0,0,3,0.018742863626124144,63.561841373288814,4034
0,0,0,0,0,0,0,0.019638304387231183,63.6914100693207,4036
0,0,2,0,0,0,2,0.0029183410187590937,63.871400462017476,4036
0,0,0,0,0,0,0,1.2810483026472935e-06,63.902534529019434,4037
0,0,0,0,0,0,0,0.0021555781581999215,63.902554890319294,4038
0,0,0,0,0,0,0,0.002002212017457382,63.92856040632878,4041
0,0,0,0,0,0,0,0.012092773922887724,63.95987717314761,4046
0,0,0,0,0,0,0,0.014663115902837379,63.97555560955029,4047
0,0,1,0,0,0,1,0.022401062393674297,63.97557058005914,4050
0,0,0,0,0,0,0,0.016323012949279393,64.01478626397403,4052
0,0,1,0,0,0,1,0.011964318822664717,64.03047463332638,4051
0,0,0,0,3,0,3,0.003910863352138006,64.05936013878443,4050
1,0,0,0,0,0,1,0.01648600017794309,64.08683599098447,4058
0,0,1,0,0,0,1,0.015424377386603868,64.05537526753847,4058
0,0,0,0,0,0,0,0.005205456103250437,64.17081269606277,4059
0,0,0,0,0,0,0,0.0064743187122131745,64.18647040986737,4061
0,0,0,0,0,0,0,0.007627843004162309,64.21779126104941,4063
0,0,0,0,0,0,0,0.005723890923191331,64.23349373475054,4064
0,0,0,0,0,0,0,0.002750277208653261,64.29079684068483,4065
0,0,0,0,0,0,0,0.0016260530013317805,64.3064514110617,4066
0,0,0,0,0,0,0,0.005748766909694201,64.3064725634405,4067
0,0,0,0,0,0,0,0.006057704983150099,64.33777269098776,4069
0,0,0,0,0,0,0,0.017938239304205513,64.337788096777,4073
0,0,0,0,0,0,0,0.01351908953401812,64.37211603391484,4076
0,0,0,0,0,0,0,0.008756265487525308,64.41670910013396,4076
0,0,1,0,0,0,1,0.0022730869093730813,64.4482225993652,4076
0,0,0,0,4,0,4,0.004185333202495004,64.36850618667962,4071
0,0,1,0,0,0,1,0.00533285999319084,64.38739873386805,4074
0,0,4,0,0,0,4,0.013583240941766866,64.17354318174856,4069
0,0,5,0,0,0,5,0.032126407824723376,64.06168346073157,4072
0,0,5,0,0,0,5,0.03836437002778206,63.92183741796531,4072
0,0,5,0,0,0,5,0.028268704252086427,64.09846944228951,4072
1,0,5,0,0,0,6,0.02474915084153697,63.86568121066971,4067
1,0,0,0,0,0,1,0.020548096500038034,64.05507345542358,4068
4,0,0,0,0,0,4,0.029234061964187517,64.06397796677243,4068
2,0,0,0,4,0,6,0.0376300280964059,63.869995141018066,4068
4,0,1,0,1,0,6,0.04218976654377324,64.00822752201383,4077
3,0,0,0,2,0,5,0.042788054936674536,64.06350269551886,4080
2,0,0,0,3,0,5,0.03638841832262106,64.10043637520107,4079
3,0,0,0,4,0,7,0.05416653847473726,64.12181660497671,4085
0,0,0,0,0,0,0,0.03011561988216847,64.43536601341432,4087
2,0,0,0,6,0,8,0.034588903212261594,64.43514610649756,4089
1,0,0,0,4,0,5,0.04091110400928829,64.49834162417152,4095
0,0,0,0,0,0,0,0.01444819642823024,64.71186120380344,4093
0,0,0,0,0,0,0,0.015305330540375906,64.74323874824483,4096
0,0,0,0,0,0,0,0.014931746466186238,64.7588915639531,4097
0,0,0,0,0,0,0,0.009713455387942091,64.79055118119328,4097
0,0,0,0,0,0,0,0.008460275281007127,64.8005674356448,4097
0,0,0,0,0,0,0,2.1942687376132675e-05,64.84782265490824,4098
0,0,0,0,0,0,0,0.005321350450150156,64.84752122750574,4099
0,0,0,0,0,0,0,0.012256471914774136,64.84753619871208,4102
0,0,0,0,0,0,0,0.008008617403760705,64.89453438227595,4103
0,0,1,0,0,0,1,0.00788897100424267,64.9281092878357,4106
0,0,1,0,0,0,1,0.007089539174266158,64.94713966796719,4107
0,0,0,0,0,0,0,0.003958677656978094,64.97851203302655,4107
0,0,0,0,0,0,0,0.0044642278321654775,64.99414814564534,4108
0,0,0,0,3,0,3,0.01869059450915351,64.9240143688331,4111
0,0,0,0,0,0,0,0.024247007448469592,64.94927607068786,4116
0,0,0,0,0,0,0,0.019244251459769858,65.04276050577785,4121
0,0,0,0,0,0,0,0.01246596616827957,65.1367306541373,4123
0,0,3,0,0,0,3,0.017067677221449452,65.06373234479923,4123
0,0,5,0,0,0,5,0.01950853563528521,64.96001071628453,4119
0,0,5,0,0,0,5,0.013723188602883225,64.99132853350851,4116
0,0,5,0,0,0,5,0.004090167389172714,65.00698949762219,4111
0,0,2,0,0,0,2,0.01547920922206075,64.73940857292077,4113
1,0,0,0,0,0,1,0.03528223640679963,64.6785188860945,4114
5,0,0,0,0,0,5,0.032249704512214816,64.56592533654263,4109
3,0,0,0,4,0,7,0.05859860442794125,64.47181635857882,4113
6,0,0,0,3,0,9,0.0735878747208531,64.36152589688488,4119
4,0,0,0,0,0,4,0.07875469561000238,64.575361654156,4124
6,0,0,0,0,0,6,0.060487782341115744,64.54940997570488,4122
7,0,0,0,7,0,14,0.06768213309864614,64.6754319573517,4130
2,0,0,0,9,0,11,0.049664463945844575,65.32510716169757,4140
1,0,0,0,6,0,7,0.023384129301781967,65.54937949006707,4146
2,0,0,0,2,0,4,0.008541384295440322,65.87598414310565,4150
0,0,0,0,2,0,2,0.014415268293089402,65.92724353826551,4155
0,0,0,0,0,0,0,0.0068085178184108235,65.89262990168774,4157
0,0,0,0,0,0,0,0.01151359513704427,66.02270955376981,4159
0,0,0,0,0,0,0,0.00648622867268917,66.03838733234498,4159
1,0,0,0,0,0,1,0.0089330017511558,66.06989980222781,4161
0,0,0,0,0,0,0,0.009536212815386613,66.08554811492318,4162
0,0,0,0,0,0,0,0.00814055459709573,66.13316306972665,4165
0,0,0,0,0,0,0,0.00947380106895547,66.13257436245281,4166
0,0,0,0,0,0,0,0.0028419464147736015,66.16386559788641,4164
0,0,0,0,0,0,0,4.784701022075066e-07,66.16388177914727,4163
0,0,0,0,0,0,0,0.005995558344506131,66.16389547627186,4166
0,0,0,0,5,0,5,0.01690868042262813,66.09647850088147,4166
0,0,0,0,0,0,0,0.005204398771544736,66.22001358197197,4168
0,0,0,0,0,0,0,0.00332528837001472,66.10093661294874,4166
0,0,0,0,0,0,0,0.005430511053397907,66.24337498335198,4169
0,0,0,0,0,0,0,0.005336564845805489,66.25902498883146,4170
0,0,0,0,0,0,0,0.007677529003278329,66.14788666742592,4171
0,0,2,0,0,0,2,0.009855818424518598,66.11757862798889,4171
0,0,4,0,0,0,4,0.0041186099425016024,66.13788589029457,4168
0,0,0,0,0,0,0,0.007891237997922042,66.15351891280251,4170
0,0,0,0,0,0,0,0.0036474786791961316,66.16386498334694,4171
0,0,0,0,0,0,0,0.0028772687561713925,66.18896053571196,4171
0,0,0,0,0,0,0,0.003465991517926304,66.15847722765645,4172
1,0,0,0,0,0,1,0.0011405946540106653,66.20459394643707,4171
0,0,0,0,0,0,0,0.006783808503815323,66.19720886566392,4174
1,0,0,0,0,0,1,0.013802151432743976,66.22535117982933,4179
0,0,0,0,0,0,0,0.007792489087485834,66.2200811144809,4179
0,0,0,0,0,0,0,0.006324477470194529,66.30066134540681,4181
0,0,0,0,0,0,0,0.005728845717304233,66.30048478098055,4181
0,0,0,0,0,0,0,0.002374453010292116,66.33177547686786,4182
0,0,0,0,0,0,0,0.0017266165693846918,66.34742703668569,4183
0,0,0,0,0,0,0,0.004915804471312856,66.36307383254332,4185
0,0,0,0,0,0,0,0.0055729233166213294,66.36308488348902,4185
0,0,0,0,0,0,0,0.003017212099363595,66.38683371469459,4186
0,0,0,0,0,0,0,0.0028715064466910425,66.3864707845393,4186
0,0,0,0,0,0,0,0.0030719933629827765,66.40250618348549,4189
0,0,0,0,0,0,0,0.009159398873470727,66.38947878089847,4191
0,0,0,0,0,0,0,0.009399297461144034,66.46472871491612,4194
0,0,0,0,0,0,0,0.00463358855212848,66.49601152121267,4195
0,0,0,0,0,0,0,0.005729395720319176,66.51164880150431,4196
0,0,0,0,0,0,0,0.009785030045485588,66.55065108507792,4200
0,0,0,0,1,0,1,0.001171420303127075,66.61323604259857,4201
0,0,2,0,0,0,2,0.0026516232287545974,66.59229507279638,4201
0,0,1,1,0,0,2,0.012768740857033972,66.63921971341156,4207
0,0,0,0,0,0,0,0.009500999904009926,66.67049746881385,4209
0,0,0,0,0,0,0,0.005435623117627995,66.70951384293099,4210
0,0,0,0,0,0,0,0.005625701845383932,66.72515265005723,4210
0,0,0,0,0,0,0,7.616482466913564e-05,66.75661917623381,4210
0,0,0,0,0,0,0,5.173981391610948e-07,66.75643630178423,4210
0,0,0,0,0,0,0,0.0008763689269466557,66.75643803852562,4211
0,0,0,0,0,0,0,2.7830482393979132e-05,66.7724125892129,4211
0,0,0,0,0,0,0,0.0010349624803275628,66.78775679703958,4213
0,0,0,0,0,0,0,0.0016599982951719951,66.7877587602046,4214
0,0,0,0,0,0,0,0.006213035027286367,66.8190381430898,4217
0,0,0,0,0,0,0,0.0029309421141989573,66.83467595187088,4216
0,0,0,0,0,0,0,0.0027779181313981327,66.83467582048381,4216
0,0,0,0,1,0,1,0.0030012620232048193,66.8807500452145,4218
0,0,0,0,0,0,0,0.0031109543788608264,66.89641373619786,4220
0,0,0,0,0,0,0,0.002918701065854061,66.89638852689009,4220
1,0,0,0,0,0,1,0.0027790401538153662,66.92768864435709,4222
0,0,0,0,0,0,0,0.0015374082310393071,66.9276883312391,4222
0,0,0,0,0,0,0,0.0018520955721082037,66.95896710312299,4224
0,0,0,0,0,0,0,2.6208074210451245e-07,66.97460644736242,4224
0,0,0,0,0,0,0,0.0020325030516111665,66.97460621451619,4225
0,0,0,0,0,0,0,2.0284532685819677e-07,66.99024460204602,4225
0,0,0,0,0,0,0,0.001954052252826092,66.99024352061035,4226
0,0,0,0,0,0,0,0.006250901896334286,67.0058824195941,4230
1,0,0,0,0,0,1,0.005716916867324074,67.03185510627061,4230
0,0,0,0,0,0,0,0.009501607811678492,67.02151986104263,4231
0,0,0,0,0,0,0,0.011190615213326514,67.05297704153351,4233
0,0,0,0,0,0,0,0.005455132192273685,67.06556894830251,4232
0,0,0,0,0,0,0,0.008092023545320473,67.06556922476521,4233
0,0,0,0,0,0,0,0.002777810214736388,67.0906023041815,4233
0,0,0,0,0,0,0,9.978144085189749e-08,67.0905205142554,4233
0,0,0,0,0,0,0,0.0012791366127885056,67.09052018484395,4233
0,0,0,0,0,0,0,1.4444573736760978e-07,67.10615868213475,4233
0,0,0,0,0,0,0,0.0007858349296294414,67.10615839167934,4235
0,0,0,0,0,0,0,0.0060003175251192985,67.12184823706869,4237
0,0,0,0,0,0,0,0.002884673088772352,67.12184943683945,4235
0,0,0,0,0,0,0,0.00368848298636036,67.12184899596983,4236
0,0,0,0,0,0,0,1.0316860734642323e-07,67.15312594629758,4236
0,0,0,0,0,0,0,0.005590804028732794,67.1531251665865,4238
0,0,0,0,0,0,0,0.010687208490886963,67.15312487981953,4241
0,0,0,0,0,0,0,0.007082190864476085,67.18440155516336,4241
0,0,0,0,0,0,0,0.0028261736530224096,67.18440302641348,4240
0,0,0,0,0,0,0,0.0025739573193028402,67.18440190785346,4240
0,0,0,0,0,0,0,0.0012325592943910185,67.21567878032545,4241
0,0,0,0,0,0,0,0.005722732475100936,67.21567903441442,4242
0,0,0,0,0,0,0,6.403329964925065e-07,67.23131962977948,4241
0,0,0,0,0,0,0,0.002646895157104223,67.23131656864236,4243
0,0,0,0,0,0,0,0.004250740641243187,67.24695440430796,4244
0,0,0,0,0,0,0,0.00869124683837751,67.24695661649996,4246
0,0,0,0,0,0,0,0.008672115208114855,67.26259927815816,4246
0,0,0,0,0,0,0,0.009211616000843956,67.26259301836792,4247
0,0,0,0,0,0,0,0.017362183455226873,67.27824694474728,4251
0,0,0,0,0,0,0,0.010746821662023289,67.34082120974641,4253
0,0,0,0,0,0,0,0.0006931613048987045,67.38510351749586,4251
0,0,0,0,0,0,0,1.9224645788942375e-07,67.38774823211462,4251
0,0,0,0,0,0,0,0.002783108000208156,67.38776190289325,4252
0,0,0,0,0,0,0,0.0048322122034933955,67.40341419911788,4254
0,0,0,0,0,0,0,3.871848434907756e-05,67.45069129986028,4255
0,0,0,0,0,0,0,0.0028701592847420955,67.45035103143937,4256
0,0,0,0,0,0,0,0.00281990902109873,67.46600143850652,4257
0,0,0,0,0,0,0,0.0022068998790331436,67.466013022829,4257
0,0,0,0,0,0,0,4.391901865094e-07,67.48168113854533,4257
0,0,0,0,0,0,0,0.003120682768054627,67.48168840490548,4259
0,0,0,0,0,0,0,0.008468115541779103,67.49733495289111,4261
0,0,0,0,0,0,0,0.005707018563642116,67.49734333411006,4263
1,0,0,0,0,0,1,0.007011993391727609,67.56016312690709,4265
0,0,0,0,0,0,0,0.00288168125273615,67.5755595419049,4264
0,0,0,0,0,0,0,0.002613400889684033,67.59121169866394,4265
0,0,0,0,0,0,0,0.0038778252122759886,67.6068661467317,4267
0,0,0,0,0,0,0,0.005582360175305487,67.60687387327812,4267
0,0,0,0,0,0,0,1.81813955374212e-07,67.62252061349703,4266
0,0,0,0,0,0,0,0.001078048172799748,67.62252914737644,4267
0,0,0,0,0,0,0,0.0003588406694533733,67.64660052391083,4269
0,0,0,0,0,0,0,0.0027869880441104976,67.6466131327025,4269
0,0,0,0,0,0,0,0.0027525215055780126,67.66226578585328,4270
0,0,0,0,0,0,0,0.0027001581951576928,67.66226804684584,4270
0,0,0,0,0,0,0,0.0028481150705439206,67.66227919194122,4270
0,0,0,0,0,0,0,1.124970312212511e-06,67.677927833732,4270
0,0,0,0,0,0,0,1.642898982749597e-07,67.67793415705779,4270
0,0,0,0,0,0,0,0.0009751911293598772,67.67794636561962,4271
0,0,0,0,0,0,0,0.0035512111645403335,67.67795616167857,4272
0,0,0,0,0,0,0,0.005306709527179515,67.677966394771,4272
0,0,0,0,0,0,0,0.0029014394430563173,67.67797406304325,4271
0,0,0,0,0,0,0,0.0010002497394559445,67.69362396803676,4272
0,0,0,0,0,0,0,0.002758654497050705,67.69363367664761,4272
0,0,0,0,0,0,0,0.009032169248809556,67.6936467451694,4275
0,0,0,0,0,0,0,0.002612749769671007,67.73412496882948,4275
0,0,0,0,0,0,0,7.235230672803242e-08,67.74976536819082,4275
0,0,0,0,0,0,0,0.0009985797326312765,67.74976490544563,4276
0,0,0,0,0,0,0,0.002821963445019653,67.74976394917327,4276
0,0,0,0,0,0,0,4.000165755803289e-07,67.74976528958675,4275
0,0,0,0,0,0,0,0.0029090068918873366,67.74976300827872,4276
0,0,0,0,0,0,0,0.005599933875175998,67.7497633421748,4278
0,0,0,0,0,0,0,0.008114876896760792,67.7600986637116,4279
1,0,0,0,0,0,1,0.0023843259147614745,67.791583945472,4279
0,0,0,0,0,0,0,2.72262602990503e-08,67.79137569674586,4278
0,0,0,0,0,0,0,3.335062789095074e-07,67.80709466088832,4279
0,0,0,0,0,0,0,0.005685091420018986,67.8070945409391,4281
2,0,0,0,0,0,2,0.007646954657674631,67.79675920260938,4282
0,0,0,0,0,0,0,0.0014298073312784857,67.82805363636504,4281
0,0,0,0,0,0,0,0.002817875009583474,67.85932928115038,4283
0,0,0,0,0,0,0,0.0026459967766526106,67.85932902456163,4283
0,0,0,0,0,0,0,0.0001484034705044027,67.85933129060464,4284
1,0,0,0,0,0,1,0.0026868318640237625,67.87496715334053,4284
0,0,0,0,0,0,0,0.002889427182703547,67.87496623356387,4284
0,0,0,0,0,0,0,0.0028779510585348316,67.87496823755747,4284
0,0,0,0,0,0,0,0.0016086443445461629,67.89060852488872,4287
0,0,0,0,0,0,0,0.002769142994533717,67.92210795899143,4287
0,0,0,0,0,0,0,0.005629730343457093,67.92210742218757,4288
0,0,0,0,0,0,0,0.004721527586563132,67.92210802123836,4290
0,0,0,0,0,0,0,0.002703464129829478,67.95339857581804,4289
0,0,0,0,0,0,0,0.0013588042228255043,67.95339844933147,4289
0,0,0,0,0,0,0,0.007535583309987973,67.95339961240681,4291
0,0,0,0,0,0,0,0.005462305619146538,67.96903863449705,4291
0,0,0,0,0,0,0,0.0,68.00133670249896,4291
0,0,0,0,0,0,0,2.3273759790655263e-07,68.0013357070535,4291
0,0,0,0,0,0,0,0.005498917746160627,68.00133701338433,4293
0,0,0,0,0,0,0,0.00575308146366788,68.01583320105111,4294
0,0,0,0,0,0,0,0.0028926738243233805,68.01583342749954,4294
0,0,0,0,0,0,0,0.0026009886190151944,68.03147169136649,4294
0,0,0,0,0,0,0,0.001937510610392977,68.03147060158861,4295
0,0,0,0,0,0,0,1.38376913583153e-07,68.17384410464331,4295
0,0,0,0,0,0,0,1.4434116731573212e-07,68.17384609476069,4295
0,0,0,0,0,0,0,1.4858840873988418e-07,68.17384366923326,4295
0,0,0,0,0,0,0,3.1976032638167216e-06,68.1815225191939,4296
0,0,0,0,0,0,0,0.00072104417923114,68.1815225191939,4297
0,0,0,0,0,0,0,0.0,68.19759085348183,4297
0,0,0,0,0,0,0,0.0,68.19759085348183,4297
0,0,0,1,0,0,1,0.0001700412463960146,68.22887333842367,4299
0,0,0,0,0,0,0,0.00025631607849737524,68.22886738131659,4300
0,0,0,0,0,0,0,0.0006474316216939426,68.24450651480979,4301
0,0,0,0,0,0,0,0.002847723551793953,68.26014472990065,4302
0,0,0,0,0,0,0,0.0024197133498159037,68.27578331146846,4303
0,0,0,0,0,0,0,0.0,68.29142894784174,4303
0,0,0,0,0,0,0,0.0,68.29142894784174,4303
0,0,0,0,0,0,0,0.0,68.29142894784174,4303
0,0,0,0,0,0,0,0.00449878526337739,68.29142894784174,4305
0,0,0,0,0,0,0,0.005251800557782357,68.29142894784174,4305
0,0,0,0,0,0,0,0.0021178581660291134,68.29142894784174,4305
0,0,0,0,0,0,0,0.0033053285106304565,68.32273143498658,4307
0,0,0,0,0,0,0,0.005421018684503458,68.32273143498658,4307
0,0,0,0,0,0,0,0.005465050992480883,68.32273143498658,4307
1,0,0,0,0,0,1,0.00017804029225071887,68.33840971194869,4307
0,0,0,0,0,0,0,0.005344079958404653,68.33836982327004,4309
0,0,0,0,0,0,0,0.003072784533998679,68.3540089076327,4309
0,0,0,0,0,0,0,0.009520779927728996,68.3540089076327,4312
0,0,0,0,0,0,0,0.006309781186026785,68.36981440051417,4312
0,0,0,0,0,0,0,0.012584122057301146,68.37743536339573,4314
0,0,0,0,0,0,0,0.005609510566969696,68.39307374196198,4313
0,0,0,0,0,0,0,0.0032454816717806547,68.42435027537897,4315
0,0,0,0,0,0,0,0.001656137912898972,68.45589676552756,4315
0,0,0,0,0,0,0,0.0026759847441573384,68.47157820855988,4316
1,0,0,0,0,0,1,0.0010923815465007515,68.47933368574142,4317
1,0,0,0,0,0,1,0.007999276598780903,68.47916736654054,4319
0,0,0,0,0,0,0,0.0027993654468085358,68.47916736654054,4317
0,0,0,0,0,0,0,0.0,68.47916736654054,4316
0,0,0,0,0,0,0,0.003515253152995603,68.47916736654054,4318
0,0,0,0,0,0,0,0.0027344980512755603,68.49494855870466,4318
0,0,0,0,0,0,0,0.005562917141780312,68.49494855870466,4319
0,0,0,0,0,0,0,0.0028580595063497157,68.51058686760034,4319
0,0,0,0,0,0,0,0.0,68.52632838572744,4319
0,0,0,0,0,0,0,0.0,68.52632838572744,4319
0,0,0,0,0,0,0,0.0,68.52632838572744,4319
0,0,0,0,0,0,0,0.002737978104775754,68.52632838572744,4320
0,0,0,0,0,0,0,0.002832521574606222,68.52632838572744,4320
1,0,0,0,0,0,1,0.0018866069130478666,68.52632838572744,4320
0,0,0,0,0,0,0,0.009375020151618146,68.52632838572744,4324
0,0,0,0,0,0,0,0.0045912055279310445,68.57339927858334,4324
0,0,0,0,0,0,0,0.004859508377375988,68.58904059673803,4325
0,0,0,0,0,0,0,0.0028928052591207917,68.60472421611904,4325
1,0,0,0,0,0,1,0.0038371781896095695,68.60466388960053,4326
1,0,0,0,0,0,1,0.0027192201743779735,68.60466388960053,4326
0,0,0,0,0,0,0,0.005342033871671704,68.60466388960053,4326
0,0,0,0,0,0,0,0.005043443364110438,68.62030212178011,4327
0,0,0,0,0,0,0,0.002875477527269307,68.63594034799985,4327
0,0,0,0,0,0,0,0.0,68.65159346251922,4327
0,0,0,0,0,0,0,0.0,68.65159346251922,4327
0,0,0,0,0,0,0,0.0018327289696136412,68.65159346251922,4328
0,0,0,0,0,0,0,0.00019494092456571538,68.65159346251922,4328
0,0,0,0,0,0,0,0.0010995215692549433,68.66723178916325,4329
0,0,0,0,0,0,0,0.008418396825116636,68.66723178916325,4331
1,0,0,0,0,0,1,0.010842709385459037,68.66723178916325,4333
0,0,0,0,0,0,0,0.01340366125312,68.66723178916325,4334
0,0,0,0,0,0,0,0.004375674866484445,68.67756628919155,4333
1,0,0,0,0,0,1,0.0073464649450637,68.7093031216346,4335
0,0,0,0,0,0,0,0.006592929871064247,68.74059959300801,4336
1,0,0,0,0,0,1,0.006811635185299021,68.74590329959486,4336
0,0,0,0,0,0,0,0.003201051037240008,68.76154176699448,4336
0,0,0,0,0,0,0,0.0,68.79317504529752,4336
0,0,0,0,0,0,0,0.005353278463008254,68.79317504529752,4338
1,0,0,0,0,0,1,0.002702699498756073,68.82447269272981,4339
0,0,0,0,0,0,0,0.0,68.82445155354655,4338
0,0,0,0,0,0,0,0.002565199299624237,68.82445155354655,4339
0,0,0,0,0,0,0,0.0028157744664629295,68.82445155354655,4339
0,0,0,0,0,0,0,0.0025665747732186777,68.82445155354655,4339
0,0,0,0,0,0,0,0.0010346471728614854,68.82445155354655,4339
0,0,0,0,0,0,0,0.0,68.84011884973496,4339
0,0,0,0,0,0,0,0.0,68.84011884973496,4339
0,0,0,0,0,0,0,0.003973964449130659,68.84011884973496,4341
0,0,0,0,0,0,0,0.0027963255881656443,68.86609297439495,4342
1,0,0,0,0,0,1,0.005111024777270842,68.86530432640413,4343
0,0,0,0,0,0,0,0.005212962546941444,68.87147704840486,4343
1,0,0,0,0,0,1,0.01102665691214349,68.88715272423826,4346
0,0,0,0,0,0,0,0.0021468405646571406,68.9027580236742,4344
0,0,0,0,0,0,0,0.0006457555039718284,68.91839640985292,4345
0,0,0,0,0,0,0,0.004164745940362779,68.93403478846193,4347
0,0,0,0,0,0,0,0.0028690835571035227,68.94974393202497,4347
0,0,0,0,0,0,0,1.3776133600710778e-07,68.96538283762122,4347
0,0,0,0,0,0,0,0.0,68.96538217452891,4347
