throughput_KLONGTEI,throughput_KASEMRAT,throughput_NARANONG,throughput_SUNLAKAKHON,throughput_RAMA4, throughput_ATTHAKAVI_RAMA4,throughput,mean_speed,jamlength_percent,Backlog
11,10,6,2,13,18,60,2.4093042318862095,13.813370839212096,1325
8,11,9,0,10,15,53,2.095191433648891,14.632175191103961,1327
6,10,5,17,3,14,55,2.1000402216103287,14.587284225797845,1342
5,14,6,19,16,12,72,2.0961958982049644,14.714304700376804,1335
3,10,5,22,9,14,63,1.7839237677891298,15.02275103429952,1330
24,8,5,20,5,9,71,1.6152942123791234,16.22262501108835,1329
3,3,5,12,8,8,39,1.4628123505655313,16.67897075089073,1344
7,24,6,2,11,1,51,1.6880946493921665,15.951181744780486,1354
9,23,6,14,12,1,65,1.8896580939310916,15.187424535344327,1352
10,18,8,14,6,4,60,2.112030238390348,14.488543354650416,1366
12,16,6,12,7,7,60,2.305708032068562,13.930375659538281,1364
8,19,5,15,22,9,78,2.3966733586885796,14.004301352672964,1360
4,15,5,13,23,7,67,2.2907541322772262,14.36273526103639,1357
12,13,15,9,8,9,66,2.3160672934570643,14.46226698063131,1388
12,17,12,16,6,9,72,2.4919810048088333,13.766442339484971,1380
12,23,12,17,10,11,85,2.4304518883771054,14.11165829371452,1392
10,20,15,2,8,6,61,2.4494334377206544,14.244878587715178,1418
10,19,6,0,9,7,51,2.1836577007948934,15.340904516973557,1459
1,15,8,2,5,6,37,2.125219144766377,15.828305547684161,1473
27,17,5,4,17,10,80,2.307427452937757,15.768591572648237,1485
8,10,5,12,14,9,58,2.227040451054913,15.651724692306988,1485
10,11,5,6,2,9,43,2.227418874306715,15.623499242074793,1493
9,13,5,9,8,5,49,1.8765343212866354,16.19993459819207,1480
12,12,5,2,9,6,46,1.8370604194570637,16.49833893040826,1485
12,8,7,16,4,6,53,1.8717270823311467,16.278070096245102,1483
10,4,8,21,9,7,59,1.9810433861618637,16.12195359039384,1488
13,9,5,20,9,7,63,2.1485278977903537,15.176567889010022,1470
15,12,7,18,16,6,74,2.136204228803895,15.327446990455485,1476
14,8,6,13,21,5,67,1.9204293309359568,16.15231759237771,1461
16,10,5,15,17,5,68,1.918096409310684,16.426812967994064,1489
13,7,11,14,15,6,66,2.000395462432923,16.734919300410432,1509
14,10,14,9,8,5,60,2.0372930154370406,16.74889095373644,1515
1,9,12,5,6,5,38,1.740120946675789,17.621685971520446,1534
19,10,12,17,7,5,70,1.7754354695444157,17.751231840486412,1531
11,11,11,9,5,5,52,1.7850886831701023,18.48910358318043,1550
12,23,12,3,4,4,58,1.7667862817917561,18.366081421868536,1559
11,26,12,1,8,6,64,1.8572492980719937,17.899882112939526,1561
9,29,3,9,6,5,61,1.891532836726424,18.062970124525236,1562
10,31,5,7,8,5,66,1.774423935951172,17.89554897311296,1556
13,25,5,0,8,5,56,1.6341013117200962,18.57538728651973,1565
14,8,5,1,2,5,35,1.4765134853905946,19.646181807029887,1581
1,5,6,17,6,4,39,1.4438610330888138,19.28239769347298,1580
1,5,6,6,8,1,27,1.3744868724373034,19.554983438875,1600
1,4,5,4,16,0,30,1.2976082546114236,20.094231901329255,1601
3,3,5,2,10,2,25,1.3675117104967434,20.20534812774445,1613
4,5,5,2,11,2,29,1.3038892275940104,20.510281843672047,1612
0,4,5,11,14,2,36,1.4071343768977784,20.154585785320645,1630
3,4,16,14,17,3,57,1.633275059800791,19.628280315330965,1626
2,16,13,14,3,4,52,1.6946507591895115,19.234722493465494,1629
9,16,15,8,24,5,77,1.7542964688510259,19.655739893319737,1642
8,19,15,4,23,7,76,1.7667802909614936,19.28778980161824,1635
17,17,11,17,20,8,90,1.7566903515009746,19.365611369837808,1650
15,12,11,19,16,4,77,1.658338608019244,20.080928233933157,1661
9,5,10,3,10,21,58,1.646690001662605,19.85900305971954,1676
12,12,10,2,7,14,57,1.652962364022621,19.79122484093182,1680
9,10,7,8,10,15,59,1.6089246840755804,20.028964976824163,1682
12,6,11,6,7,20,62,1.4893121571468788,20.093832415388263,1687
16,7,13,2,5,18,61,1.5177430374178624,19.929225422178604,1685
8,10,12,1,2,18,51,1.5710161944785994,19.923916438953462,1691
12,7,8,18,1,18,64,1.6757605175015344,19.707047114670758,1687
0,13,13,21,4,10,61,1.613399399838511,19.378281372885123,1673
14,6,16,21,31,9,97,1.8905169971103772,18.98531074928323,1664
15,23,15,19,30,7,109,1.8733476941878366,18.583399420056544,1638
12,27,15,14,26,5,99,2.000027681316915,17.76097805719682,1633
15,25,15,13,24,14,106,2.1787294838157045,18.22691080701451,1631
27,31,15,3,12,13,101,2.1888320139754858,17.83680395797008,1596
32,14,15,8,11,18,98,2.16803956138517,17.452673277282127,1583
31,16,13,3,23,16,102,2.098160589385851,17.722941292530024,1565
24,14,9,17,21,16,101,2.0971415246817657,17.659050858199656,1544
18,21,10,10,14,12,85,2.117335173452158,17.605923908302664,1535
13,25,6,1,12,15,72,2.1382407048227154,17.477737557132194,1530
8,24,0,5,16,11,64,2.235891533058147,17.514698695307313,1526
15,22,1,16,4,15,73,2.0445215543459185,17.497749602819052,1511
7,15,5,9,4,17,57,1.762585956751135,18.08907600139285,1513
2,7,5,9,1,14,38,1.6522836651454733,18.18770114214106,1520
7,8,5,5,0,15,40,1.4391451745746262,19.22806315532604,1529
6,8,5,7,0,9,35,1.3300151826433677,19.750936777312997,1537
0,8,5,19,0,13,45,1.2188436017083335,20.409731222054237,1551
1,3,6,21,0,10,41,1.1406434010871203,20.26531291813678,1547
0,5,5,11,0,1,22,1.0465491281195027,20.738391015910313,1555
0,4,5,4,4,4,21,1.092949995007698,21.0262287014795,1580
3,4,7,12,6,6,38,1.2755811603505889,20.055741625371944,1593
4,17,5,15,6,5,52,1.4428164260595615,19.51108399706419,1614
5,17,6,12,4,5,49,1.4796887259872242,19.536869771971368,1618
3,12,2,12,8,4,41,1.4846053913728194,19.735915486647137,1634
2,7,4,15,14,6,48,1.4206114794152038,19.735863490628837,1639
1,14,5,16,12,7,55,1.3556613673655202,20.147461742670195,1637
1,13,6,1,13,5,39,1.3724831297265976,19.92384868149364,1648
0,14,5,3,16,6,44,1.4123128887505842,20.67737704739513,1661
1,12,5,5,5,7,35,1.368601891823034,20.801713278802072,1676
6,11,6,9,23,5,60,1.6487230236483321,20.127802092308034,1704
5,9,6,0,24,6,50,1.7254770591051067,20.081891103576204,1701
12,8,6,2,22,6,56,1.7026690649775487,20.11826949622624,1724
10,11,6,0,16,7,50,1.6992208337821018,21.000836939049385,1752
13,6,5,16,18,12,70,1.696377753402603,20.493589740351446,1751
14,7,5,21,18,17,82,1.7485557800113125,20.31722442639764,1739
13,6,5,22,23,12,81,1.6832570012708787,20.7370446070262,1739
9,2,5,9,18,10,53,1.480426852926211,21.419412416297845,1757
5,3,5,16,8,9,46,1.3694713176509565,21.70536388578801,1769
6,26,5,16,7,6,66,1.504530589305452,20.68457351978036,1774
6,28,5,16,3,4,62,1.7018412123231828,20.484381506510754,1782
5,32,5,10,2,4,58,1.8438780623421187,20.56876381937514,1808
5,28,5,4,22,13,77,1.7153033269998992,20.747309385567036,1792
38,13,5,14,11,16,97,1.6229105387751201,20.93932239386255,1770
41,15,5,6,17,10,94,1.5855575576893202,21.067023937732607,1765
34,17,5,0,14,8,78,1.3903090837270078,21.314021015583158,1752
12,14,9,0,24,7,66,1.5015464676398405,21.13652885803541,1759
14,10,14,3,28,5,74,1.6361675920712646,20.26612316150204,1755
17,12,15,9,12,5,70,1.6352619778277016,20.437469711128653,1776
14,2,13,6,11,6,52,1.6635764356482874,20.969697477142518,1788
7,7,13,3,19,10,59,1.6396715582145147,20.853954378003493,1791
21,8,14,3,8,10,64,1.4417235839682443,21.388716360197545,1785
9,21,10,1,7,8,56,1.4338322591400317,21.343046467519343,1797
8,21,10,17,7,8,71,1.4859573972983606,20.995615732637784,1789
9,19,11,13,10,14,76,1.5010862745740299,21.34932424652529,1796
9,15,11,9,11,10,65,1.4067022875305666,21.61507903334157,1794
0,12,11,10,11,5,49,1.3437148981347602,22.00253683594053,1799
21,8,12,13,11,6,71,1.2596195586699586,22.043294219915573,1776
10,20,10,13,12,7,72,1.1768439832159152,22.234258429973952,1769
9,15,11,7,12,6,60,1.2064426684735357,22.285228340908937,1771
5,5,15,6,5,6,42,1.1600083853721925,22.383362420209505,1764
6,5,15,5,23,6,60,1.2752916802903818,21.683826104737093,1761
7,4,6,15,26,6,64,1.514707236651634,21.444822155912366,1785
12,8,5,12,9,5,51,1.7007886633910203,21.343635809657417,1816
13,9,5,9,4,6,46,1.6743564846434,21.578262808543624,1835
11,11,5,12,6,12,57,1.5597517884082772,21.95435084977224,1836
8,12,5,13,15,16,69,1.6095369128732804,21.948092835886147,1850
18,13,5,14,8,14,72,1.4903993890464202,22.568519225722987,1848
13,15,5,7,6,15,61,1.2510235948045685,23.1269343900025,1851
7,16,5,4,8,10,50,1.2163573507395218,23.805155109984156,1871
2,10,5,8,20,8,53,1.3253943857169181,23.61217988454301,1878
9,12,6,13,28,6,74,1.4088662729536265,23.727396223778953,1891
8,21,5,10,7,3,54,1.48039712753359,23.528005831812997,1904
16,26,5,5,5,3,60,1.54499908995645,23.12537758941822,1891
7,31,5,15,25,12,95,1.5022269453873824,22.94401241049043,1863
23,27,5,12,11,10,88,1.1524862507977727,23.760183279593125,1834
8,8,10,5,9,13,53,1.0337373565985346,23.76937388584534,1827
6,8,10,0,5,15,44,1.023674683092875,24.308271987749286,1843
8,8,7,18,11,15,67,1.1079720296789732,23.957928991772757,1847
8,10,6,21,7,8,60,1.177088988196529,23.69693300345736,1851
4,13,7,15,10,2,51,1.09158904971656,24.156949200408494,1836
6,11,10,7,6,5,45,1.1613457855824805,23.77845019663151,1850
10,12,3,13,16,5,59,1.2151311101625846,24.024847897449295,1866
7,7,7,13,22,5,61,1.3716673473970078,23.379810325182856,1896
6,1,3,14,8,6,38,1.400468257716443,23.87164782844227,1934
11,5,4,9,10,7,46,1.352396976902446,23.510714872294646,1938
6,2,5,9,4,9,35,1.3578911022642413,23.3766570290739,1952
6,2,5,4,8,6,31,1.3512781656226478,24.050091536136076,1964
9,17,5,2,11,2,46,1.2971193631770936,24.4686177480905,1984
5,22,11,0,5,1,44,1.3631866087293287,23.72404513287801,1976
6,26,9,13,19,6,79,1.3614634345117067,23.73632118857145,1980
7,25,2,1,5,8,48,1.2999452806361498,24.455509551912243,1990
10,20,3,0,5,8,46,1.1676558813493212,25.015112040625816,1989
10,8,2,0,4,10,34,1.1304680105088452,25.47285734975964,2016
6,11,1,11,8,10,47,1.0790976178667697,25.84229341817214,2032
11,12,6,15,5,7,56,1.1618355709386186,25.2056728646983,2021
12,10,6,13,5,10,56,1.1583803819969485,24.925757001471034,2027
9,12,5,10,6,9,51,1.1510244690531664,25.041443769236103,2035
6,9,5,10,19,8,57,1.281039755339143,25.087434529276226,2029
23,9,5,11,6,6,60,1.2446213182029109,25.065990596601733,2009
9,21,6,10,15,5,66,1.3081123050699397,24.373911546326525,2007
12,15,4,8,8,5,52,1.3512848945709446,24.26282586519959,2012
10,17,5,8,7,5,52,1.4088848742512958,24.238605797896003,2018
11,23,6,3,6,6,55,1.4831727545052078,24.785864249604735,2040
13,19,5,2,7,5,51,1.5784888324062436,23.88751889617425,2045
14,19,7,2,7,6,55,1.6019636363263159,24.494648653992126,2064
11,20,11,0,6,5,53,1.454964397620406,25.387688033035253,2076
12,17,10,0,4,5,48,1.3207997223969157,25.543036014273593,2086
10,8,13,0,4,5,40,1.284986638935276,25.744507359204874,2104
12,8,10,0,6,5,41,1.254254764746589,26.353241251029058,2127
3,10,10,0,8,5,36,1.135403587989718,26.33160280222172,2139
5,3,9,0,4,5,26,1.131793731662641,26.892989295647112,2156
7,5,6,0,4,6,28,1.1032074829371012,26.79433220683641,2172
29,17,5,3,17,7,78,1.1700186522940634,26.16424899142633,2147
14,15,6,0,14,5,54,1.1436636332794141,26.247049215229776,2132
5,13,11,0,16,5,50,1.1479766058702467,26.262370727806065,2136
0,8,11,0,12,5,36,1.0852469157114586,27.220014657958284,2154
0,14,11,11,7,6,49,1.2735089747373425,25.594763790369143,2161
1,13,6,17,8,5,50,1.3441146542022522,25.767527522102096,2190
2,6,9,13,9,6,45,1.3262399005545464,26.505635115183388,2184
2,8,8,5,20,5,48,1.361678481058136,26.725534121682653,2209
5,7,8,7,18,5,50,1.366739628040535,26.820904024771078,2218
11,6,11,3,23,6,60,1.3350458121134112,27.51134169137942,2232
13,13,8,0,16,16,66,1.2904590346518194,26.76133661137585,2229
13,10,8,0,10,15,56,1.1936185478122274,27.465786000597436,2262
9,10,7,0,23,12,61,1.1841858841990758,27.645441149502954,2274
8,8,6,9,27,12,70,1.2120325930991778,27.22613570551224,2272
29,8,6,0,24,13,80,1.1813223492080474,27.90725404420735,2276
7,9,7,0,9,12,44,1.11015257448691,28.6133834367437,2276
27,10,6,0,7,9,59,1.0216138379050963,29.450705489708938,2279
30,20,15,0,4,8,77,1.1101666053564974,30.211954398897582,2266
5,19,16,0,9,7,56,1.118517900312688,30.603534312622408,2264
8,21,15,0,17,12,73,1.1858026183204118,31.95208549292031,2249
10,15,15,0,20,20,80,1.2271431097220142,31.223463707084218,2234
10,15,9,6,17,17,74,1.098830704762441,31.990035051819476,2217
6,15,10,0,8,15,54,1.0731479917193407,32.04802787224496,2219
10,10,11,0,2,15,48,0.9686215165211477,32.10600095515695,2217
14,14,10,0,3,15,56,0.8374945311619034,32.57365002182523,2211
21,19,9,0,14,13,76,0.8610344809847061,32.58684179985518,2184
12,24,5,0,6,13,60,0.8838431762509847,32.87059957007837,2178
8,11,5,0,6,15,45,0.722367856340867,33.10975013037822,2165
13,11,5,0,6,13,48,0.7141336857998211,33.02914873611143,2164
6,8,5,0,15,16,50,0.7652317368717969,32.80960960603096,2155
3,9,6,0,17,14,49,0.7641882356754357,32.51498963763943,2137
4,9,5,0,11,14,43,0.7206681796523952,32.59954613079174,2124
4,8,5,0,6,13,36,0.711590553014297,33.00507582095212,2129
5,6,9,0,7,10,37,0.7230034245618581,33.33237637273816,2139
1,5,9,0,8,11,34,0.7047018954936602,33.64427552375528,2152
0,5,8,0,12,12,37,0.7425381311537416,33.45662149612269,2150
3,4,8,0,11,5,31,0.7168289286739035,33.450026664341436,2140
0,4,8,0,14,6,32,0.7531894559343444,33.227427635406805,2154
4,16,9,0,9,9,47,0.8106004988489645,30.109446332733985,2147
13,18,1,0,20,4,56,1.051437056541455,29.857690578904215,2165
8,14,6,0,21,3,52,0.9974180143369248,28.738435137554582,2173
5,7,5,0,16,7,40,1.0323491409232664,29.279702585508215,2200
7,15,7,0,9,8,46,1.0435048915745795,29.496620496700192,2210
0,7,5,0,8,12,32,1.0154985054421135,29.475999585011973,2229
2,8,5,0,9,13,37,0.9626961372465714,29.344985736148466,2241
6,9,6,0,10,14,45,0.9752564823249343,29.39083477682444,2241
5,11,6,0,9,10,41,0.9518767227527917,29.44127756877214,2243
8,10,11,0,10,11,50,0.8859415062480862,29.054623682737247,2232
8,12,6,0,9,12,47,0.8269036590272013,29.21360988630639,2228
5,10,6,0,8,14,43,0.8285209038211124,29.750256601663416,2239
8,11,5,0,0,7,31,0.8013182011366773,30.183046751412856,2246
10,6,5,0,9,9,39,0.8818127391481786,29.74750156387763,2262
8,9,5,0,11,12,45,0.8559177567153956,29.947255261928117,2252
12,8,1,0,6,7,34,0.8288912546333165,29.825048052731155,2264
10,9,6,0,6,6,37,0.8633669263289483,29.627503519818614,2281
5,17,6,0,11,8,47,0.9230869220854421,29.33068611110717,2262
25,18,6,0,7,7,63,0.9709837913834323,29.503811507970163,2262
10,13,5,0,5,6,39,0.9460489327540376,29.298797012732596,2278
8,3,6,0,0,6,23,0.9910932970870165,28.88320091148911,2281
9,16,11,0,23,5,64,1.2448818052619246,28.003438441328484,2281
15,9,10,0,27,10,71,1.5083859367645505,26.354137217301144,2288
6,11,11,0,19,9,56,1.5552827997062963,26.15393290346871,2307
2,8,11,0,6,9,36,1.5642437715822088,26.004837674362292,2321
5,7,10,0,5,11,38,1.5038230834534485,26.485526519679805,2336
2,5,10,0,13,15,45,1.472737625533102,26.639873608092287,2344
5,4,10,0,15,12,46,1.4848314465267625,26.883610510363578,2353
5,8,10,0,10,15,48,1.386765990556975,27.17080804989223,2368
4,8,11,0,10,15,48,1.2193755048367287,28.59278548735949,2374
28,11,5,0,9,12,65,0.9292005071917742,30.14392425637169,2349
10,7,5,0,7,2,31,0.778287409248581,31.36660564948651,2351
25,6,5,0,6,4,46,0.8076438692774756,30.801636154872966,2338
4,2,5,0,7,9,27,0.7968775220683504,31.553116453742096,2353
4,2,5,0,6,6,23,0.7797754279590516,31.569830588470303,2355
1,2,7,0,7,6,23,0.6996455999007036,31.920779865549846,2366
0,3,8,0,7,8,26,0.7236137578802717,32.54503181537122,2391
0,3,5,0,8,3,19,0.7314384781208204,33.158426921240334,2408
1,12,5,0,9,2,29,0.8498754716981018,32.78080703953318,2423
0,1,6,0,10,3,20,0.869157598548857,32.88239991413858,2430
3,6,9,0,11,1,30,0.9980770913579824,31.864295485730118,2453
1,2,7,0,10,0,20,1.0097392806585954,31.988739721813346,2491
3,4,3,0,4,0,14,0.9421369254635985,33.042173407595385,2506
0,2,7,0,19,0,28,0.9557809515097175,33.684431005962644,2528
0,2,5,0,10,0,17,0.8970358387648267,34.3739611286968,2568
2,4,10,0,0,0,16,0.8052565509734393,34.75233398316362,2591
5,2,11,0,1,0,19,0.7401105724957031,35.61552691909043,2596
0,2,10,0,6,0,18,0.6475566529428278,36.596394387043624,2613
4,2,10,0,9,0,25,0.5851208641129487,36.63185140147004,2620
3,5,10,0,7,0,25,0.5413110443370156,36.96420958298759,2629
4,3,14,0,5,0,26,0.49672939282945755,37.164652558382876,2636
1,0,10,0,6,0,17,0.45028247377256087,37.460771946593155,2648
0,0,11,0,0,0,11,0.4712767940744784,37.95562843078741,2660
0,0,11,0,0,0,11,0.4100477699101381,38.217262003617044,2670
0,0,6,0,0,0,6,0.4030228504696729,38.53535414249575,2694
0,7,5,0,5,0,17,0.4409942033816314,38.549154074195904,2706
0,1,8,0,5,0,14,0.43602029174832196,38.65085262340837,2722
1,1,5,0,12,0,19,0.4403669928550913,38.756041622083025,2728
1,1,16,0,13,0,31,0.44548321305742666,38.39304876486149,2724
10,4,15,0,12,0,41,0.4972538747699803,38.7146177581705,2718
17,5,15,0,12,0,49,0.5350604749406063,38.11002387580246,2692
0,2,15,0,8,0,25,0.49697340665370515,38.29210847745359,2691
0,3,13,0,8,0,24,0.48275545958700083,38.40218985047017,2689
0,3,10,0,8,0,21,0.44454670155141923,38.49060813392847,2697
0,5,6,0,3,0,14,0.399312387993633,38.77925014726856,2701
4,1,5,0,4,0,14,0.38627588045157807,38.76285326643832,2709
5,2,5,0,0,0,12,0.43755108623988265,38.81535897968858,2728
5,4,7,0,0,0,16,0.4741048574092884,39.099419799043844,2737
8,0,8,0,1,0,17,0.3892910127469988,39.42817033376601,2756
5,0,7,0,18,0,30,0.4529316357096972,39.59675121610505,2766
10,0,4,0,12,0,26,0.5312816720543095,39.27674564387726,2783
6,0,11,0,13,0,30,0.5007340501894486,39.47525234888497,2789
8,12,10,0,5,0,35,0.5780414124166277,39.4065766968828,2807
7,6,6,0,2,0,21,0.5855298844508858,39.29807823285449,2823
7,2,5,0,5,0,19,0.5782423077628633,39.964311343396936,2845
8,3,9,0,7,0,27,0.5502538234044919,39.966034302026316,2839
37,2,7,0,7,0,53,0.5411681365006372,40.12482400857131,2843
35,1,2,0,10,0,48,0.47060692537121673,40.87114888927448,2855
16,3,8,0,5,0,32,0.5665024842014375,39.84751939754081,2834
3,5,6,0,7,0,21,0.5541944998458097,40.028806158306395,2850
1,3,4,0,6,0,14,0.4941837825734435,41.033889625415604,2870
3,2,10,0,5,0,20,0.4814944727683622,41.11487002671509,2874
1,2,12,0,6,0,21,0.47335317105662217,40.7344430958424,2873
5,3,10,0,18,0,36,0.5804201155725307,39.82578799779385,2867
5,4,10,0,19,0,38,0.6577474711660035,39.65015294111177,2873
7,0,10,0,5,0,22,0.6073898922787666,39.342417326009816,2873
7,0,6,0,3,0,16,0.5582751411464723,39.9153922932743,2875
7,0,5,0,22,0,34,0.5179042366517612,40.79231280611685,2869
21,0,5,0,18,0,44,0.4391494393845659,41.4653318986642,2864
12,10,5,0,11,0,38,0.3935346064581779,41.33259843948461,2852
20,8,5,0,11,0,44,0.3918569036932023,41.41273375924864,2846
10,1,5,0,16,0,32,0.43144079351310405,41.385806750015995,2845
