throughput_KLONGTEI,throughput_KASEMRAT,throughput_NARANONG,throughput_SUNLAKAKHON,throughput_RAMA4, throughput_ATTHAKAVI_RAMA4,throughput,mean_speed,jamlength_percent,Backlog
9,9,10,3,19,4,54,4.902143591647839,4.221000907329557,606
28,13,10,0,24,7,82,5.381307584201328,3.980602447464352,616
24,6,6,2,17,7,62,4.960633238759026,4.290391431477806,625
13,7,13,9,7,9,58,4.849074326678843,4.376222280514148,630
7,12,10,6,4,8,47,4.525683929649547,4.722324457400019,638
5,8,15,2,6,9,45,4.2823472800898745,4.929036262223666,634
4,11,7,1,11,9,43,3.8690122110056486,5.381500399619598,647
6,22,3,1,11,6,49,3.9907286114288074,5.286958776766261,661
7,9,7,17,6,7,53,4.1737423871667225,5.332578501450116,691
8,13,7,22,3,7,60,4.227437325868554,5.54137630404384,691
5,8,11,16,6,4,50,4.308334754605237,5.691594946316874,715
17,6,9,4,9,7,52,4.243115222498113,5.814355042046043,725
5,6,1,8,11,5,36,3.6438620940862934,6.419009353911684,724
6,9,1,5,3,7,31,3.0254626583780686,7.230546253510265,743
3,8,10,4,1,5,31,2.8937068948404185,7.6555566308161875,759
5,13,10,5,0,6,39,3.0496952262853942,7.7065647508743504,789
4,7,11,2,17,6,47,3.241972207758269,7.584736214793656,814
6,6,11,3,23,7,56,3.492517627752127,7.561035415155925,829
9,6,11,6,22,5,59,3.4195637807941526,7.779044509513426,831
13,6,10,6,19,5,59,3.501163079932552,8.148293779603259,861
12,8,10,3,8,11,52,3.407574456755952,8.047886065339616,873
7,17,11,11,23,18,87,3.5769795373497146,8.283122056366807,879
32,15,10,17,14,12,100,3.5426486599627314,7.730905425924814,871
17,12,8,15,5,10,67,3.47576155896444,7.891914652454407,877
6,7,5,13,7,12,50,3.215298937916232,8.359425543743843,877
5,9,3,15,5,15,52,3.151291839518327,8.383775506451803,902
3,9,6,6,5,16,45,2.8878316035724567,9.30574600359776,914
7,8,5,2,16,10,48,2.5767182988955994,9.425962818991565,917
3,15,4,1,9,1,33,2.6816479772271506,9.537189375981301,933
3,16,11,7,10,4,51,2.90555257777313,9.144603736479393,947
3,27,7,6,8,7,58,3.2685735672742617,8.703988724341485,962
4,17,9,3,10,7,50,3.1475004237990443,9.205785669710215,979
13,21,6,1,10,6,57,3.1079309534211967,9.19041075568479,979
7,11,6,4,7,7,42,2.9176014733620668,9.670746456687981,991
5,6,8,14,4,9,46,2.95954591281393,9.865125353134822,1033
3,10,8,21,5,7,54,2.931386222719722,10.189397026459702,1045
5,8,8,18,5,6,50,2.86899417707239,10.59310479220502,1057
4,12,6,8,6,3,39,2.900047663576238,10.96891654628411,1085
5,15,6,7,11,7,51,2.954196291681009,10.95140980174458,1103
3,21,10,3,14,5,56,2.9268226277319913,11.249799168950746,1111
2,21,12,5,3,8,51,2.637918592566504,11.906838145279066,1123
1,18,14,2,2,8,45,2.607977969635592,12.07571664011304,1146
2,12,7,15,21,7,64,2.5816707043739235,11.732775959900804,1145
8,11,0,14,19,6,58,2.6358157759434278,11.703095739376598,1150
9,5,0,15,17,5,51,2.508753885552551,12.095424041996845,1172
8,6,5,7,8,4,38,2.369691885662639,12.493244802562838,1186
15,15,3,4,21,13,71,2.480205412801091,12.354412307898055,1191
7,13,9,4,28,11,72,2.444581586740697,12.256007175658572,1200
32,24,10,17,21,12,116,2.766469533046521,11.23731378983625,1175
34,25,7,20,14,13,113,2.9941671862288253,11.186444475916389,1158
30,25,5,21,19,13,113,2.8158313669044372,11.19066036979261,1130
6,11,10,24,12,13,76,2.4937379468382903,11.89244711936226,1118
30,10,11,16,7,9,83,2.2390822790927745,12.3799920228656,1097
6,6,6,5,11,3,37,2.09100230765191,12.541565490345427,1108
9,16,6,9,6,3,49,2.0811908770022245,12.647283084602364,1122
10,8,9,3,8,5,43,2.003423902328578,12.754404569310568,1130
10,12,5,4,7,6,44,1.9195062796119167,12.795454280385348,1131
9,9,5,4,7,6,40,1.9337176848403543,13.003844945329396,1151
6,8,6,2,6,5,33,2.0611489873638966,12.933398144332342,1160
3,7,5,7,14,7,43,1.880852312614566,13.411953556309932,1163
1,11,11,6,8,6,43,2.0324421215147055,13.652085668092013,1187
3,6,5,10,7,6,37,1.7810816593725036,14.251847316618374,1184
0,13,5,11,1,5,35,1.9755912344413613,13.974275402954383,1208
5,9,9,11,22,7,63,2.387232434411257,13.105390810808672,1216
7,11,10,13,28,7,76,2.7745331586662605,12.495539883116779,1213
8,10,10,16,18,10,72,2.6695533097292246,12.861439723776309,1231
8,14,7,13,3,6,51,2.7150767646218754,12.730287210095089,1242
12,8,9,6,1,11,47,2.5177773298116435,12.71628703894292,1254
14,12,9,8,11,12,66,2.451294031710553,12.970473900389564,1271
14,26,8,5,12,17,82,2.48391426664411,13.265872624639522,1288
7,24,5,7,15,14,72,2.3470784492625896,13.927127485261847,1304
9,22,5,5,6,12,59,2.3111915933612774,14.186984767413913,1304
3,17,5,4,20,7,56,2.2806035164360083,14.369907343261483,1324
13,9,5,5,24,11,67,2.321217819762038,14.213249077456787,1343
15,7,6,12,10,8,58,2.1468131770458445,14.525274038846362,1360
15,8,13,13,8,9,66,2.332361659636262,14.168191713688438,1368
6,12,13,13,11,7,62,2.3548684610952604,14.690528866611613,1387
8,8,13,9,2,7,47,2.2222759743023763,15.073070450763558,1389
24,24,9,6,18,8,89,2.3475043042143193,14.190767955592154,1373
29,25,8,8,30,13,113,2.4551964862126967,14.181963509279283,1353
28,26,11,4,5,12,86,2.3136348014524897,14.19598070573734,1341
0,8,12,7,11,3,41,2.1764144435263737,14.643619837851409,1351
23,5,15,5,19,6,73,2.2778370612631185,14.811954646057558,1369
12,6,10,5,16,5,54,2.0239843429120024,15.45539832193557,1382
16,11,12,6,7,5,57,1.939493283646833,15.79289536240612,1406
7,14,4,3,8,8,44,1.859590056817265,16.349544110822357,1431
9,11,5,14,1,12,52,1.9069018361757364,16.070729896977735,1440
7,23,5,13,18,16,82,1.8674495553852462,16.38467555980133,1439
17,23,5,10,11,11,77,1.7104313642501172,16.91345688183844,1433
17,23,5,6,6,12,69,1.6479857128962796,17.26572251192213,1424
5,12,5,2,10,3,37,1.5840476754854955,17.22660932861366,1443
0,6,5,1,22,7,41,1.5464551916668774,17.965139585923378,1465
16,6,6,17,2,4,51,1.5240117345870203,18.003791873839166,1466
7,10,5,19,8,7,56,1.5410266895901883,17.789449012003658,1460
7,14,15,20,3,3,62,1.630454982914668,17.492049463677493,1447
7,5,14,22,21,2,71,1.881032974723362,16.620484810822614,1445
26,24,12,21,9,6,98,1.9793718387899986,15.792227364868886,1423
6,17,15,23,4,8,73,1.8333517888833397,16.156846984752402,1408
6,15,15,6,0,6,48,1.885192430842327,16.636564478544145,1421
3,10,15,8,13,10,59,1.8810307472981322,16.508522243093854,1421
8,10,14,5,5,9,51,1.9041807036229517,16.64449984211311,1419
1,11,6,6,4,9,37,1.7100227089631534,17.56864186470928,1462
5,6,9,10,5,9,44,1.476582504374688,18.0916159251261,1467
4,0,12,5,6,9,36,1.7423407401476396,16.993905933438075,1486
8,0,6,7,17,9,47,1.740068802798348,17.00966512251191,1488
6,14,2,12,13,9,56,1.8859529016294307,16.719831896994886,1493
9,21,5,11,2,6,54,1.8808549932759298,16.748643633754757,1486
14,17,5,13,4,4,57,1.9722100901210442,16.039528643098446,1488
13,18,5,15,7,4,62,2.0740582237571488,15.503956219178693,1487
12,17,5,10,10,5,59,2.3649791028599965,15.185895343064047,1502
12,8,5,7,10,4,46,2.2563416307458803,15.833958936065473,1512
6,11,5,8,7,0,37,2.0658916125133744,16.90708057754237,1524
16,12,5,8,9,3,53,2.017841815878917,16.92945942140373,1531
19,15,5,10,9,0,58,1.8681237306339338,17.51113838207897,1537
10,13,5,8,7,5,48,1.8512577335670832,18.111837144047332,1554
13,18,9,6,8,6,60,1.8624518768988847,18.07101880523511,1563
10,15,5,4,8,2,44,1.6131537400460052,19.45266061985364,1593
7,7,6,4,7,4,35,1.5830956850759748,19.903155245806527,1621
6,5,10,9,6,2,38,1.6238518072697066,20.46490724439168,1658
8,6,6,14,17,4,55,1.6022450746979604,20.6761893092901,1666
2,13,10,13,10,2,50,1.53708654555864,20.504347473746016,1663
1,5,6,9,4,4,29,1.6875154124958593,21.106381950900506,1701
4,9,7,5,1,0,26,1.4638363307370992,21.569572460729248,1710
1,17,8,5,0,3,34,1.565259745869295,21.440828233564933,1713
7,14,8,2,20,2,53,1.5668829465745135,21.220242470597263,1738
4,7,5,15,21,2,54,1.7421944691928268,20.5175665665997,1745
10,3,7,13,19,5,57,1.7021324859220541,20.0834529301174,1766
7,5,10,11,19,4,56,1.5386438251194283,20.977260312853584,1788
12,5,11,9,21,7,65,1.4702360299447186,21.41463021765148,1804
17,10,10,8,28,4,77,1.456302069568539,21.490651511282728,1795
10,7,10,6,16,1,50,1.3168072611740436,22.2551997767617,1813
10,10,9,3,7,4,43,1.3059706683475765,22.438846836739366,1818
32,22,6,16,7,5,88,1.5648876651751236,21.632809408751108,1812
10,12,15,20,8,7,72,1.5810925600883643,20.92433778267167,1804
19,18,14,22,20,2,95,1.7591253351937919,20.178951770616,1777
24,5,14,19,27,2,91,1.8478210695415762,20.28346422017647,1762
28,4,12,13,23,3,83,1.6772090605382355,20.584462382296376,1743
24,5,11,13,8,4,65,1.3741029896581616,20.791908788717212,1724
8,8,9,17,20,4,66,1.3813284759304738,20.74615042742203,1702
10,10,10,12,15,5,62,1.3628024228168978,20.805753304156102,1714
8,8,6,15,9,19,65,1.4395769062356254,20.580929988312846,1732
2,21,4,14,10,15,66,1.5109799187548734,20.672676511632396,1743
8,14,0,10,16,16,64,1.689285669333059,20.094660626647283,1747
20,26,0,10,12,16,84,1.8609270625678054,19.722623185637705,1742
11,19,15,9,7,20,81,1.882582879020661,19.30068011093138,1733
4,15,15,10,7,20,71,2.0567837257032466,19.09354301522532,1743
4,12,15,11,11,19,72,2.013787078786486,19.368431628770825,1737
6,10,15,11,7,17,66,1.7110881026759894,20.374117830211564,1725
5,6,3,7,6,14,41,1.563734411106676,21.52736644763659,1743
6,13,10,4,4,17,54,1.3445065422853832,21.81130292925399,1746
5,28,10,4,2,17,66,1.4835274839583277,21.457223058103526,1759
2,34,4,5,7,15,67,1.4369138306672942,22.20651129965441,1755
4,25,1,6,1,12,49,1.402818531283955,22.13919513639681,1747
3,14,10,7,1,17,52,1.3339346011844107,22.638901836849676,1757
14,13,5,2,1,14,49,1.3499202343661447,22.605466934286802,1764
0,8,5,0,0,14,27,1.211733765912262,23.06199117227808,1771
0,9,5,0,6,12,32,0.9991838479228144,23.457348485195386,1777
0,12,5,4,4,12,37,0.9434307730404885,23.957142284316514,1779
0,12,5,0,9,2,28,0.9202010285057353,23.876336296709127,1782
0,19,8,9,7,2,45,1.0248133135077344,23.64781118204731,1792
0,12,10,14,6,6,48,1.0427722359878862,23.591854006080546,1794
5,19,12,10,22,6,74,1.2852329160364437,22.623151289530103,1778
6,14,9,5,27,4,65,1.395828909148377,22.527830095840105,1788
5,7,6,4,13,6,41,1.29673748864736,22.771676263885258,1804
6,7,6,17,2,7,45,1.2523242845866123,22.848638643027286,1811
6,8,5,21,24,11,75,1.3899161873166652,22.23769280902395,1798
12,8,6,22,21,16,85,1.4234881514418525,21.97605065618994,1794
11,8,5,22,6,17,69,1.4107048595873453,22.236196991600508,1798
9,24,4,22,7,15,81,1.377898730304985,22.173510342909026,1789
11,24,10,7,8,10,70,1.26359002422127,22.89087291123858,1795
7,27,6,3,7,2,52,1.4676901215160063,22.042144173157702,1812
5,13,6,2,9,6,41,1.350177330144569,22.063354836661826,1819
23,5,7,2,22,8,67,1.3907100428886465,21.835586381380256,1812
1,7,12,14,8,6,48,1.3730378566898696,21.87797957812169,1819
34,6,12,13,8,5,78,1.4957553747403445,20.82678459153544,1807
26,9,10,14,11,6,76,1.4322881027901966,21.184480292877762,1808
15,9,8,11,11,6,60,1.4017985703950933,21.74281659955395,1824
14,25,6,8,6,5,64,1.4999737982445673,21.38863001297639,1829
3,21,5,7,3,5,44,1.435212588682983,22.025636914583842,1832
2,15,6,8,6,6,43,1.4619839614808643,22.216435356417037,1850
8,8,10,4,8,5,43,1.3201078495002232,22.789917123522795,1855
7,7,6,3,8,5,36,1.2425640200027641,23.03238482405364,1857
10,7,5,7,21,5,55,1.3297709358471388,22.409015635402895,1860
0,10,5,3,26,5,49,1.362447069704303,22.718723489577428,1873
16,10,5,4,24,5,64,1.365354976719275,23.30027142476962,1890
15,9,5,5,14,6,54,1.3678284969793701,23.447755306305492,1896
15,22,6,0,9,10,62,1.5196035165911337,22.92590821649991,1906
14,24,6,1,9,12,66,1.3516298396061668,23.754714442774173,1917
9,19,17,0,9,9,63,1.3607007453709534,23.6992667365962,1919
7,8,13,0,9,12,49,1.2481337261852905,24.111773785844186,1927
11,11,9,7,3,14,55,1.1119395742481022,24.65604386483941,1923
16,7,8,6,21,12,70,1.1687515741836312,24.85132797462958,1948
9,9,11,9,22,8,68,1.2997603742959418,24.574207787573908,1965
1,10,6,7,12,6,42,1.3453668416498101,24.609740988040606,1985
20,9,5,6,0,7,47,1.406796133001885,24.831164657256135,1994
15,24,5,17,3,12,76,1.4598600794490042,23.937285277868497,1984
13,30,6,20,2,11,82,1.4035795699441718,23.972281840335448,1956
5,22,6,22,5,15,75,1.4480163588616213,23.458841041540097,1946
7,15,5,22,11,12,72,1.259631459020541,23.942064387977855,1929
9,7,6,9,9,10,50,1.1311374266693899,24.18970958861731,1923
6,7,7,12,8,6,46,1.10143326386796,24.396841048711934,1932
9,10,5,11,23,3,61,1.1410721412281033,23.39587055414019,1936
10,8,5,15,26,4,68,1.4633019085463423,23.12465185031469,1956
2,11,8,13,16,6,56,1.4900646543009848,23.22590928376375,1972
10,22,6,10,0,6,54,1.610276454103501,23.004157008032482,1975
3,16,5,9,8,11,52,1.3863415504543304,23.478202447079486,1969
5,20,9,6,7,15,62,1.3856177927311562,24.015714872023302,1980
7,13,8,8,6,15,57,1.1966735234114836,24.544454404635093,1992
6,14,2,3,7,15,47,1.0912918380982277,25.312018289896784,2003
6,12,5,2,4,7,36,0.9895143146373242,25.915244807914082,2029
6,11,6,0,14,5,42,0.948008582600388,26.20380808245246,2036
5,7,5,0,3,8,28,1.0607186237785604,26.03819060251567,2059
5,7,6,2,4,7,31,1.0195536475314346,26.27731208563055,2066
0,24,5,0,0,7,36,1.036913933755177,25.706591832932638,2076
7,22,5,0,8,12,54,1.138708039235708,25.682139215499237,2082
7,19,7,0,12,12,57,1.136410926261381,25.88647542603054,2078
9,15,6,0,13,0,43,1.1076714659505764,26.198337178450117,2085
10,3,10,12,13,6,54,1.1798363528258837,26.093967615712817,2085
13,6,6,7,9,7,48,1.4144753268136443,24.901260265175726,2117
14,11,6,3,19,7,60,1.4309819485227224,24.70711757614637,2120
11,12,0,3,7,5,38,1.5027247651304583,24.571506464606273,2150
13,15,0,17,5,5,55,1.6398809368104785,24.58562762042957,2162
12,21,1,21,9,8,72,1.6589249945268842,24.168779507029203,2144
0,19,0,20,10,5,54,1.6870195448957013,24.150119715500015,2144
14,24,5,22,10,8,83,1.6764149710716352,23.532333317852984,2131
17,11,7,8,5,7,55,1.4906133262356935,24.054789951027,2134
13,8,8,2,2,9,42,1.4021806897431814,25.318566016568948,2156
10,10,5,3,6,8,42,1.203583367298766,26.09083682705709,2171
2,5,5,7,5,10,34,1.0543303961612769,27.25589930217161,2177
3,7,6,9,12,7,44,0.9625738564154991,27.833052580998228,2191
1,8,6,7,20,9,51,0.8681787291975125,28.649904476945885,2198
0,18,5,3,11,8,45,0.8220817926157495,28.84404536684683,2171
4,18,6,2,15,9,54,0.8802472984444052,29.382542678042118,2191
0,18,6,3,15,8,50,0.8790396154720815,29.082474097270417,2188
3,18,9,13,22,5,70,0.9811076059017666,28.628480269410687,2187
5,17,8,16,20,6,72,1.1799772814337666,28.170167400233048,2187
5,13,6,17,4,5,50,1.0700926567954094,28.46516236155166,2195
5,12,5,12,0,6,40,1.0761843315598196,27.74209549332526,2193
6,19,6,13,19,5,68,1.168253598694113,28.41632654794003,2201
4,12,6,10,14,5,51,1.135024076293692,28.4196198856674,2206
29,6,10,6,13,5,69,1.164763813848145,28.472976763018664,2206
19,5,7,7,17,5,60,1.0774168419458614,28.909578877036267,2210
15,8,7,6,8,6,50,0.9877699569629995,29.373621871826085,2203
1,10,7,4,11,6,39,1.0278391592871823,29.015089262365624,2213
11,6,2,3,9,5,36,1.1085441873024597,29.202436110154245,2231
4,7,5,3,5,5,29,1.0075447903612322,29.614481578878465,2236
7,16,5,1,4,5,38,0.8956460723521563,29.662025341056445,2237
7,5,5,0,4,5,26,0.8889600480239337,30.058721040970877,2246
5,16,5,0,15,5,46,0.9785550275372924,30.05971290306902,2255
6,9,7,0,10,5,37,0.9561745195712968,30.194755810655828,2264
1,7,8,0,18,5,39,1.0026499993543996,29.937338299601333,2279
1,7,5,9,24,5,51,1.0368920065878071,30.49070640908777,2283
0,5,5,8,8,8,34,0.9547510874321701,30.655791534496647,2282
0,17,12,6,0,5,40,0.8049977083239547,31.237864899753156,2285
2,11,7,6,7,5,38,0.791965082647972,31.860623206962178,2297
2,21,6,9,7,5,50,0.7875381529497703,32.12709753237218,2293
2,22,8,8,7,7,54,0.7847577524185134,31.79119570298783,2295
2,17,16,4,7,5,51,0.7765320713875848,31.362695627211302,2304
7,10,15,17,6,5,60,0.8399454146687569,31.18385838052592,2292
2,8,15,21,0,6,52,0.8288746987855106,31.28450075302009,2287
0,5,15,23,1,4,48,0.8080204850697429,31.558027166108232,2272
2,5,15,21,0,3,46,0.8829813854165934,30.686951414726252,2253
4,12,5,21,0,2,44,0.806531557585218,30.7109302838763,2241
1,9,5,19,11,3,48,0.8057506184946626,30.82497594626164,2235
20,19,7,14,10,1,71,0.8831528658672129,30.215903062939393,2217
7,15,11,4,7,4,48,0.8774839772675328,30.09940526340682,2226
4,11,7,12,5,2,41,0.793041281249175,30.32668175426758,2230
2,4,6,14,4,2,32,0.8382139074570711,30.153234483559483,2237
2,1,5,13,16,5,42,1.2447986355059166,27.36816174168705,2238
2,8,7,16,21,2,56,1.4037524548774274,27.05334581189289,2244
7,9,4,15,16,2,53,1.5603785494407898,26.1571848321988,2249
7,8,9,15,13,4,56,1.4492539347631732,26.606221941206012,2249
8,9,8,7,19,7,58,1.4874758596118773,26.32389438299366,2268
3,19,5,4,8,4,43,1.4285191386459115,26.697547218258386,2280
9,18,5,4,3,5,44,1.2152375790161647,27.781060105346825,2289
12,14,1,3,8,7,45,1.0276364572075074,29.09149616744361,2315
11,6,7,2,4,4,34,0.9489915964375674,29.411794999808013,2316
6,8,5,3,20,7,49,1.0152117123739008,29.63736663469862,2338
10,8,5,4,14,5,46,0.9573018902406019,30.113083338709977,2340
11,9,6,5,8,19,58,1.0196670286791665,29.95434620706496,2339
8,8,5,9,6,14,50,1.061318403945187,29.746873868366816,2341
7,8,5,2,3,21,46,1.0506290413462236,30.765524994658755,2357
12,15,9,6,2,17,61,1.178844191238656,30.599357844326885,2367
3,12,6,8,8,21,58,1.2908514537106102,29.86630536300644,2379
31,20,6,8,18,18,101,1.3228051578134292,29.669269070407058,2367
24,19,9,6,22,17,97,1.4358327517395675,29.148590129821066,2371
27,14,7,7,20,14,89,1.380208620273482,29.53453883184052,2346
21,12,5,7,22,15,82,1.3458744438877182,29.974430607950218,2349
11,12,15,11,24,13,86,1.3635930930371234,29.898219280226883,2360
12,9,10,12,19,18,80,1.4254264438907034,29.484453738242575,2341
10,13,10,9,8,18,68,1.326915321679773,29.715554781663684,2353
8,22,8,8,7,17,70,1.2550718705642294,29.86832435401142,2356
17,21,10,12,24,14,98,1.3919639537298512,28.812889817044315,2344
4,21,10,11,24,11,81,1.345499244341113,29.276031871475652,2327
7,17,10,7,17,12,70,1.21912156997501,30.287612712177783,2331
35,16,12,7,10,15,95,1.106147539651117,30.70853402304369,2292
13,20,10,10,13,18,84,1.0374470183942197,30.805090075695215,2276
11,15,8,9,12,15,70,1.0725440570914566,30.9790016600459,2299
6,9,5,8,5,13,46,0.998372805160488,31.966276317326244,2304
5,7,5,13,1,7,38,0.9425982517834406,32.00302824839678,2299
8,26,12,14,16,10,86,0.9549165878411772,31.346350843144915,2272
6,28,11,16,6,16,83,1.0334453346418286,30.63302385478101,2262
9,19,12,22,10,13,85,1.1458375702073456,29.763307696739975,2238
9,24,12,22,9,9,85,1.1783995910655696,29.831232346579352,2224
7,22,12,20,11,7,79,1.222403332649944,29.633055218692093,2198
31,12,5,23,33,9,113,1.2222098533340089,29.2356953489375,2174
10,16,5,22,26,4,83,1.1499784203211572,29.486235774529153,2160
3,17,5,18,8,11,62,1.191410395535376,29.690036795929572,2176
3,16,13,15,4,8,59,1.0203188022685061,30.083643525030098,2160
8,8,14,6,0,13,49,0.9498660990800927,30.871463929173135,2164
1,8,15,3,2,12,41,0.8914214618344443,31.28292897914575,2162
24,8,13,5,22,10,82,0.9538467989521159,30.680680436266943,2141
33,17,12,5,19,7,93,1.0105455829852246,29.010184750148074,2099
22,17,9,4,14,5,71,0.9815749980366972,29.198711882378213,2077
1,9,10,16,12,5,53,1.0360389861950403,28.972445927043683,2088
21,6,10,12,6,8,63,1.0672338445223815,28.927487290905443,2089
4,9,7,15,6,5,46,1.1275768392314278,28.684830873180598,2083
7,7,5,14,0,5,38,1.0791659414492911,28.930529250339074,2085
3,14,5,11,4,4,41,1.159161900447458,28.896523856225077,2087
1,18,5,12,11,10,57,1.1097217455441104,29.273553714460917,2093
9,14,5,9,7,10,54,0.9570563799490526,29.727056292700958,2098
2,13,5,8,10,5,43,0.7971055614922472,30.21578923254227,2098
3,8,7,7,8,5,38,0.687461919543523,30.633469274348673,2090
1,6,5,4,16,6,38,0.726498717475506,30.62551337984014,2098
2,12,5,4,7,8,38,0.6847056144278877,30.518776975331118,2100
1,13,6,6,10,4,40,0.8123529168018889,30.73952283273698,2133
6,9,5,3,7,7,37,0.7896225549052911,30.836925420758842,2144
0,21,5,11,16,10,63,0.9637856412032462,30.386876288286068,2137
10,19,5,15,9,6,64,0.9865140928019043,30.012543535585507,2124
2,19,5,10,9,8,53,1.0111208618689942,29.548617484984774,2113
3,18,6,3,7,8,45,1.091565797680453,29.244107132564814,2119
5,9,5,7,5,6,37,1.026231379406254,29.285762171148306,2125
5,6,5,8,0,5,29,0.8166942142012963,30.264579977029058,2144
5,12,5,2,1,5,30,0.7562118373784964,30.81083447021622,2164
1,7,7,3,0,5,23,0.7915607887898667,30.705062057603875,2192
0,9,7,4,18,8,46,0.8810748328480563,30.443423653608644,2174
15,23,7,4,17,5,71,1.0447469808431096,30.148786328843908,2184
23,19,6,6,7,6,67,0.9932849783183197,30.18024846365168,2177
8,21,5,6,8,5,53,0.9804181082258617,30.243167610649415,2185
9,10,5,3,19,6,52,1.1570761774854732,29.37150086640688,2193
9,7,6,6,3,8,39,1.1959254016574623,29.15798568714698,2198
7,10,5,6,5,5,38,1.0991612439086977,29.37535559034809,2209
10,11,8,5,6,6,46,1.0865298776092054,29.297639532409722,2204
5,9,11,6,15,11,57,1.1091008880328228,29.343854603096908,2200
1,11,10,7,16,12,57,1.0042840182526716,29.535463981447542,2196
25,23,8,7,9,8,80,1.2122647919911023,28.850325594977015,2175
11,22,11,10,8,8,70,1.3430059260890184,28.41638365559586,2161
10,19,10,13,18,8,78,1.2725671576100244,28.414703925707194,2155
9,11,8,12,3,6,49,1.1441510764983112,28.661010586161947,2163
12,6,10,14,3,1,46,1.0330238648123757,29.485909897496516,2178
11,6,6,20,5,2,50,0.9733866486528989,29.22438839766962,2178
4,16,5,21,12,10,68,1.026253562281634,29.21979746921453,2168
9,11,6,22,9,7,64,1.0092820135244098,29.511918485986893,2167
8,8,6,20,6,3,51,0.9842900636733503,29.627513741105375,2145
0,4,0,21,9,9,43,0.9564565171313837,29.58558577021619,2132
8,6,0,17,15,4,50,0.9903750682262522,29.45368740856814,2121
6,3,15,15,13,5,57,0.9820565369282372,28.85640274316767,2088
6,15,14,13,14,4,66,0.9422215154530024,28.601394965624845,2070
4,10,15,4,12,6,51,0.965604335432495,28.89664739598655,2075
3,11,14,3,7,5,43,0.9114604853797833,29.400791937563167,2081
0,6,8,12,7,5,38,1.0006675791938473,29.575450204707153,2102
3,7,11,14,1,6,42,1.016987026528922,29.37246780696312,2102
4,8,11,13,0,11,47,0.9915635778112938,29.52155832010342,2115
0,8,5,11,0,8,32,0.9224852201098266,30.09614365251679,2129
1,8,5,9,0,5,28,0.774128526926211,30.597419013521538,2124
5,12,5,11,21,6,60,1.0015105920345853,29.498378785062727,2121
5,17,6,11,16,5,60,1.086113721648234,29.907932146007443,2143
5,23,5,8,7,5,53,1.1975222741557576,29.972058407350186,2158
5,22,6,5,3,4,45,1.1642258351881822,29.815573538208483,2158
10,21,6,11,11,10,69,1.1818900992120862,29.506127110461854,2167
4,13,6,6,13,13,55,1.1283991126649753,29.90588824982779,2179
6,11,12,6,9,13,57,1.1340465241190592,29.8464868005268,2199
12,13,10,9,3,11,58,0.9902155474888908,30.084175290376766,2187
11,6,6,7,7,3,40,1.02518247459959,29.60154063878966,2213
7,13,5,1,16,6,48,0.9294489129849739,28.96033780206749,2211
15,9,5,1,6,6,42,0.8732713946958065,30.045313954833386,2222
5,24,5,5,6,7,52,1.0892850440325377,29.06543408424634,2225
10,20,5,4,1,7,47,1.18828708650775,28.811239225671148,2226
11,18,5,9,7,10,60,1.2681210861163261,28.549077896488278,2221
11,15,5,5,14,14,64,1.2742072616475306,28.049433060959828,2220
11,8,8,6,13,9,55,1.2084131648719458,28.106834961681802,2225
10,11,10,10,9,12,62,1.1545578261814213,28.59902286614429,2225
8,10,10,10,8,8,54,1.1256888128017026,28.40701317175609,2233
