NARANONG_SB_FP5_TP6,RAMA4_EB_FP3_TP2,RAMA4_EB_FP1_TP3,KLONGTEI_NB_FP3_TPX,RAMA4_EB_FPX_TP1,KASEMRAT_EB_FPX_TP2_RAMA4,NARANONG_SW_FPX_TP1,RAMA4_EB_FP1_TP3,RAMA4_NB_FPX_TP5,RAMA4_WB_FP2_TP4,RAMA4_EB_FP3_TP2,RAMA4_WB_FP3_TP2,RAMA4_SB_FP4_TP5,RAMA4_NB_FP5_TP1,RAMA4_NB_FPX_TP5,NARANONG_SB_FP1_TP2,NARANONG_EB_FP1_TP2,NARANONG_WB_FPX_TP2,NARANONG_WB_FP2_TP3_FLOW,NARANONG_SW_FPX_TP1,NARANONG_EB_FP3_TP4,NARANONG_WB_FP4_TP5,NARANONG_SB_FP5_TP6,NARANONG_NB_FP6_TP1,KLONGTEI_NB_FP3_TPX,SUNLAKAKHON_EB_FP3_TP4,NARANONG_WB_FPX_TP2,SUNLAKAKHON_SB_FP1_TPX,SUNLAKAKHON_NB_FP2_TP3,SUNLAKAKHON_EB_FP3_TP4,SUNLAKAKHON_WB_FP3_TP4,SUNLAKAKHON_EB_FP4_TP1,SUNLAKAKHON_SB_FPX_TP1,KASEMRAT_NB_FPX_TP3,SUNLAKAKHON_SB_FPX_TP1,MASUKGRIDLOCK_ARI_NB_FPX_TP2,KASEMRAT_EB_FP2_TP1,MASUKGRIDLOCK_SUKHUMVUT_FPX_TP2,KASEMRAT_NB_FPX_TP3,KASEMRAT_EB_FPX_TP2_RAMA4,KASEMRAT_EB_FPX_TP2,SUNLAKAKHON_SB_FPX_TP1,MASUKGRIDLOCK_ARI_NB_FPX_TP2,MASUKGRIDLOCK_SUKHUMVUT_FPX_TP2,KASEMRAT_EB_FP2_TP1,KASEMRAT_NB_FPX_TP3,KASEMRAT_EB_FPX_TP2_RAMA4,KASEMRAT_EB_FPX_TP2
0.0,10.12383386828685,0.15725209624809136,0,293.34000000000003,470.09999999999997,120.0,0.15725209624809136,78.28,0,10.12383386828685,0.0,669.0600000000001,15.36198963719257,78.28,7.385103011093503,22.88,841.5600000000002,0,120.0,0.0,1.0053398526632036,0.0,14.478044739022373,0,726.0500000000002,841.5600000000002,0.028035692875398963,0,726.0500000000002,168.84381956375233,0.10117432694158704,551.79,665.8199999999999,551.79,143.49,0,194.91,665.8199999999999,470.09999999999997,279.08,551.79,143.49,194.91,0,665.8199999999999,470.09999999999997,279.08
0.0,16.83579064173497,0.13632968828255604,0,293.34000000000003,470.09999999999997,120.0,0.13632968828255604,78.28,0,16.83579064173497,0.0,669.0600000000001,15.36198963719257,78.28,36.925515055467514,22.88,841.5600000000002,0,120.0,0.0,5.34845627560648,0.0,36.19511184755592,0,726.0500000000002,841.5600000000002,0.13482224699730785,0.11691599913639948,726.0500000000002,240.69,1.9447596002570825e-05,551.79,665.8199999999999,551.79,143.49,0,194.91,665.8199999999999,470.09999999999997,279.08,551.79,143.49,194.91,0,665.8199999999999,470.09999999999997,279.08
0.0,18.397388723728636,0.1937286775664666,0,293.34000000000003,470.09999999999997,120.0,0.1937286775664666,78.28,0,18.397388723728636,0.0,669.0600000000001,15.36198963719257,78.28,37.09039790728482,22.88,841.5600000000002,0.0,120.0,0.12014960433632925,6.935494811548755,0.0,43.434134217067104,0,726.0500000000002,841.5600000000002,0.1526970913030016,0.35558249530763364,726.0500000000002,240.69,0.0,551.79,665.8199999999999,551.79,143.49,0.08612844211446187,194.91,665.8199999999999,470.09999999999997,279.08,551.79,143.49,194.91,0.08612844211446187,665.8199999999999,470.09999999999997,279.08
0.0,19.379620292537492,0.1542924823507711,0,293.34000000000003,470.09999999999997,120.0,0.1542924823507711,78.28,0,19.379620292537492,0.0,669.0600000000001,15.36198963719257,78.28,44.31061806656102,22.88,841.5600000000002,0.0,120.0,0.07309116513531322,7.015781199063473,0.0,48.705627429736786,0,726.0500000000002,841.5600000000002,0.25789870618717625,0,726.0500000000002,240.69,0.0013490970891261629,551.79,665.8199999999999,551.79,143.49,0,194.91,665.8199999999999,470.09999999999997,279.08,551.79,143.49,194.91,0,665.8199999999999,470.09999999999997,279.08
0.0,19.3789539982233,0.05134725941902459,0,293.34000000000003,470.09999999999997,120.0,0.05134725941902459,78.28,0,19.3789539982233,0.0,669.0600000000001,17.156137481135076,78.28,59.080824088748024,22.88,841.5600000000002,0.0,120.0,0.06949932332207737,8.898900062320832,0.0,55.448149192918805,0,726.0500000000002,841.5600000000002,0.08768282639385068,0.2139621983069445,726.0500000000002,240.69,0.0,551.79,665.8199999999999,551.79,143.49,0.2219972116993091,194.91,665.8199999999999,470.09999999999997,279.08,551.79,143.49,194.91,0.2219972116993091,665.8199999999999,470.09999999999997,279.08
0.0,20.984424183504657,0.026423272927640067,0,293.34000000000003,470.09999999999997,120.0,0.026423272927640067,78.28,0,20.984424183504657,0.0,669.0600000000001,1.1161854879918243,78.28,59.080824088748024,22.88,841.5600000000002,0.18100524427029596,120.0,0.05295035414136469,1.905143650190468,0.0,12.385856056016918,0,726.0500000000002,841.5600000000002,0.18247391924623924,0,726.0500000000002,240.69,0.13575857916625567,551.79,665.8199999999999,551.79,143.49,0,194.91,665.8199999999999,470.09999999999997,279.08,551.79,143.49,194.91,0,665.8199999999999,470.09999999999997,279.08
0.0,21.268781590673406,0.020545597340141716,0.09527233108126741,293.34000000000003,470.09999999999997,120.0,0.020545597340141716,78.28,0.33072260669720527,21.268781590673406,61.69461606354812,669.0600000000001,1.7941478439425054,78.28,66.46592709984152,22.88,841.5600000000002,0.0675827509289681,120.0,0.061639885166935096,4.66405523361515,0.0,0.0,0.09527233108126741,726.0500000000002,841.5600000000002,0.050337690180341926,0,726.0500000000002,240.69,0.0,551.79,665.8199999999999,551.79,143.49,0,194.91,665.8199999999999,470.09999999999997,279.08,551.79,143.49,194.91,0,665.8199999999999,470.09999999999997,279.08
0.0,22.765575986614017,0.23509753716519413,0.07474770270034589,293.34000000000003,470.09999999999997,120.0,0.23509753716519413,78.28,0.05404617465197427,22.765575986614017,89.92669155691192,669.0600000000001,0.0,78.28,73.85103011093503,22.88,841.5600000000002,0.0,120.0,0.07569987306022868,2.037029045707165,0.0,0.0,0.07474770270034589,726.0500000000002,841.5600000000002,0.08157356363354851,0.12077879945375025,726.0500000000002,240.69,0.0,551.79,665.8199999999999,551.79,143.49,0.0009947622454024806,194.91,665.8199999999999,470.09999999999997,279.08,551.79,143.49,194.91,0.0009947622454024806,665.8199999999999,470.09999999999997,279.08
0.0,25.74156903619927,0.025134168727431436,0,293.34000000000003,470.09999999999997,120.0,0.025134168727431436,78.28,0.0,25.74156903619927,98.71138570167697,669.0600000000001,0.0,78.28,96.0063391442155,22.88,841.5600000000002,0.0,120.0,0.050125454923681055,2.14868261434743,0.0,0.0,0,726.0500000000002,841.5600000000002,0.0,0.33685930115426277,726.0500000000002,240.69,0.11381820828483925,551.79,665.8199999999999,551.79,143.49,0.0010949896252890271,194.91,665.8199999999999,470.09999999999997,279.08,551.79,143.49,194.91,0.0010949896252890271,665.8199999999999,470.09999999999997,279.08
0.0,19.568040375426143,0.205192516052637,0,293.34000000000003,470.09999999999997,120.0,0.205192516052637,78.28,0.0,19.568040375426143,98.71138570167697,669.0600000000001,1.1161854879918243,78.28,59.080824088748024,22.88,841.5600000000002,0.0,120.0,0.03256264118634613,1.835275565431324,0.0,0.0,0,726.0500000000002,841.5600000000002,0.03891602604007748,0.00012250962098643144,726.0500000000002,240.69,0.25432004147882203,551.79,665.8199999999999,551.79,143.49,0,194.91,665.8199999999999,470.09999999999997,279.08,551.79,143.49,194.91,0,665.8199999999999,470.09999999999997,279.08
3.5882956878850107,7.928517230444015,0.2651230021955741,0.09715374368957637,293.34000000000003,470.09999999999997,120.0,0.2651230021955741,78.28,0.0,7.928517230444015,98.71138570167697,669.0600000000001,20.187356644435884,78.28,51.695721077654525,22.88,841.5600000000002,0.0,120.0,0.04285601980901742,1.3284306574125437,3.5882956878850107,0.0,0.09715374368957637,726.0500000000002,841.5600000000002,0.0,0.06867239812319596,726.0500000000002,240.69,0.31045373608043025,547.17,665.8199999999999,547.17,143.49,0.11747044230343542,194.91,665.8199999999999,470.09999999999997,279.08,547.17,143.49,194.91,0.11747044230343542,665.8199999999999,470.09999999999997,279.08
4.483068240123141,18.344948065655895,0.423023311692737,0.09793110470508595,293.34000000000003,470.09999999999997,120.0,0.423023311692737,78.28,0.0,18.344948065655895,98.71138570167697,669.0600000000001,38.23048700219328,78.28,51.695721077654525,22.88,841.5600000000002,0.0,120.0,6.262195051688767e-07,0.0,4.483068240123141,0.0,0.09793110470508595,726.0500000000002,841.5600000000002,0.08747033987031869,0.15073743187731328,726.0500000000002,240.69,0,551.79,665.8199999999999,551.79,143.49,0,194.91,665.8199999999999,470.09999999999997,279.08,551.79,143.49,194.91,0,665.8199999999999,470.09999999999997,279.08
13.42671821935547,7.412256194665776,0.3754532809257562,0.19726252987134532,293.34000000000003,470.09999999999997,120.0,0.3754532809257562,78.28,0.0,7.412256194665776,98.71138570167697,669.0600000000001,42.89424145895031,78.28,51.695721077654525,22.88,841.5600000000002,0.0,120.0,1.37395054972421e-06,2.5705789650699087,13.42671821935547,7.239022369511186,0.19726252987134532,726.0500000000002,841.5600000000002,0.00021916648449191352,0.10696842243270294,726.0500000000002,240.04188371811185,0,551.79,665.8199999999999,551.79,143.49,0.23129448660415763,194.91,665.8199999999999,470.09999999999997,279.08,551.79,143.49,194.91,0.23129448660415763,665.8199999999999,470.09999999999997,279.08
20.128834078526232,7.275341243889382,0.2149809596696015,0.02876899168550201,293.34000000000003,470.09999999999997,120.0,0.2149809596696015,78.28,0.0,7.275341243889382,98.71138570167697,669.0600000000001,45.37663111873562,78.28,44.31061806656102,22.88,841.5600000000002,0.0,120.0,0.0,0.0,20.128834078526232,14.478044739022373,0.02876899168550201,726.0500000000002,841.5600000000002,0.0024557312513635607,0.2293836313222811,726.0500000000002,225.41958359420008,0,551.79,665.8199999999999,551.79,143.49,1.2685703878676108e-06,194.91,665.8199999999999,470.09999999999997,279.08,551.79,143.49,194.91,1.2685703878676108e-06,665.8199999999999,470.09999999999997,279.08
29.094970558772516,6.578621628008927,0.42626346975083595,0.0,293.34000000000003,470.09999999999997,120.0,0.42626346975083595,78.28,0.0,6.578621628008927,98.71138570167697,669.0600000000001,60.33736100547493,78.28,22.155309033280506,22.88,841.5600000000002,0.0,120.0,0.0,0.0,29.094970558772516,21.717067108533552,0.0,726.0500000000002,841.5600000000002,0.6155636223950702,0.0010038419161204086,726.0500000000002,217.7872754423891,0.24846117830984893,551.79,665.8199999999999,551.79,143.49,0.0,194.91,665.8199999999999,470.09999999999997,279.08,551.79,143.49,194.91,0.0,665.8199999999999,470.09999999999997,279.08
29.139943560800415,7.852606042812101,0.24706560178259365,0.0,293.34000000000003,470.09999999999997,120.0,0.24706560178259365,78.28,0.0,7.852606042812101,98.71138570167697,669.0600000000001,60.81287838339798,78.28,22.155309033280506,22.88,841.5600000000002,0.7216903415050987,120.0,0.0,1.7804019132343212,29.139943560800415,21.717067108533552,0.0,726.0500000000002,841.5600000000002,1.204162480176607,0.0721497078027417,726.0500000000002,203.8044267581839,0,551.79,665.8199999999999,551.79,143.49,0.2272486705823563,194.91,665.8199999999999,470.09999999999997,279.08,551.79,143.49,194.91,0.2272486705823563,665.8199999999999,470.09999999999997,279.08
33.6005252999096,8.218643484577415,0.28141373057165464,0.0,293.34000000000003,470.09999999999997,120.0,0.28141373057165464,78.28,0.0,8.218643484577415,98.71138570167697,669.0600000000001,61.82533148483005,78.28,29.540412044374012,22.88,841.5600000000002,9.878435109264871e-06,120.0,0.1460666848436468,1.6695551813694753,33.6005252999096,25.110692583585234,0.0,726.0500000000002,841.5600000000002,0,0.08174749327152463,726.0500000000002,189.82339692318163,0,551.79,665.8199999999999,551.79,143.49,0,194.91,665.8199999999999,470.09999999999997,279.08,551.79,143.49,194.91,0,665.8199999999999,470.09999999999997,279.08
33.62301180092355,5.98828425832938,0.6309358963686948,0.0,293.34000000000003,470.09999999999997,120.0,0.6309358963686948,78.28,0.0,5.98828425832938,98.71138570167697,669.0600000000001,63.51598507861105,78.28,36.925515055467514,22.88,841.5600000000002,0.0,120.0,0.30260880564561404,2.1034927179836616,33.62301180092355,28.0923596318306,0.0,726.0500000000002,841.5600000000002,0.2587649194566132,6.053287489764363e-06,726.0500000000002,182.83225015278055,0.10800763977446018,551.79,665.8199999999999,551.79,143.49,0.0,194.91,665.8199999999999,470.09999999999997,279.08,551.79,143.49,194.91,0.0,665.8199999999999,470.09999999999997,279.08
38.97818432221019,13.268889572106039,0.15476889726604912,0.10211236698034548,293.34000000000003,470.09999999999997,120.0,0.15476889726604912,78.28,0.0,13.268889572106039,98.71138570167697,669.0600000000001,68.55519513636753,78.28,51.695721077654525,22.88,841.5600000000002,0.0,120.0,0.3414917786608701,0.4903536252342114,38.97818432221019,27.855122344718527,0.10211236698034548,726.0500000000002,841.5600000000002,0.12160549107268695,0.03658193496225428,726.0500000000002,175.83992656581648,0.17982134510392464,551.79,665.8199999999999,551.79,143.49,0.3329777911008366,194.91,665.8199999999999,470.09999999999997,279.08,551.79,143.49,194.91,0.3329777911008366,665.8199999999999,470.09999999999997,279.08
35.892456010147164,13.525930247017694,0.1381424964462583,0.0,293.34000000000003,470.09999999999997,120.0,0.1381424964462583,78.28,0.0,13.525930247017694,98.71138570167697,669.0600000000001,72.60596008768881,78.28,51.695721077654525,22.88,841.5600000000002,0.0,120.0,0.32704567308658794,0.24440559440559445,35.892456010147164,27.855122344718527,0.0,726.0500000000002,841.5600000000002,0.13015947035831707,0.0,726.0500000000002,168.85035375505092,2.83005537835618e-06,551.79,665.8199999999999,551.79,143.49,0,194.91,665.8199999999999,470.09999999999997,279.08,551.79,143.49,194.91,0,665.8199999999999,470.09999999999997,279.08
35.892456010147164,19.248827648644177,0.12415566856043556,0.0,293.34000000000003,470.09999999999997,120.0,0.12415566856043556,78.28,0.2668447459391481,19.248827648644177,56.00679934101486,669.0600000000001,72.3989715873658,78.28,59.080824088748024,22.88,841.5600000000002,0.0,120.0,0.34983021646206075,0.0,35.892456010147164,27.855122344718527,0.0,726.0500000000002,841.5600000000002,0.12807072366251648,0.051191854358062824,726.0500000000002,147.87715694787053,1.0158731346874062e-05,551.79,665.8199999999999,551.79,143.49,0,194.91,665.8199999999999,470.09999999999997,279.08,551.79,143.49,194.91,0,665.8199999999999,470.09999999999997,279.08
35.892456010147164,15.6327546534768,0.02032386845074342,0.031381613387589755,293.34000000000003,470.09999999999997,120.0,0.02032386845074342,78.28,0.39943194859355263,15.6327546534768,40.22886086146065,669.0600000000001,77.10345276324263,78.28,88.62123613312201,22.88,841.5600000000002,1.0034474039305594,120.0,0.16649978316939157,0.0,35.892456010147164,27.855122344718527,0.031381613387589755,726.0500000000002,841.5600000000002,0.13455936240769653,0.000463452927811663,726.0500000000002,133.8193318055268,0.00010252099748290365,551.79,665.8199999999999,551.79,143.49,0.12059042409561409,194.91,665.8199999999999,470.09999999999997,279.08,551.79,143.49,194.91,0.12059042409561409,665.8199999999999,470.09999999999997,279.08
35.892456010147164,20.01661718244789,0.026817266988827054,0.0,293.34000000000003,470.09999999999997,120.0,0.026817266988827054,78.28,0.3985183558011261,20.01661718244789,49.35569285083849,669.0600000000001,76.99995851308113,78.28,88.62123613312201,22.88,841.5600000000002,0,120.0,0.05771184319224004,0.0,35.892456010147164,38.3981087700579,0.0,726.0500000000002,841.5600000000002,0,0.0,726.0500000000002,126.90380283391283,0.0,551.79,665.8199999999999,551.79,143.49,0.11754033634411129,194.91,665.8199999999999,470.09999999999997,279.08,551.79,143.49,194.91,0.11754033634411129,665.8199999999999,470.09999999999997,279.08
35.892456010147164,24.46575977138493,0.06840123228261616,0.0,293.34000000000003,470.09999999999997,120.0,0.06840123228261616,78.28,0,24.46575977138493,0.0,669.0600000000001,80.69870559040362,78.28,88.62123613312201,22.88,841.5600000000002,0,120.0,0.0014018344396664925,0.0,35.892456010147164,38.3981087700579,0.0,726.0500000000002,841.5600000000002,0.10169621714215113,0.23826574798858996,726.0500000000002,112.92179709511709,0.0,551.79,665.8199999999999,551.79,143.49,0,194.91,665.8199999999999,470.09999999999997,279.08,551.79,143.49,194.91,0,665.8199999999999,470.09999999999997,279.08
18.62723905900544,21.71108197221867,0.004894119332968306,0.0,293.34000000000003,470.09999999999997,120.0,0.004894119332968306,78.28,0,21.71108197221867,0.0,669.0600000000001,80.69894354692968,78.28,88.62123613312201,22.88,841.5600000000002,0,120.0,1.766949014793311e-06,2.4740188253022932,18.62723905900544,38.3981087700579,0.0,726.0500000000002,841.5600000000002,0.2273352591805677,0.6675622285095184,726.0500000000002,105.93078355042593,0.1227767214846047,551.79,665.8199999999999,551.79,143.49,0,194.91,665.8199999999999,470.09999999999997,279.08,551.79,143.49,194.91,0,665.8199999999999,470.09999999999997,279.08
8.966136480246282,22.383538371683407,0.0033201245697273064,0.0,293.34000000000003,470.09999999999997,120.0,0.0033201245697273064,78.28,0.19725919180809984,22.383538371683407,24.677846425419244,669.0600000000001,82.49299396122248,78.28,96.0063391442155,22.88,841.5600000000002,0,120.0,0.0,7.075318329102676,8.966136480246282,60.00607652316391,0.0,726.0500000000002,841.5600000000002,0.04500209420844033,0.8300044364297894,726.0500000000002,98.93991336507051,0.0817383181167787,551.79,665.8199999999999,551.79,143.49,0.22315367282616064,194.91,665.8199999999999,470.09999999999997,279.08,551.79,143.49,194.91,0.22315367282616064,665.8199999999999,470.09999999999997,279.08
0.0,28.59609571474833,0.0,0.0,293.34000000000003,470.09999999999997,120.0,0.0,78.28,0.0,28.59609571474833,24.677846425419244,669.0600000000001,84.17654988885116,78.28,96.0063391442155,22.88,841.5600000000002,0.1788015021005775,120.0,0.0,8.734082570972818,0.0,61.96745848707911,0.0,726.0500000000002,841.5600000000002,0.28818585480680303,0.8841996334886255,726.0500000000002,84.95710970270773,0.04519044391863397,547.17,665.8199999999999,547.17,143.49,0.0006654049703857948,194.91,665.8199999999999,470.09999999999997,279.08,547.17,143.49,194.91,0.0006654049703857948,665.8199999999999,470.09999999999997,279.08
0.0,25.237481762810933,0.0,0.0,293.34000000000003,470.09999999999997,120.0,0.0,78.28,0.0,25.237481762810933,24.677846425419244,669.0600000000001,86.0813977227615,78.28,96.0063391442155,22.88,841.5600000000002,0.0,120.0,0.0,10.497069629357537,0.0,71.52584251248634,0.0,726.0500000000002,841.5600000000002,0.20129025202201356,0.21064347648576923,726.0500000000002,56.99139457086653,0.0,551.79,665.8199999999999,551.79,143.49,0.024798029250631487,194.91,665.8199999999999,470.09999999999997,279.08,551.79,143.49,194.91,0.024798029250631487,665.8199999999999,470.09999999999997,279.08
0.0,26.444417385099847,0.0,0,293.34000000000003,470.09999999999997,120.0,0.0,78.28,0.0,26.444417385099847,24.677846425419244,669.0600000000001,87.87554288178612,78.28,96.0063391442155,22.88,841.5600000000002,0.0,120.0,0.0,9.084723133268632,0.0,76.79619235199854,0,726.0500000000002,841.5600000000002,0.03036384585854275,0.12073029529070482,726.0500000000002,50.00276357635042,0.4130188472730214,551.79,641.7340443507139,551.79,143.49,0.22372206690002158,194.91,641.7340443507139,470.09999999999997,279.08,551.79,143.49,194.91,0.22372206690002158,641.7340443507139,470.09999999999997,279.08
0.0,31.82260517251496,0.0,0,293.34000000000003,470.09999999999997,104.2009868609058,0.0,78.28,0.0,31.82260517251496,24.677846425419244,669.0600000000001,28.4772765606335,78.28,96.0063391442155,22.88,841.5600000000002,0.04354213096330056,104.2009868609058,0.0,8.663807701771475,0.0,27.266505963904656,0,726.0500000000002,841.5600000000002,0.0014251119953672365,0.11724768815282732,726.0500000000002,50.00276357635042,0.3399239017355391,551.79,570.2437253101857,551.79,143.49,0.11451269076936964,194.91,570.2437253101857,470.09999999999997,279.08,551.79,143.49,194.91,0.11451269076936964,570.2437253101857,470.09999999999997,279.08
0.0,28.030912116377035,1.4273775584243605e-05,0,293.34000000000003,470.09999999999997,97.26462550626606,1.4273775584243605e-05,76.93655922656954,0.06143480250828133,28.030912116377035,37.016769638128864,669.0600000000001,36.33260084848566,76.93655922656954,96.0063391442155,22.88,841.5600000000002,0.0008406287374575608,97.26462550626606,0.0,5.276227605139789,0.0,0.0,0,726.0500000000002,841.5600000000002,0.2871663738045335,0.23952217335253953,726.0500000000002,15.036278484323702,0.1685531678654567,551.79,561.9799999999999,551.79,143.49,0.3387145530493059,194.91,561.9799999999999,470.09999999999997,279.08,551.79,143.49,194.91,0.3387145530493059,561.9799999999999,470.09999999999997,279.08
