throughput_KLONGTEI,throughput_KASEMRAT,throughput_NARANONG,throughput_SUNLAKAKHON,throughput_RAMA4, throughput_ATTHAKAVI_RAMA4,throughput,mean_speed,jamlength_percent,Backlog
2,17,15,11,8,7,60,2.181072422074739,13.84783229606584,1286
2,20,16,6,9,6,59,2.387011524180483,13.895975776021796,1310
4,18,13,4,6,3,48,2.337893455435415,13.988802184231432,1320
4,7,8,15,5,10,49,2.2021013412573263,14.43865854910096,1325
2,8,13,14,4,8,49,2.188195448135299,14.483719160451415,1345
2,14,11,13,10,5,55,2.23649138987279,14.783743683597804,1359
3,7,11,13,7,5,46,2.303377535080492,14.75650839920245,1370
0,6,9,11,13,10,49,2.3131195471620525,14.980004265402892,1389
2,13,6,12,18,6,57,2.2564760071318597,15.427276716288024,1393
7,5,6,9,15,12,54,2.0846312838334584,15.957137893409952,1403
5,11,5,4,15,7,47,1.8081946559100874,16.452717348357453,1398
10,14,5,5,18,9,61,1.9737883912047347,15.942438917704502,1421
9,13,5,4,20,6,57,2.0204178173946343,16.14186732315634,1430
8,10,5,8,21,11,63,1.946659936264672,16.59795804483979,1452
2,9,6,4,17,5,43,1.7245228870237281,17.545509346852903,1472
6,3,5,13,7,2,36,1.682702880155436,17.695614411842786,1487
12,2,5,16,3,6,44,1.7710886585776593,17.509346184595476,1516
13,3,6,9,21,8,60,1.890872820542865,17.555142752023677,1523
14,3,5,9,30,7,68,1.99880935421463,17.81341590828534,1555
11,4,5,8,22,10,60,1.94088521136765,18.41785408993382,1583
10,18,14,7,13,6,68,1.9867269811695214,17.97931610872138,1595
0,19,12,2,18,1,52,1.8841816346283522,18.036705345403085,1607
31,22,12,1,17,5,88,1.9071481112147268,17.742256027984222,1589
34,20,11,2,10,5,82,1.8543252756119597,18.421433271931676,1569
32,3,10,1,9,7,62,1.6594349645646662,18.282247093960276,1563
9,6,11,1,20,10,57,1.6841866334901041,17.98534928730721,1574
15,0,13,3,18,8,57,1.6597269332236977,18.32729175727469,1571
12,0,11,16,8,8,55,1.6178103541245377,18.24819072740335,1563
10,4,11,12,7,10,54,1.5149467891696737,18.72033688884444,1571
7,11,3,7,6,9,43,1.3967396556049791,18.698560090744667,1578
12,13,5,7,2,7,46,1.4679938975435727,18.792327334907686,1585
14,22,5,3,7,4,55,1.5634847093185897,18.50209043055395,1590
13,24,5,16,9,2,69,1.671555231636907,17.739256865766315,1572
9,26,5,19,9,8,76,1.8526107339500095,18.047827245587523,1573
11,30,5,21,5,7,79,1.7444443751096164,18.363708410840545,1559
0,11,5,22,5,4,47,1.5740742035756758,18.46384121684629,1549
16,10,5,20,23,5,79,1.7553944580901306,18.590960047048277,1540
24,11,5,18,11,5,74,1.5482099363846764,18.702906762609228,1514
11,7,12,11,5,5,51,1.440704739205899,19.09879536385625,1510
9,11,6,13,2,4,45,1.3079315897555486,19.447829862273124,1518
8,8,6,5,9,3,39,1.2182958727518738,19.321374721852962,1520
5,9,9,2,4,3,32,1.3393607821752058,19.447890774075226,1538
11,1,9,3,3,4,31,1.2896383527757702,19.50564418026518,1563
6,1,7,1,5,3,23,1.298641357263324,19.797830880233114,1597
4,2,6,4,5,0,21,1.2271821929442481,20.07498996851878,1604
5,2,7,16,3,3,36,1.2893641460576313,19.55421189440661,1625
3,3,5,17,5,1,34,1.4945537387215737,19.372834147441036,1645
10,0,5,15,9,4,43,1.600230088085865,19.388282399540724,1658
